season,team,jersey,full_name,roster_name,first_name,last_name,yr,pos,gp,gs,g,gs_2,goals,assists,points,shots,shot_pct,sog,sog_pct,gwg,man_up_g,man_down_g,gb,to,ct,fo_won,f_os_taken,fo_pct,pen,pen_time,ggp,ggs,g_min,goals_allowed,gaa,saves,save_pct,rc,yc,clears,att,clear_pct,otg,ncaa_id
2021,Army West Point Black Knights,60,Matt Chess,"Chess, Matt",Matt,Chess,Fr,GK,2,0,2,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,2,NA,10:29,1,5.723,2,0.667,NA,NA,NA,NA,NA,NA,2478887
2021,Army West Point Black Knights,26,Andrew Bregman,"Bregman, Andrew",Andrew,Bregman,So,ATT,1,0,1,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2333227
2021,Army West Point Black Knights,3,Brent Hauck,"Hauck, Brent",Brent,Hauck,Jr,D,1,0,1,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2116249
2021,Army West Point Black Knights,17,Daniel Ross,"Ross, Daniel",Daniel,Ross,Jr,ATT,1,0,1,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1983694
2021,Army West Point Black Knights,18,Alex Evangelista,"Evangelista, Alex",Alex,Evangelista,Jr,M,1,0,1,NA,NA,NA,0,1,NA,1,1,NA,NA,NA,NA,1,NA,NA,0,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2116254
2021,Army West Point Black Knights,8,Deacon Donaldson,"Donaldson, Deacon",Deacon,Donaldson,So,D,1,0,1,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2333230
2021,Army West Point Black Knights,34,Kyle Walker,"Walker, Kyle",Kyle,Walker,So,GK,1,0,1,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,0,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2333347
2021,Army West Point Black Knights,46,Connor Funck,"Funck, Connor",Connor,Funck,Fr,ATT,1,0,1,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2478864
2021,Army West Point Black Knights,98,Mitch McEntee,"McEntee, Mitch",Mitch,McEntee,Fr,D,1,0,1,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2478896
2021,Army West Point Black Knights,51,Jack Rigley,"Rigley, Jack",Jack,Rigley,Fr,D,1,0,1,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2478877
2021,Bellarmine Knights,9,Matt Ury,"Ury, Matt",Matt,Ury,Jr,D,15,2,15,2,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,16,1,3,31,102,0.304,1,60,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2332066
2021,Bellarmine Knights,85,Eric Rubak,"Rubak, Eric",Eric,Rubak,Sr,D,15,15,15,15,7,3,10,28,0.25,13,0.464,NA,NA,NA,61,12,33,NA,0,NA,7,390,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1889202
2021,Bellarmine Knights,27,Landon Trout,"Trout, Landon",Landon,Trout,Sr,ATT,15,12,15,12,20,13,33,98,0.204,57,0.582,2,5,NA,7,38,1,NA,0,NA,2,90,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1976811
2021,Bellarmine Knights,34,Trent Tomas,"Tomas, Trent",Trent,Tomas,Sr,M,15,NA,15,NA,NA,NA,0,1,NA,NA,NA,NA,NA,NA,17,5,7,NA,0,NA,3,120,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1976810
2021,Bellarmine Knights,23,James Whiteford,"Whiteford, James",James,Whiteford,Sr,M,15,6,15,6,9,10,19,27,0.333,21,0.778,1,2,NA,5,17,2,NA,0,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1976798
2021,Bellarmine Knights,41,Jon Robbins,"Robbins, Jon",Jon,Robbins,Sr,M,15,15,15,15,3,1,4,6,0.5,5,0.833,NA,NA,NA,38,7,35,NA,0,NA,4,240,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1976794
2021,Bellarmine Knights,39,Kyle Playsted,"Playsted, Kyle",Kyle,Playsted,Fr,,15,14,15,14,16,13,29,42,0.381,27,0.643,NA,1,NA,10,15,1,NA,0,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2475378
2021,Bellarmine Knights,36,Griffin Bowie,"Bowie, Griffin",Griffin,Bowie,Sr,M,15,9,15,9,9,4,13,67,0.134,33,0.493,NA,NA,NA,8,17,1,NA,0,NA,1,60,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1976771
2021,Bellarmine Knights,3,Brendan Fennell,"Fennell, Brendan",Brendan,Fennell,Sr,D,15,15,15,15,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,15,1,12,NA,0,NA,1,60,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1883558
2021,Bellarmine Knights,40,Luke Legnard,"Legnard, Luke",Luke,Legnard,Sr,M,14,9,14,9,12,6,18,47,0.255,31,0.66,NA,4,NA,12,22,NA,NA,0,NA,4,150,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1976777
2021,Bellarmine Knights,33,Harrison Pate,"Pate, Harrison",Harrison,Pate,So,M,14,NA,14,NA,NA,2,2,NA,NA,NA,NA,NA,NA,NA,18,1,5,NA,0,NA,5,240,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2332061
2021,Bellarmine Knights,30,Josh Healy,"Healy, Josh",Josh,Healy,Fr,,14,NA,14,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,2,1,2,6,23,0.261,4,150,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2480957
2021,Bellarmine Knights,22,Benny O'Rourk,"O'Rourk, Benny",Benny,O'Rourk,So,M,14,13,14,13,15,5,20,61,0.246,35,0.574,1,2,NA,9,17,1,NA,0,NA,1,30,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2332059
2021,Bellarmine Knights,21,Denton Macdonald,"Macdonald, Denton",Denton,Macdonald,Fr,M,13,NA,13,NA,1,NA,1,2,0.5,1,0.5,NA,NA,NA,17,3,8,NA,0,NA,2,60,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2481128
2021,Bellarmine Knights,45,JC Higginbotham,"Higginbotham, JC",JC,Higginbotham,So,GK,13,12,13,12,1,NA,1,3,0.333,1,0.333,NA,NA,NA,21,12,7,NA,0,NA,NA,NA,13,12,748:17,132,10.584,145,0.523,NA,NA,NA,NA,NA,NA,2332038
2021,Bellarmine Knights,6,Patrick Keegan,"Keegan, Patrick",Patrick,Keegan,Jr,M,13,1,13,1,4,2,6,18,0.222,9,0.5,1,NA,NA,5,9,NA,NA,0,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2128237
2021,Bellarmine Knights,49,Dylan Tulett,"Tulett, Dylan",Dylan,Tulett,Sr,M,13,NA,13,NA,1,NA,1,2,0.5,1,0.5,NA,NA,1,1,2,3,NA,0,NA,3,90,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1976812
2021,Bellarmine Knights,5,Tayo Oladunmoye,"Oladunmoye, Tayo",Tayo,Oladunmoye,Fr,M,12,2,12,2,1,2,3,5,0.2,3,0.6,NA,NA,NA,NA,5,1,NA,0,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2475377
2021,Bellarmine Knights,24,Chase Fairbanks,"Fairbanks, Chase",Chase,Fairbanks,Jr,D,12,6,12,6,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,6,1,5,NA,0,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2128298
2021,Bellarmine Knights,28,Christian DellaRocco,"DellaRocco, Christian",Christian,DellaRocco,Fr,,11,7,11,7,9,5,14,22,0.409,14,0.636,NA,NA,NA,5,6,NA,NA,0,NA,1,60,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2475375
2021,Bellarmine Knights,37,J.T. Simonton,"Simonton, J.T.",J.T.,Simonton,Sr,FO,11,NA,11,NA,1,NA,1,3,0.333,3,1,NA,NA,NA,21,5,NA,60,185,0.324,1,30,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1976809
2021,Bellarmine Knights,48,Ben Taylor,"Taylor, Ben",Ben,Taylor,So,D,10,NA,10,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,10,4,4,NA,0,NA,1,60,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2332063
2021,Bellarmine Knights,1,Bryce Vaxman,"Vaxman, Bryce",Bryce,Vaxman,Sr,D,9,NA,9,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,3,1,2,1,5,0.2,1,30,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1976795
2021,Bellarmine Knights,25,Wilson Murphree,"Murphree, Wilson",Wilson,Murphree,Fr,M,8,NA,8,NA,NA,NA,0,4,NA,1,0.25,NA,NA,NA,1,2,NA,NA,0,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2481127
2021,Bellarmine Knights,12,Preston Rhodes,"Rhodes, Preston",Preston,Rhodes,So,ATT,8,2,8,2,1,1,2,8,0.125,4,0.5,NA,NA,NA,2,4,1,NA,0,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2332048
2021,Bellarmine Knights,50,Collin Murray,"Murray, Collin",Collin,Murray,Sr,D,8,NA,8,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,3,NA,2,NA,0,NA,2,90,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1976790
2021,Bellarmine Knights,10,Blake Roshkowski,"Roshkowski, Blake",Blake,Roshkowski,Sr,M,5,NA,5,NA,1,NA,1,4,0.25,2,0.5,NA,NA,NA,2,1,1,NA,0,NA,1,30,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1976808
2021,Bellarmine Knights,47,Tommy Fialkowski,"Fialkowski, Tommy",Tommy,Fialkowski,Fr,D,5,NA,5,NA,NA,NA,0,1,NA,NA,NA,NA,NA,NA,2,NA,1,NA,0,NA,2,90,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2481123
2021,Bellarmine Knights,18,Brody Lowry,"Lowry, Brody",Brody,Lowry,Jr,ATT,5,2,5,2,1,NA,1,4,0.25,1,0.25,NA,NA,NA,NA,4,NA,NA,0,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1976779
2021,Bellarmine Knights,2,Kevin Lambe,"Lambe, Kevin",Kevin,Lambe,Jr,M,4,NA,4,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17,NA,1,30,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2128325
2021,Bellarmine Knights,14,Brayden Brown,"Brown, Brayden",Brayden,Brown,Sr,ATT,4,4,4,4,4,2,6,12,0.333,8,0.667,NA,NA,NA,2,2,2,NA,0,NA,1,60,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1976787
2021,Bellarmine Knights,20,Jackson Hammersly,"Hammersly, Jackson",Jackson,Hammersly,Fr,DM,4,NA,4,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2481129
2021,Bellarmine Knights,16,Ian Reilly,"Reilly, Ian",Ian,Reilly,Sr,GK,4,2,4,2,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,1,2,NA,NA,0,NA,NA,NA,4,2,91:43,13,8.504,11,0.458,NA,NA,NA,NA,NA,NA,1976807
2021,Bellarmine Knights,26,Parker Cyr,"Cyr, Parker",Parker,Cyr,Fr,D,2,NA,2,NA,NA,NA,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2481126
2021,Bellarmine Knights,44,Dominic Dean,"Dean, Dominic",Dominic,Dean,Fr,,2,NA,2,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,0,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2481124
2021,Bellarmine Knights,4,Jack Bozik,"Bozik, Jack",Jack,Bozik,So,GK,2,1,2,1,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,2,2,NA,NA,0,NA,NA,NA,1,1,60:00,19,19,9,0.321,NA,NA,NA,NA,NA,NA,2332044
2021,Bellarmine Knights,11,Parker Freiberg,"Freiberg, Parker",Parker,Freiberg,So,M,2,NA,2,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,1,NA,1,NA,0,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2332035
2021,Bellarmine Knights,19,Tate Harran,"Harran, Tate",Tate,Harran,Fr,,2,NA,2,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,0,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2475376
2021,Bellarmine Knights,13,Jack Cunningham,"Cunningham, Jack",Jack,Cunningham,Fr,,2,NA,2,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2488121
2021,Bellarmine Knights,42,Jesse Roth,"Roth, Jesse",Jesse,Roth,So,M,2,1,2,1,2,NA,2,4,0.5,2,0.5,NA,NA,NA,2,2,NA,NA,0,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2332062
2021,Bellarmine Knights,51,Lukas Sinon,"Sinon, Lukas",Lukas,Sinon,Fr,M,1,NA,1,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2481122
2021,Bellarmine Knights,29,Max Coopman,"Coopman, Max",Max,Coopman,Fr,DM,1,NA,1,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,0,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2481125
2021,Bellarmine Knights,17,Ethan Pattinson,"Pattinson, Ethan",Ethan,Pattinson,Jr,M,1,NA,1,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2128291
2021,Bellarmine Knights,15,Preston Winner,"Winner, Preston",Preston,Winner,So,M,1,NA,1,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2332064
2021,Bellarmine Knights,35,Bobby Gabriel,"Gabriel, Bobby",Bobby,Gabriel,So,D,1,NA,1,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2332036
2021,Bellarmine Knights,55,Harrison Spilker,"Spilker, Harrison",Harrison,Spilker,Fr,GK,1,NA,1,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2481121
2021,Binghamton Bearcats,4,Kevin Winkoff,"Winkoff, Kevin",Kevin,Winkoff,Jr,ATT,9,9,9,9,10,6,16,45,0.222,27,0.6,2,2,NA,17,21,5,NA,0,NA,4,120,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2132730
2021,Binghamton Bearcats,15,Gus Hueber,"Hueber, Gus",Gus,Hueber,Jr,D,9,9,9,9,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,17,6,9,NA,0,NA,2,120,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2132723
2021,Binghamton Bearcats,12,Daniel Mackinney,"Mackinney, Daniel",Daniel,Mackinney,Jr,ATT,9,9,9,9,11,2,13,33,0.333,20,0.606,1,1,NA,16,16,4,NA,0,NA,1,60,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2132726
2021,Binghamton Bearcats,22,Tom Galgano,"Galgano, Tom",Tom,Galgano,Sr,,9,9,9,9,NA,NA,0,1,NA,1,1,NA,NA,NA,30,8,18,NA,0,NA,2,120,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1976867
2021,Binghamton Bearcats,25,William Talbott-Shere,"Talbott-Shere, William",William,Talbott-Shere,Sr,,9,4,9,4,8,3,11,27,0.296,19,0.704,NA,NA,NA,11,14,NA,NA,0,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1976870
2021,Binghamton Bearcats,27,Sean Makar,"Makar, Sean",Sean,Makar,Sr,,9,NA,9,NA,2,3,5,9,0.222,6,0.667,NA,NA,NA,2,3,1,NA,0,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1976871
2021,Binghamton Bearcats,28,Jackson Rieger,"Rieger, Jackson",Jackson,Rieger,Sr,,9,NA,9,NA,NA,2,2,1,NA,NA,NA,NA,NA,NA,9,5,4,NA,0,NA,3,150,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1976872
2021,Binghamton Bearcats,18,Quinn O'Hara,"O'Hara, Quinn",Quinn,O'Hara,So,ATT,9,5,9,5,5,1,6,25,0.2,18,0.72,NA,NA,NA,3,11,1,NA,0,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2310814
2021,Binghamton Bearcats,45,Justin Roderka,"Roderka, Justin",Justin,Roderka,Sr,ATT,9,9,9,9,10,1,11,28,0.357,18,0.643,2,1,NA,16,17,2,NA,0,NA,3,120,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2310833
2021,Binghamton Bearcats,26,Matthew DeSouza,"DeSouza, Matthew",Matthew,DeSouza,So,FO,9,NA,9,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,55,5,1,94,164,0.573,1,60,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2310800
2021,Binghamton Bearcats,7,Ryan McBeth,"McBeth, Ryan",Ryan,McBeth,So,M,9,8,9,8,7,7,14,21,0.333,17,0.81,NA,1,NA,3,12,NA,NA,0,NA,3,120,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2310794
2021,Binghamton Bearcats,14,Teddy Dolan,"Dolan, Teddy",Teddy,Dolan,Jr,GK,9,9,9,9,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,15,2,1,NA,0,NA,NA,NA,9,9,500:45,81,9.705,113,0.582,NA,NA,NA,NA,NA,NA,2132720
2021,Binghamton Bearcats,2,Thomas Greenblatt,"Greenblatt, Thomas",Thomas,Greenblatt,So,M,9,9,9,9,16,7,23,50,0.32,34,0.68,NA,1,NA,10,7,4,NA,0,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2310793
2021,Binghamton Bearcats,29,Teddy McLoughlin,"McLoughlin, Teddy",Teddy,McLoughlin,Jr,D,8,NA,8,NA,1,NA,1,1,1,1,1,NA,NA,NA,8,NA,4,NA,0,NA,2,60,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2132693
2021,Binghamton Bearcats,31,Hunter Greco,"Greco, Hunter",Hunter,Greco,Sr,,8,NA,8,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,1,4,3,NA,0,NA,1,60,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1976873
2021,Binghamton Bearcats,6,Kyle Tiernan,"Tiernan, Kyle",Kyle,Tiernan,Sr,D,8,8,8,8,NA,1,1,NA,NA,NA,NA,NA,NA,NA,23,9,16,NA,0,NA,2,120,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1976868
2021,Binghamton Bearcats,10,Luke Rosaschi,"Rosaschi, Luke",Luke,Rosaschi,So,M,8,NA,8,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,5,2,1,NA,0,NA,1,30,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2310772
2021,Binghamton Bearcats,11,Max Verch,"Verch, Max",Max,Verch,So,M,8,NA,8,NA,1,NA,1,2,0.5,1,0.5,NA,NA,NA,12,2,9,NA,0,NA,1,120,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2341041
2021,Binghamton Bearcats,36,Patrick Murad,"Murad, Patrick",Patrick,Murad,So,M,8,NA,8,NA,NA,1,1,1,NA,NA,NA,NA,NA,NA,8,6,3,NA,0,NA,4,150,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2310815
2021,Binghamton Bearcats,8,Nicholas Imburgia,"Imburgia, Nicholas",Nicholas,Imburgia,So,M,7,NA,7,NA,NA,NA,0,8,NA,6,0.75,NA,NA,NA,NA,5,NA,NA,0,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2310771
2021,Binghamton Bearcats,35,Max Napoli,"Napoli, Max",Max,Napoli,So,M,6,NA,6,NA,NA,NA,0,1,NA,1,1,NA,NA,NA,8,3,1,NA,0,NA,1,30,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2341179
2021,Binghamton Bearcats,3,Ross Chazanow,"Chazanow, Ross",Ross,Chazanow,Fr,FO,6,NA,6,NA,1,NA,1,3,0.333,3,1,NA,NA,NA,6,NA,NA,9,34,0.265,3,180,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2503595
2021,Binghamton Bearcats,33,Vincent Basile,"Basile, Vincent",Vincent,Basile,Jr,ATT,6,NA,6,NA,1,1,2,2,0.5,1,0.5,NA,1,NA,1,1,NA,NA,0,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2132717
2021,Binghamton Bearcats,40,Trey Sofield,"Sofield, Trey",Trey,Sofield,Fr,M,6,NA,6,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,4,NA,2,1,1,1,1,60,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2503658
2021,Binghamton Bearcats,19,Ethan Insinga,"Insinga, Ethan",Ethan,Insinga,Fr,ATT,5,NA,5,NA,NA,3,3,5,NA,3,0.6,NA,NA,NA,1,3,NA,NA,0,NA,1,60,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2503603
2021,Binghamton Bearcats,43,Robert Martin,"Martin, Robert",Robert,Martin,Sr,,5,NA,5,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,0,NA,2,120,4,NA,43:14,12,16.654,10,0.455,NA,NA,NA,NA,NA,NA,1976875
2021,Binghamton Bearcats,17,Aaron Tebo,"Tebo, Aaron",Aaron,Tebo,Fr,M,4,NA,4,NA,1,1,2,1,1,1,1,NA,NA,NA,2,1,NA,NA,0,NA,1,30,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2503599
2021,Binghamton Bearcats,16,Zak Conley,"Conley, Zak",Zak,Conley,Fr,D,4,1,4,1,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,0,NA,2,90,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2503597
2021,Binghamton Bearcats,1,Anthony Todaro,"Todaro, Anthony",Anthony,Todaro,Fr,ATT,4,NA,4,NA,1,1,2,3,0.333,2,0.667,NA,NA,NA,1,2,NA,NA,0,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2503593
2021,Binghamton Bearcats,30,Jarrett Piccione,"Piccione, Jarrett",Jarrett,Piccione,So,D,3,NA,3,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,1,NA,1,NA,0,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2310803
2021,Binghamton Bearcats,24,Andrew Arce,"Arce, Andrew",Andrew,Arce,Jr,M,3,1,3,1,2,1,3,4,0.5,3,0.75,NA,NA,NA,NA,4,NA,NA,0,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2132716
2021,Binghamton Bearcats,20,Declan Ferris,"Ferris, Declan",Declan,Ferris,So,D,3,NA,3,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,0,NA,1,30,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2310797
2021,Binghamton Bearcats,38,Dylan Yaccavone,"Yaccavone, Dylan",Dylan,Yaccavone,Fr,ATT,2,NA,2,NA,2,NA,2,4,0.5,3,0.75,NA,NA,NA,NA,1,NA,NA,0,NA,2,150,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2503684
2021,Binghamton Bearcats,32,Dylan Braddock,"Braddock, Dylan",Dylan,Braddock,So,M,2,NA,2,NA,NA,1,1,1,NA,1,1,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2310806
2021,Binghamton Bearcats,5,James Morris,"Morris, James",James,Morris,Jr,D,2,NA,2,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,0,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2132729
2021,Binghamton Bearcats,41,Billy Beach,"Beach, Billy",Billy,Beach,Fr,ATT,1,NA,1,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2503660
2021,Binghamton Bearcats,42,Michael Caccavale,"Caccavale, Michael",Michael,Caccavale,So,D,1,NA,1,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2310807
