date,team,opponent,home_away,result,home_score,visitor_score,overtime,fouls,goals,assists,points,shots,sog,ground_balls,turnovers,ct,freepos_shots,freepos_goals,draw_controls,defensive_fouls,defensive_goals,defensive_assists,defensive_points,defensive_shots,defensive_sog,defensive_ground_balls,defensive_turnovers,defensive_ct,defensive_freepos_shots,defensive_freepos_goals,defensive_draw_controls,team_id
2021-04-04,California,San Diego St.,Away,,10,11,,25.0,10.0,2.0,12.0,25,18,11,17,9.0,5.0,3.0,15,20.0,11.0,5.0,16.0,26,15,16,15,13.0,6.0,3.0,8,107
2021-04-09,California,Oregon,Home,,8,9,,14.0,8.0,3.0,11.0,20,11,12,15,11.0,4.0,2.0,13,19.0,9.0,2.0,11.0,25,16,21,12,12.0,6.0,2.0,6,107
2021-04-11,California,Colorado,Home,,10,12,,16.0,10.0,3.0,13.0,20,15,10,16,7.0,1.0,1.0,15,20.0,12.0,2.0,14.0,27,19,14,14,6.0,4.0,2.0,9,107
2021-04-16,California,Southern California,Away,,11,12,1,31.0,11.0,6.0,17.0,17,16,15,12,9.0,5.0,3.0,7,15.0,12.0,2.0,14.0,33,21,16,16,11.0,9.0,4.0,18,107
2021-04-18,California,Arizona St.,Away,,7,11,,25.0,7.0,2.0,9.0,21,14,21,21,4.0,6.0,1.0,10,43.0,11.0,4.0,15.0,26,20,25,18,10.0,4.0,2.0,10,107
2021-04-22,California,UC Davis,Away,,4,14,,12.0,4.0,1.0,5.0,20,12,18,17,8.0,2.0,,6,2.0,14.0,2.0,16.0,37,24,14,13,7.0,9.0,4.0,14,107
2021-04-24,California,Stanford,Home,,7,9,,22.0,7.0,3.0,10.0,27,14,22,16,12.0,2.0,1.0,7,17.0,9.0,4.0,13.0,25,18,15,19,6.0,5.0,1.0,11,107
2021-05-05,California,Arizona St.,Home,,9,17,,20.0,9.0,4.0,13.0,31,23,25,16,4.0,12.0,3.0,12,32.0,17.0,14.0,31.0,28,22,27,17,4.0,3.0,,16,107
2021-02-13,Campbell,Elon,Home,,9,13,,21.0,9.0,2.0,11.0,17,15,11,22,5.0,8.0,5.0,15,24.0,13.0,4.0,17.0,29,22,22,11,13.0,12.0,3.0,8,115
2021-02-20,Campbell,Stetson,Home,,15,5,,17.0,15.0,7.0,22.0,34,27,26,24,12.0,4.0,3.0,18,26.0,5.0,,5.0,13,9,21,22,11.0,6.0,5.0,4,115
2021-02-24,Campbell,East Carolina,Away,,8,20,,13.0,8.0,3.0,11.0,28,18,18,14,7.0,4.0,1.0,12,19.0,20.0,7.0,27.0,34,27,16,13,7.0,5.0,4.0,16,115
2021-02-28,Campbell,Davidson,Home,,7,17,,18.0,7.0,4.0,11.0,31,18,22,21,7.0,7.0,1.0,13,30.0,17.0,6.0,23.0,34,27,23,17,10.0,7.0,5.0,13,115
2021-03-13,Campbell,Radford,Home,,15,5,,17.0,15.0,7.0,22.0,38,31,24,8,7.0,14.0,7.0,12,26.0,5.0,1.0,6.0,23,16,12,16,5.0,6.0,2.0,9,115
2021-03-20,Campbell,William & Mary,Away,,12,16,,30.0,12.0,4.0,16.0,28,19,18,20,9.0,10.0,6.0,14,21.0,16.0,3.0,19.0,33,28,21,17,13.0,6.0,5.0,15,115
2021-03-24,Campbell,Coastal Carolina,Away,,8,7,,10.0,8.0,3.0,11.0,25,18,21,22,10.0,7.0,2.0,6,19.0,7.0,4.0,11.0,29,18,19,18,14.0,6.0,1.0,8,115
2021-03-27,Campbell,Furman,Home,,14,15,,17.0,14.0,5.0,19.0,28,22,14,19,4.0,4.0,3.0,20,20.0,15.0,6.0,21.0,32,25,18,8,4.0,5.0,2.0,11,115
2021-04-03,Campbell,Winthrop,Away,,8,5,,14.0,8.0,,8.0,24,18,11,16,8.0,6.0,1.0,11,12.0,5.0,3.0,8.0,23,14,14,14,13.0,6.0,2.0,3,115
2021-04-07,Campbell,High Point,Home,,15,23,,14.0,15.0,10.0,25.0,33,26,21,18,4.0,8.0,4.0,19,26.0,23.0,7.0,30.0,49,36,19,8,5.0,4.0,2.0,21,115
2021-04-10,Campbell,Gardner-Webb,Away,,17,11,,16.0,17.0,10.0,27.0,36,30,15,12,8.0,6.0,2.0,18,9.0,11.0,9.0,20.0,28,21,16,19,5.0,3.0,1.0,11,115
2021-04-14,Campbell,Radford,Away,,10,7,,20.0,10.0,5.0,15.0,28,20,28,20,12.0,8.0,3.0,8,34.0,7.0,4.0,11.0,34,23,27,22,7.0,8.0,,11,115
2021-04-17,Campbell,Presbyterian,Away,,23,8,,16.0,23.0,11.0,34.0,45,34,16,12,6.0,6.0,2.0,23,15.0,8.0,2.0,10.0,20,14,11,16,5.0,5.0,1.0,9,115
2021-04-24,Campbell,Longwood,Home,,19,8,,11.0,19.0,7.0,26.0,37,28,24,17,14.0,13.0,5.0,21,26.0,8.0,5.0,13.0,25,17,19,19,9.0,3.0,1.0,7,115
2021-04-30,Campbell,Radford,Home,,14,15,,19.0,14.0,5.0,19.0,39,27,23,15,12.0,15.0,8.0,17,28.0,15.0,5.0,20.0,22,19,17,20,7.0,5.0,4.0,13,115
2021-03-06,Canisius,Siena,Away,,5,6,2,20.0,5.0,3.0,8.0,21,17,15,16,10.0,5.0,1.0,4,22.0,6.0,1.0,7.0,27,16,14,25,10.0,6.0,3.0,10,116
2021-03-07,Canisius,Siena,Away,,8,17,,15.0,8.0,3.0,11.0,23,16,16,10,5.0,9.0,3.0,9,21.0,17.0,6.0,23.0,38,28,17,7,5.0,9.0,3.0,18,116
2021-03-12,Canisius,Quinnipiac,Away,,10,13,,32.0,10.0,3.0,13.0,32,22,18,15,9.0,1.0,,13,23.0,13.0,5.0,18.0,38,29,19,14,8.0,7.0,5.0,12,116
2021-03-20,Canisius,Monmouth,Home,,16,15,1,38.0,16.0,4.0,20.0,33,22,19,16,13.0,7.0,2.0,13,24.0,15.0,3.0,18.0,30,22,13,19,6.0,4.0,2.0,20,116
2021-03-27,Canisius,Fairfield,Home,,9,12,,17.0,9.0,1.0,10.0,25,18,11,16,5.0,7.0,1.0,13,18.0,12.0,10.0,22.0,23,17,15,17,4.0,4.0,1.0,10,116
2021-04-13,Canisius,Niagara,Home,,9,16,,19.0,9.0,4.0,13.0,30,21,11,13,8.0,8.0,3.0,18,23.0,16.0,3.0,19.0,28,21,8,16,4.0,7.0,5.0,8,116
2021-04-16,Canisius,Niagara,Away,,7,10,,23.0,7.0,1.0,8.0,23,15,15,12,5.0,6.0,2.0,7,21.0,10.0,6.0,16.0,31,21,15,12,10.0,6.0,,12,116
2021-04-18,Canisius,Niagara,Away,,4,11,,16.0,4.0,1.0,5.0,20,18,21,14,5.0,4.0,1.0,6,9.0,11.0,3.0,14.0,34,21,20,15,5.0,7.0,4.0,11,116
2021-04-24,Canisius,Iona,Away,,18,8,,23.0,18.0,7.0,25.0,25,24,16,16,8.0,9.0,5.0,13,31.0,8.0,3.0,11.0,30,20,17,12,7.0,6.0,1.0,15,116
2021-05-01,Canisius,Siena,Away,,11,21,,25.0,11.0,,11.0,25,22,13,9,4.0,5.0,3.0,11,22.0,21.0,11.0,32.0,35,30,12,7,6.0,8.0,3.0,23,116
2021-02-20,Central Conn. St.,LIU,Away,,4,13,,15.0,4.0,,4.0,19,12,16,19,4.0,8.0,3.0,5,24.0,13.0,6.0,19.0,26,21,19,17,8.0,6.0,3.0,14,127
2021-02-28,Central Conn. St.,UMass Lowell,Home,,11,21,,17.0,11.0,3.0,14.0,24,21,21,19,4.0,10.0,5.0,8,27.0,21.0,11.0,32.0,46,31,23,15,7.0,5.0,1.0,25,127
2021-03-06,Central Conn. St.,Wagner,Home,,3,15,,13.0,3.0,1.0,4.0,16,9,12,22,4.0,2.0,,8,9.0,15.0,12.0,27.0,40,26,19,9,14.0,2.0,1.0,11,127
2021-03-10,Central Conn. St.,Sacred Heart,Away,,4,16,,13.0,4.0,,4.0,16,13,13,22,4.0,6.0,2.0,6,23.0,16.0,10.0,26.0,29,25,23,16,10.0,6.0,1.0,12,127
2021-03-13,Central Conn. St.,LIU,Home,,5,11,,13.0,5.0,2.0,7.0,20,15,19,17,7.0,5.0,2.0,4,24.0,11.0,5.0,16.0,28,20,17,20,7.0,6.0,2.0,13,127
2021-03-20,Central Conn. St.,Saint Francis,Away,,6,17,,12.0,6.0,3.0,9.0,20,15,21,15,12.0,2.0,1.0,7,9.0,17.0,12.0,29.0,28,21,16,16,14.0,6.0,5.0,18,127
2021-03-24,Central Conn. St.,Bryant,Home,,3,18,,6.0,3.0,,3.0,15,10,12,9,3.0,5.0,,5,12.0,18.0,8.0,26.0,43,28,9,10,1.0,6.0,4.0,18,127
2021-03-27,Central Conn. St.,LIU,Away,,7,13,,19.0,7.0,1.0,8.0,21,14,10,15,4.0,5.0,3.0,5,14.0,13.0,7.0,20.0,34,24,15,10,6.0,12.0,4.0,17,127
2021-04-02,Central Conn. St.,Mount St. Mary's,Away,,2,20,,16.0,2.0,,2.0,9,7,10,13,5.0,1.0,,5,15.0,20.0,10.0,30.0,36,26,14,11,4.0,2.0,1.0,19,127
2021-04-10,Central Conn. St.,Mount St. Mary's,Home,,4,23,,16.0,4.0,,4.0,11,7,8,19,8.0,6.0,3.0,7,19.0,23.0,10.0,33.0,43,35,22,11,10.0,6.0,6.0,20,127
2021-04-17,Central Conn. St.,Merrimack,Home,,10,19,,25.0,10.0,3.0,13.0,25,21,20,20,8.0,12.0,6.0,14,24.0,19.0,11.0,30.0,44,34,19,15,6.0,9.0,3.0,16,127
2021-04-21,Central Conn. St.,Sacred Heart,Home,,4,14,,16.0,4.0,,4.0,22,14,26,27,3.0,1.0,,9,12.0,14.0,3.0,17.0,33,27,27,18,5.0,6.0,4.0,10,127
2021-04-24,Central Conn. St.,Bryant,Away,,3,22,,8.0,3.0,,3.0,17,14,13,13,7.0,5.0,1.0,6,13.0,22.0,15.0,37.0,43,34,10,14,8.0,4.0,3.0,19,127
2021-04-28,Central Conn. St.,Merrimack,Away,,3,15,,27.0,3.0,,3.0,26,18,10,14,4.0,4.0,1.0,7,28.0,15.0,8.0,23.0,35,23,14,13,5.0,11.0,5.0,13,127
2021-02-21,Central Mich.,Marquette,Home,,11,10,,16.0,11.0,3.0,14.0,29,19,26,15,9.0,8.0,3.0,10,20.0,10.0,3.0,13.0,27,18,16,16,9.0,3.0,,13,129
2021-02-24,Central Mich.,Vanderbilt,Away,,10,16,,6.0,10.0,5.0,15.0,26,18,17,17,10.0,5.0,1.0,15,16.0,16.0,6.0,22.0,32,25,22,12,12.0,3.0,2.0,13,129
2021-02-28,Central Mich.,Oregon,Home,,12,11,1,6.0,12.0,1.0,13.0,31,23,27,21,11.0,5.0,3.0,17,20.0,11.0,2.0,13.0,26,18,24,20,13.0,2.0,2.0,9,129
2021-03-05,Central Mich.,Marquette,Away,,4,15,,9.0,4.0,,4.0,17,8,17,18,7.0,8.0,3.0,8,26.0,15.0,3.0,18.0,41,30,25,13,9.0,6.0,2.0,13,129
2021-03-07,Central Mich.,Detroit Mercy,Home,,17,4,,4.0,17.0,1.0,18.0,37,25,26,12,12.0,9.0,7.0,9,18.0,4.0,1.0,5.0,12,10,16,27,3.0,2.0,1.0,14,129
2021-03-12,Central Mich.,Louisville,Home,,8,11,,9.0,8.0,3.0,11.0,20,14,14,20,3.0,6.0,3.0,11,19.0,11.0,,11.0,38,28,19,9,7.0,4.0,4.0,10,129
2021-03-14,Central Mich.,Cincinnati,Home,,11,15,,9.0,11.0,2.0,13.0,28,18,26,14,11.0,10.0,6.0,9,18.0,15.0,2.0,17.0,28,23,17,17,6.0,5.0,4.0,20,129
2021-03-19,Central Mich.,Youngstown St.,Away,,17,4,,9.0,17.0,3.0,20.0,43,32,10,12,6.0,16.0,8.0,15,14.0,4.0,1.0,5.0,16,10,13,14,4.0,2.0,1.0,8,129
2021-03-27,Central Mich.,Robert Morris,Home,,7,12,,11.0,7.0,,7.0,19,14,23,19,9.0,7.0,2.0,6,27.0,12.0,2.0,14.0,32,25,27,15,9.0,4.0,2.0,15,129
2021-04-01,Central Mich.,Kent St.,Away,,21,14,,8.0,21.0,7.0,28.0,36,29,18,19,10.0,6.0,3.0,20,15.0,14.0,7.0,21.0,26,20,20,25,13.0,2.0,,17,129
2021-04-03,Central Mich.,Akron,Away,,17,7,,12.0,17.0,5.0,22.0,38,32,18,19,12.0,8.0,5.0,12,31.0,7.0,4.0,11.0,21,16,13,21,9.0,2.0,1.0,14,129
2021-04-24,Central Mich.,Robert Morris,Away,,10,20,,13.0,10.0,5.0,15.0,22,17,19,20,3.0,11.0,3.0,13,27.0,20.0,14.0,34.0,45,33,27,8,15.0,8.0,3.0,19,129
2021-04-28,Central Mich.,Kent St.,Home,,19,9,,13.0,19.0,8.0,27.0,46,39,23,13,8.0,11.0,7.0,20,21.0,9.0,1.0,10.0,22,16,16,20,7.0,4.0,2.0,10,129
2021-05-01,Central Mich.,Akron,Home,,18,6,,10.0,18.0,11.0,29.0,31,26,19,13,7.0,5.0,2.0,14,17.0,6.0,1.0,7.0,18,15,13,13,5.0,5.0,1.0,10,129
2021-05-03,Central Mich.,Detroit Mercy,Away,,20,7,,12.0,20.0,14.0,34.0,42,27,18,17,12.0,4.0,,21,35.0,7.0,3.0,10.0,16,14,19,19,12.0,3.0,1.0,8,129
2021-02-14,Cincinnati,Marquette,Home,,20,19,,26.0,20.0,8.0,28.0,36,32,15,11,9.0,10.0,3.0,24,29.0,19.0,8.0,27.0,32,24,11,11,10.0,6.0,3.0,17,140
2021-02-24,Cincinnati,Liberty,Away,,10,14,,32.0,10.0,4.0,14.0,24,20,22,28,12.0,9.0,3.0,14,37.0,14.0,3.0,17.0,36,26,28,21,19.0,10.0,5.0,12,140
2021-03-01,Cincinnati,Louisville,Away,,5,13,,20.0,5.0,2.0,7.0,25,20,25,16,9.0,9.0,,9,28.0,13.0,3.0,16.0,32,20,20,18,12.0,10.0,5.0,10,140
2021-03-07,Cincinnati,Kent St.,Home,,15,5,,18.0,15.0,3.0,18.0,32,23,24,13,10.0,10.0,5.0,12,25.0,5.0,1.0,6.0,12,10,17,19,5.0,7.0,3.0,10,140
2021-03-10,Cincinnati,Robert Morris,Home,,16,7,,17.0,16.0,11.0,27.0,26,21,24,24,13.0,,,14,13.0,7.0,4.0,11.0,22,14,22,22,11.0,6.0,2.0,11,140
2021-03-14,Cincinnati,Central Mich.,Away,,15,11,,18.0,15.0,2.0,17.0,28,23,17,17,6.0,5.0,4.0,20,9.0,11.0,2.0,13.0,28,18,26,14,11.0,10.0,6.0,9,140
2021-03-19,Cincinnati,Vanderbilt,Home,,8,10,,32.0,8.0,,8.0,28,23,18,12,5.0,5.0,,14,25.0,10.0,7.0,17.0,28,20,27,12,5.0,9.0,2.0,5,140
2021-03-21,Cincinnati,Vanderbilt,Home,,14,16,,30.0,14.0,4.0,18.0,27,24,22,13,4.0,5.0,2.0,14,28.0,16.0,6.0,22.0,36,28,19,13,5.0,9.0,5.0,18,140
2021-03-26,Cincinnati,Florida,Away,,3,20,,20.0,3.0,1.0,4.0,11,8,13,18,5.0,3.0,1.0,10,11.0,20.0,8.0,28.0,37,29,19,7,11.0,12.0,6.0,15,140
2021-03-28,Cincinnati,Florida,Away,,5,19,,26.0,5.0,,5.0,20,16,14,12,3.0,5.0,2.0,12,18.0,19.0,7.0,26.0,39,27,24,9,10.0,9.0,6.0,14,140
2021-04-09,Cincinnati,Temple,Home,,14,16,,20.0,14.0,5.0,19.0,26,18,29,15,9.0,2.0,2.0,14,8.0,16.0,8.0,24.0,29,22,34,17,9.0,7.0,3.0,18,140
2021-04-11,Cincinnati,Temple,Home,,8,10,,22.0,8.0,3.0,11.0,19,14,20,19,12.0,2.0,1.0,12,12.0,10.0,7.0,17.0,26,19,25,14,13.0,5.0,2.0,8,140
2021-04-16,Cincinnati,Old Dominion,Home,,16,7,,25.0,16.0,10.0,26.0,33,24,33,28,22.0,9.0,2.0,12,36.0,7.0,,7.0,18,12,30,29,16.0,8.0,5.0,13,140
2021-04-18,Cincinnati,Old Dominion,Home,,17,6,,29.0,17.0,6.0,23.0,34,29,26,16,18.0,11.0,5.0,16,31.0,6.0,2.0,8.0,17,11,22,20,8.0,4.0,2.0,9,140
2021-04-23,Cincinnati,East Carolina,Away,,11,12,,15.0,11.0,6.0,17.0,26,22,14,18,10.0,5.0,2.0,16,11.0,12.0,6.0,18.0,24,19,19,15,12.0,6.0,4.0,9,140
2021-04-25,Cincinnati,East Carolina,Away,,14,13,,12.0,14.0,7.0,21.0,31,22,17,16,6.0,12.0,4.0,19,15.0,13.0,3.0,16.0,23,16,21,18,8.0,6.0,5.0,9,140
2021-05-06,Cincinnati,Florida,Away,,6,19,,28.0,6.0,2.0,8.0,16,14,12,12,10.0,6.0,4.0,9,26.0,19.0,9.0,28.0,34,25,19,10,8.0,8.0,6.0,16,140
2021-02-17,Coastal Carolina,Radford,Home,,17,3,,12.0,17.0,11.0,28.0,31,25,21,18,14.0,7.0,3.0,15,21.0,3.0,1.0,4.0,17,11,10,23,7.0,2.0,,7,149
2021-02-20,Coastal Carolina,Winthrop,Away,,12,9,,12.0,12.0,4.0,16.0,30,23,12,12,12.0,6.0,3.0,17,11.0,9.0,2.0,11.0,19,16,9,13,7.0,9.0,4.0,7,149
2021-02-27,Coastal Carolina,Kennesaw St.,Home,,15,7,,29.0,15.0,9.0,24.0,35,26,23,19,10.0,6.0,1.0,15,23.0,7.0,1.0,8.0,21,18,14,18,11.0,9.0,4.0,10,149
2021-03-05,Coastal Carolina,Wofford,Away,,18,5,,4.0,18.0,10.0,28.0,34,23,22,8,9.0,2.0,1.0,15,6.0,5.0,2.0,7.0,17,12,17,13,5.0,1.0,,10,149
2021-03-07,Coastal Carolina,Davidson,Home,,12,7,,22.0,12.0,8.0,20.0,30,21,14,18,17.0,9.0,2.0,10,23.0,7.0,2.0,9.0,26,18,15,18,9.0,6.0,1.0,10,149
2021-03-13,Coastal Carolina,Elon,Home,,4,16,,13.0,4.0,4.0,8.0,19,8,11,20,11.0,5.0,,10,22.0,16.0,6.0,22.0,26,20,16,15,10.0,1.0,1.0,10,149
2021-03-17,Coastal Carolina,High Point,Away,,9,16,,13.0,9.0,7.0,16.0,23,19,10,24,7.0,5.0,2.0,13,15.0,16.0,5.0,21.0,33,26,19,15,17.0,2.0,1.0,14,149
2021-03-21,Coastal Carolina,Delaware,Away,,14,7,,23.0,14.0,10.0,24.0,26,23,20,15,10.0,10.0,4.0,11,22.0,7.0,,7.0,22,13,11,21,9.0,10.0,3.0,12,149
2021-03-24,Coastal Carolina,Campbell,Home,,7,8,,19.0,7.0,4.0,11.0,29,18,19,18,14.0,6.0,1.0,8,10.0,8.0,3.0,11.0,25,18,21,22,10.0,7.0,2.0,6,149
2021-03-27,Coastal Carolina,San Diego St.,Away,,18,14,,30.0,18.0,6.0,24.0,28,24,16,11,4.0,4.0,3.0,16,27.0,14.0,3.0,17.0,35,26,12,10,3.0,8.0,5.0,17,149
2021-03-29,Coastal Carolina,UC Davis,Home,,6,17,,23.0,6.0,3.0,9.0,19,13,12,10,10.0,3.0,1.0,8,15.0,17.0,4.0,21.0,25,17,10,15,5.0,5.0,5.0,17,149
2021-04-03,Coastal Carolina,Furman,Away,,10,13,,31.0,10.0,5.0,15.0,20,15,15,20,10.0,6.0,3.0,14,25.0,13.0,6.0,19.0,27,20,18,16,13.0,5.0,2.0,11,149
2021-04-10,Coastal Carolina,Liberty,Away,,13,14,,19.0,13.0,8.0,21.0,24,22,11,22,3.0,6.0,4.0,16,29.0,14.0,3.0,17.0,32,24,21,18,6.0,2.0,1.0,13,149
2021-04-16,Coastal Carolina,Mercer,Home,,11,10,,27.0,11.0,9.0,20.0,21,16,18,15,12.0,3.0,,8,16.0,10.0,2.0,12.0,26,22,13,18,7.0,2.0,2.0,15,149
2021-04-23,Coastal Carolina,Jacksonville,Away,,13,12,1,16.0,13.0,11.0,24.0,23,20,22,20,9.0,1.0,,11,28.0,12.0,4.0,16.0,33,26,24,16,15.0,5.0,4.0,16,149
2021-04-25,Coastal Carolina,Stetson,Away,,13,8,,15.0,13.0,10.0,23.0,28,24,25,19,4.0,6.0,2.0,14,20.0,8.0,2.0,10.0,21,19,24,17,7.0,2.0,2.0,9,149
2021-05-06,Coastal Carolina,Mercer,Home,,11,13,,19.0,11.0,7.0,18.0,33,23,9,11,1.0,12.0,4.0,15,32.0,13.0,5.0,18.0,31,18,12,11,3.0,7.0,4.0,10,149
2021-02-19,Colgate,St. Bonaventure,Home,,20,2,,1.0,20.0,9.0,29.0,34,27,14,15,8.0,6.0,4.0,15,1.0,2.0,2.0,4.0,14,7,5,16,4.0,4.0,,8,153
2021-02-28,Colgate,UAlbany,Away,,12,15,,26.0,12.0,5.0,17.0,27,19,15,25,2.0,4.0,2.0,20,43.0,15.0,9.0,24.0,34,23,20,13,13.0,4.0,1.0,9,153
2021-03-13,Colgate,Holy Cross,Away,,12,9,,19.0,12.0,,12.0,26,22,10,15,2.0,7.0,3.0,15,14.0,9.0,1.0,10.0,33,21,18,9,8.0,10.0,1.0,8,153
2021-03-21,Colgate,Boston U.,Home,,14,9,,,14.0,2.0,16.0,31,26,14,13,8.0,2.0,1.0,19,,9.0,3.0,12.0,19,13,16,18,6.0,2.0,,6,153
2021-03-27,Colgate,Lafayette,Away,,22,9,,25.0,22.0,14.0,36.0,36,29,16,14,3.0,4.0,2.0,24,18.0,9.0,2.0,11.0,26,21,17,9,8.0,9.0,5.0,8,153
2021-04-04,Colgate,Army West Point,Home,,7,14,,,7.0,5.0,12.0,23,15,14,16,6.0,5.0,2.0,10,,14.0,5.0,19.0,30,25,15,12,9.0,4.0,3.0,13,153
2021-04-10,Colgate,Bucknell,Away,,11,13,,30.0,11.0,3.0,14.0,29,18,15,14,6.0,3.0,1.0,13,14.0,13.0,4.0,17.0,37,25,16,14,10.0,7.0,1.0,13,153
2021-04-17,Colgate,Navy,Away,,5,12,,18.0,5.0,3.0,8.0,18,12,15,21,4.0,4.0,1.0,8,20.0,12.0,4.0,16.0,29,22,25,20,13.0,6.0,3.0,11,153
2021-04-24,Colgate,Boston U.,Away,,14,15,,22.0,14.0,3.0,17.0,28,24,16,18,8.0,6.0,2.0,19,21.0,15.0,6.0,21.0,25,21,19,12,10.0,5.0,4.0,11,153
2021-05-03,Colgate,Boston U.,Home,,15,13,,,15.0,4.0,19.0,34,27,13,11,8.0,7.0,4.0,13,,13.0,5.0,18.0,29,20,13,17,6.0,4.0,2.0,16,153
2021-05-06,Colgate,Loyola Maryland,Away,,6,17,,27.0,6.0,4.0,10.0,22,14,9,14,4.0,4.0,1.0,10,31.0,17.0,7.0,24.0,33,23,14,10,10.0,6.0,2.0,14,153
2021-02-18,Colorado,Louisville,Away,,9,12,,20.0,9.0,2.0,11.0,27,18,20,19,5.0,11.0,3.0,13,24.0,12.0,6.0,18.0,31,24,20,15,12.0,7.0,2.0,10,157
2021-02-21,Colorado,Vanderbilt,Away,,10,11,1,15.0,10.0,4.0,14.0,34,23,11,11,9.0,4.0,1.0,13,5.0,11.0,6.0,17.0,23,20,13,13,8.0,7.0,2.0,10,157
2021-02-28,Colorado,Denver,Home,,14,7,,12.0,14.0,7.0,21.0,28,19,18,18,10.0,8.0,5.0,14,26.0,7.0,1.0,8.0,20,13,15,17,11.0,4.0,,10,157
2021-03-14,Colorado,San Diego St.,Home,,14,5,,9.0,14.0,3.0,17.0,47,28,27,9,12.0,9.0,2.0,11,15.0,5.0,3.0,8.0,30,17,13,14,6.0,2.0,,9,157
2021-03-20,Colorado,Stanford,Home,,9,10,1,12.0,9.0,3.0,12.0,29,19,18,16,7.0,7.0,2.0,8,18.0,10.0,7.0,17.0,34,26,13,14,8.0,5.0,1.0,13,157
2021-03-22,Colorado,California,Home,,15,5,,11.0,15.0,4.0,19.0,28,21,17,16,7.0,3.0,1.0,10,18.0,5.0,,5.0,22,14,14,15,4.0,2.0,1.0,11,157
2021-03-26,Colorado,Southern California,Away,,12,18,,29.0,12.0,5.0,17.0,20,18,14,14,6.0,3.0,2.0,12,18.0,18.0,5.0,23.0,43,27,14,13,7.0,8.0,4.0,20,157
2021-03-28,Colorado,Arizona St.,Away,,11,16,,29.0,11.0,4.0,15.0,29,22,21,16,9.0,9.0,4.0,9,44.0,16.0,11.0,27.0,40,33,21,16,10.0,7.0,3.0,20,157
2021-04-02,Colorado,Southern California,Home,,13,11,,15.0,13.0,3.0,16.0,27,22,13,12,8.0,7.0,4.0,12,22.0,11.0,3.0,14.0,28,24,13,10,8.0,4.0,2.0,14,157
2021-04-04,Colorado,Arizona St.,Home,,15,11,,20.0,15.0,6.0,21.0,43,32,14,14,9.0,10.0,6.0,16,38.0,11.0,7.0,18.0,26,20,17,17,9.0,5.0,2.0,12,157
2021-04-09,Colorado,UC Davis,Away,,16,13,,7.0,16.0,5.0,21.0,36,27,20,13,7.0,2.0,,16,8.0,13.0,5.0,18.0,24,19,13,17,5.0,3.0,1.0,15,157
2021-04-11,Colorado,California,Away,,12,10,,20.0,12.0,2.0,14.0,27,19,14,14,6.0,4.0,2.0,9,16.0,10.0,3.0,13.0,20,15,10,16,7.0,1.0,1.0,15,157
2021-04-29,Colorado,Denver,Away,,7,10,,13.0,7.0,3.0,10.0,15,7,10,25,5.0,6.0,3.0,11,31.0,10.0,4.0,14.0,25,21,22,13,17.0,3.0,2.0,8,157
2021-05-06,Colorado,Southern California,Home,,9,8,,16.0,9.0,3.0,12.0,18,15,18,18,3.0,6.0,4.0,9,15.0,8.0,3.0,11.0,25,18,18,12,9.0,8.0,1.0,10,157
2021-05-08,Colorado,Stanford,Away,,10,17,,26.0,10.0,2.0,12.0,30,23,23,15,10.0,8.0,5.0,12,26.0,17.0,12.0,29.0,31,24,18,16,6.0,4.0,1.0,17,157
2021-04-25,Dartmouth,Tufts,Home,,5,11,,27.0,5.0,2.0,7.0,21,19,22,24,14.0,5.0,1.0,7,16.0,11.0,2.0,13.0,33,24,22,21,11.0,11.0,5.0,11,172
2021-02-12,Davidson,Duke,Home,,11,16,,8.0,11.0,5.0,16.0,22,18,23,21,15.0,3.0,2.0,9,12.0,16.0,6.0,22.0,36,28,26,21,16.0,4.0,,20,173
2021-02-14,Davidson,Furman,Home,,14,10,,6.0,14.0,8.0,22.0,27,22,22,23,9.0,6.0,3.0,18,9.0,10.0,5.0,15.0,16,11,18,28,9.0,5.0,3.0,8,173
2021-02-19,Davidson,East Carolina,Home,,15,6,,13.0,15.0,6.0,21.0,29,24,23,27,7.0,6.0,3.0,13,9.0,6.0,3.0,9.0,24,16,23,19,14.0,10.0,2.0,10,173
2021-02-28,Davidson,Campbell,Away,,17,7,,30.0,17.0,6.0,23.0,34,27,23,17,10.0,7.0,5.0,13,18.0,7.0,4.0,11.0,31,18,22,21,7.0,7.0,1.0,13,173
2021-03-03,Davidson,High Point,Away,,15,14,1,31.0,15.0,4.0,19.0,26,23,17,20,10.0,5.0,4.0,12,21.0,14.0,5.0,19.0,32,26,21,18,11.0,4.0,3.0,19,173
2021-03-07,Davidson,Coastal Carolina,Away,,7,12,,23.0,7.0,2.0,9.0,26,18,15,18,9.0,6.0,1.0,10,22.0,12.0,8.0,20.0,30,21,14,18,17.0,9.0,2.0,10,173
2021-03-17,Davidson,Virginia Tech,Home,,15,8,,17.0,15.0,10.0,25.0,24,19,18,15,4.0,9.0,3.0,11,20.0,8.0,3.0,11.0,27,23,14,9,6.0,10.0,3.0,14,173
2021-03-26,Davidson,George Mason,Away,,16,8,,21.0,16.0,7.0,23.0,36,26,18,14,7.0,6.0,2.0,18,16.0,8.0,5.0,13.0,23,17,22,18,10.0,8.0,2.0,8,173
