season,team,team_id,jersey,full_name,roster_name,first_name,last_name,yr,pos,gp,gs,goals,assists,points,shots,sog,ct,ncaa_id,fouls,ground_balls,draw_controls
2018,Boston U.,68,4.0,Emily Vervlied,Emily Vervlied,Emily,Vervlied,Fr,,17.0,4.0,10.0,5.0,15.0,24.0,19.0,12.0,5669664,18.0,16.0,3.0
2018,Boston U.,68,23.0,Bridget McCarthy,Bridget McCarthy,Bridget,McCarthy,Fr,,10.0,0.0,7.0,,7.0,14.0,13.0,1.0,5669667,3.0,3.0,
2018,Boston U.,68,28.0,Ryann Gaffney,Ryann Gaffney,Ryann,Gaffney,Fr,,12.0,7.0,18.0,3.0,21.0,45.0,40.0,4.0,5669709,10.0,8.0,1.0
2018,Boston U.,68,24.0,Ava Barry,Ava Barry,Ava,Barry,Fr,,18.0,4.0,27.0,9.0,36.0,54.0,41.0,11.0,5669668,22.0,26.0,3.0
2018,Boston U.,68,26.0,Makenzie Irvine,Makenzie Irvine,Makenzie,Irvine,Fr,,11.0,0.0,5.0,3.0,8.0,12.0,9.0,,5669689,4.0,2.0,
2018,Brown,80,1.0,Maggie Bigelow,Maggie Bigelow,Maggie,Bigelow,So,,12.0,12.0,,,0.0,,,,5490756,1.0,16.0,
2018,Brown,80,32.0,Emma DeGennaro,Emma DeGennaro,Emma,DeGennaro,So,,15.0,15.0,32.0,18.0,50.0,71.0,56.0,1.0,5490757,3.0,6.0,3.0
2018,Brown,80,8.0,Emily Fryer,Emily Fryer,Emily,Fryer,So,,15.0,15.0,,1.0,1.0,,,11.0,5490759,29.0,34.0,34.0
2018,Brown,80,13.0,Julia Hondros,Julia Hondros,Julia,Hondros,So,,2.0,0.0,,,0.0,1.0,,,5490760,1.0,,
2018,Brown,80,7.0,Rachel Vercillo,Rachel Vercillo,Rachel,Vercillo,So,,7.0,0.0,,1.0,1.0,1.0,1.0,,5490763,2.0,1.0,
2018,Brown,80,16.0,KC Williams,KC Williams,KC,Williams,So,,6.0,0.0,5.0,,5.0,7.0,6.0,,5490764,1.0,,
2018,Brown,80,24.0,Olivia Lee,Olivia Lee,Olivia,Lee,Jr,,15.0,15.0,,,0.0,,,16.0,5488104,33.0,15.0,3.0
2018,Brown,80,2.0,Hafsa Moinuddin,Hafsa Moinuddin,Hafsa,Moinuddin,Jr,,15.0,15.0,24.0,20.0,44.0,63.0,47.0,4.0,5488106,3.0,16.0,
2018,Brown,80,9.0,Alex O'Donnell,Alex O'Donnell,Alex,O'Donnell,Jr,,7.0,0.0,,,0.0,,,,5488108,3.0,,7.0
2018,Brown,80,31.0,Grace Plassche,Grace Plassche,Grace,Plassche,Jr,,13.0,0.0,2.0,,2.0,6.0,4.0,2.0,5488109,9.0,3.0,
2018,Brown,80,33.0,Zoe Verni,Zoe Verni,Zoe,Verni,Jr,,15.0,15.0,12.0,8.0,20.0,33.0,24.0,8.0,5488110,16.0,10.0,
2018,Brown,80,19.0,Emma Dahle,Emma Dahle,Emma,Dahle,Sr,,13.0,0.0,5.0,1.0,6.0,12.0,6.0,,5508781,1.0,3.0,
2018,Brown,80,11.0,Marissa Hudgins,Marissa Hudgins,Marissa,Hudgins,Sr,,15.0,15.0,,,0.0,,,24.0,5508782,46.0,28.0,49.0
2018,Brown,80,10.0,Bri Irons,Bri Irons,Bri,Irons,Sr,,15.0,15.0,,,0.0,,,16.0,5508783,27.0,28.0,1.0
2018,Brown,80,22.0,Mikaela Karlsson,Mikaela Karlsson,Mikaela,Karlsson,Sr,,9.0,3.0,,,0.0,,,1.0,5508784,1.0,6.0,
2018,Brown,80,4.0,Hannah Langmuir,Hannah Langmuir,Hannah,Langmuir,Sr,,6.0,0.0,1.0,,1.0,6.0,3.0,,5508786,1.0,,
2018,Brown,80,14.0,Rose Mangiarotti,Rose Mangiarotti,Rose,Mangiarotti,Sr,,4.0,0.0,,,0.0,,,,5508787,1.0,,
2018,Brown,80,17.0,Maggie Fowler,Maggie Fowler,Maggie,Fowler,Fr,,14.0,6.0,18.0,11.0,29.0,38.0,30.0,1.0,5654895,6.0,8.0,
2018,Brown,80,5.0,Risa Mosenthal,Risa Mosenthal,Risa,Mosenthal,Fr,,15.0,2.0,55.0,9.0,64.0,98.0,70.0,,5654900,10.0,4.0,
2018,Brown,80,25.0,Carolyn Paletta,Carolyn Paletta,Carolyn,Paletta,Sr,,11.0,11.0,22.0,4.0,26.0,42.0,34.0,2.0,5654928,19.0,7.0,40.0
2018,Brown,80,3.0,Allison Lanzone,Allison Lanzone,Allison,Lanzone,Fr,,15.0,15.0,,,0.0,2.0,,11.0,5654899,8.0,20.0,
2018,Brown,80,28.0,Auden Elliott,Auden Elliott,Auden,Elliott,Fr,,4.0,0.0,,,0.0,,,,5654913,1.0,,
2018,Brown,80,15.0,Mason Warble,Mason Warble,Mason,Warble,Fr,,15.0,12.0,9.0,2.0,11.0,25.0,17.0,9.0,5654915,10.0,28.0,15.0
2018,Brown,80,0.0,Caroline Zaffino,Caroline Zaffino,Caroline,Zaffino,Jr,,14.0,14.0,32.0,10.0,42.0,74.0,52.0,3.0,5654919,21.0,7.0,82.0
2018,Brown,80,26.0,Katelyn Igneri,Katelyn Igneri,Katelyn,Igneri,Fr,,2.0,0.0,1.0,,1.0,1.0,1.0,,5654914,,,1.0
2018,Bryant,81,9.0,Kristie Voswinkel,Kristie Voswinkel,Kristie,Voswinkel,Fr,,18.0,14.0,9.0,3.0,12.0,15.0,12.0,6.0,5484993,15.0,9.0,
2018,Bryant,81,28.0,Emma Ahlrichs,Emma Ahlrichs,Emma,Ahlrichs,Jr,,18.0,4.0,7.0,,7.0,17.0,13.0,8.0,5486887,14.0,15.0,8.0
2018,Bryant,81,25.0,Lauren Britton,Lauren Britton,Lauren,Britton,Jr,,18.0,18.0,25.0,10.0,35.0,60.0,46.0,13.0,5486888,59.0,41.0,77.0
2018,Bryant,81,8.0,Jess DeMeo,Jess DeMeo,Jess,DeMeo,Jr,,18.0,17.0,59.0,9.0,68.0,131.0,94.0,5.0,5486889,24.0,12.0,3.0
2018,Bryant,81,16.0,Meredith James,Meredith James,Meredith,James,Jr,,18.0,18.0,10.0,5.0,15.0,33.0,18.0,11.0,5486890,32.0,21.0,92.0
2018,Bryant,81,10.0,Jasmine Perkins,Jasmine Perkins,Jasmine,Perkins,Jr,,14.0,0.0,2.0,,2.0,6.0,4.0,2.0,5486891,7.0,4.0,
2018,Bryant,81,23.0,Kelly Jacobsen,Kelly Jacobsen,Kelly,Jacobsen,So,,11.0,3.0,,,0.0,1.0,1.0,5.0,5494194,4.0,6.0,
2018,Bryant,81,2.0,Francesca Smigliani,Francesca Smigliani,Francesca,Smigliani,So,,4.0,0.0,1.0,,1.0,1.0,1.0,,5494195,3.0,,1.0
2018,Bryant,81,4.0,Leah Nocera,Leah Nocera,Leah,Nocera,So,,13.0,0.0,6.0,1.0,7.0,15.0,10.0,,5494196,4.0,3.0,1.0
2018,Bryant,81,14.0,Gabriella Henry,Gabriella Henry,Gabriella,Henry,So,,5.0,0.0,,,0.0,,,1.0,5494197,1.0,3.0,
2018,Bryant,81,42.0,Katherine Clark,Katherine Clark,Katherine,Clark,So,,16.0,6.0,,2.0,2.0,,,13.0,5494198,27.0,19.0,10.0
2018,Bryant,81,24.0,Caitlin Breglia,Caitlin Breglia,Caitlin,Breglia,So,,18.0,17.0,48.0,22.0,70.0,100.0,72.0,8.0,5494199,13.0,19.0,2.0
2018,Bryant,81,36.0,Sloane Sweitzer,Sloane Sweitzer,Sloane,Sweitzer,So,,9.0,0.0,2.0,1.0,3.0,4.0,3.0,2.0,5494200,4.0,3.0,1.0
2018,Bryant,81,37.0,Maggie Pressler,Maggie Pressler,Maggie,Pressler,So,,10.0,0.0,3.0,3.0,6.0,6.0,5.0,1.0,5494201,3.0,5.0,1.0
2018,Bryant,81,27.0,Meaghan Brennan,Meaghan Brennan,Meaghan,Brennan,Sr,,18.0,18.0,1.0,,1.0,4.0,2.0,14.0,5512144,22.0,23.0,
2018,Bryant,81,35.0,Catlin Brown,Catlin Brown,Catlin,Brown,Sr,,18.0,18.0,32.0,12.0,44.0,84.0,50.0,8.0,5512145,33.0,19.0,5.0
2018,Bryant,81,32.0,Laura Fullam,Laura Fullam,Laura,Fullam,Sr,,18.0,18.0,,,0.0,1.0,,21.0,5512146,42.0,27.0,25.0
2018,Bryant,81,15.0,Madison McNally,Madison McNally,Madison,McNally,Sr,,17.0,17.0,,,0.0,1.0,1.0,16.0,5512149,15.0,28.0,1.0
2018,Bryant,81,29.0,Amanda Moss,Amanda Moss,Amanda,Moss,Sr,,18.0,18.0,,,0.0,,,14.0,5512150,27.0,20.0,
2018,Bryant,81,22.0,Samantha Santeramo,Samantha Santeramo,Samantha,Santeramo,Sr,,18.0,17.0,,,0.0,,,7.0,5512151,,39.0,
2018,Bryant,81,13.0,Melissa Wamp,Melissa Wamp,Melissa,Wamp,Sr,,17.0,1.0,26.0,1.0,27.0,55.0,42.0,4.0,5512153,10.0,5.0,3.0
2018,Bryant,81,20.0,Natalie Langella,Natalie Langella,Natalie,Langella,Fr,,14.0,0.0,7.0,3.0,10.0,10.0,9.0,2.0,5647227,,2.0,1.0
2018,Bryant,81,44.0,Devon Bolen,Devon Bolen,Devon,Bolen,Fr,,7.0,0.0,,2.0,2.0,2.0,,1.0,5647249,3.0,1.0,2.0
2018,Bryant,81,17.0,Emily Columbus,Emily Columbus,Emily,Columbus,Sr,,16.0,1.0,10.0,4.0,14.0,16.0,13.0,1.0,5647259,3.0,7.0,
2018,Bryant,81,7.0,Jamie Fischer,Jamie Fischer,Jamie,Fischer,Fr,,15.0,10.0,,,0.0,,,10.0,5647245,10.0,16.0,
2018,Bryant,81,30.0,Abbi England,Abbi England,Abbi,England,Fr,,10.0,0.0,3.0,,3.0,7.0,6.0,1.0,5647251,3.0,3.0,
2018,Bryant,81,1.0,Megan McCarthy,Megan McCarthy,Megan,McCarthy,Fr,,6.0,0.0,2.0,,2.0,3.0,3.0,,5647239,2.0,,1.0
2018,Bryant,81,33.0,Caitlin Bolen,Caitlin Bolen,Caitlin,Bolen,Fr,,7.0,0.0,7.0,2.0,9.0,12.0,8.0,,5647247,2.0,2.0,1.0
2018,Bryant,81,26.0,Emma Lindquist,Emma Lindquist,Emma,Lindquist,Fr,,3.0,0.0,1.0,,1.0,1.0,1.0,,5647255,1.0,,
2018,Bryant,81,34.0,Olivia Greene,Olivia Greene,Olivia,Greene,So,,5.0,0.0,,,0.0,,,1.0,5647266,,,
2018,Bucknell,83,13.0,Jamisen DeWitt,Jamisen DeWitt,Jamisen,DeWitt,Jr,,16.0,16.0,,,0.0,,,12.0,5492904,,45.0,
2018,Bucknell,83,5.0,Eleanor Hagan,Eleanor Hagan,Eleanor,Hagan,Jr,,8.0,1.0,,,0.0,,,1.0,5492905,2.0,3.0,
2018,Bucknell,83,21.0,Audrey Walsh,Audrey Walsh,Audrey,Walsh,Jr,,16.0,14.0,14.0,3.0,17.0,47.0,27.0,3.0,5492906,10.0,4.0,2.0
2018,Bucknell,83,3.0,Mary Margaret Kenney,Mary Margaret Kenney,Mary Margaret,Kenney,Sr,,16.0,14.0,11.0,1.0,12.0,27.0,23.0,9.0,5480971,32.0,15.0,13.0
2018,Bucknell,83,8.0,Eve Lukowski,Eve Lukowski,Eve,Lukowski,Sr,,16.0,8.0,7.0,4.0,11.0,11.0,10.0,1.0,5480972,4.0,2.0,
2018,Bucknell,83,14.0,Corley Simons,Corley Simons,Corley,Simons,Sr,,3.0,1.0,,,0.0,1.0,1.0,,5480974,,,
2018,Bucknell,83,16.0,Sarah Galzerano,Sarah Galzerano,Sarah,Galzerano,Sr,,16.0,13.0,13.0,2.0,15.0,40.0,27.0,6.0,5480975,12.0,11.0,
2018,Bucknell,83,17.0,Erika Stube,Erika Stube,Erika,Stube,Sr,,16.0,16.0,1.0,,1.0,2.0,1.0,18.0,5480976,31.0,25.0,5.0
2018,Bucknell,83,24.0,Katherine Doyle,Katherine Doyle,Katherine,Doyle,Sr,,15.0,14.0,,2.0,2.0,1.0,1.0,21.0,5480977,14.0,24.0,28.0
2018,Bucknell,83,22.0,Kate Fiore,Kate Fiore,Kate,Fiore,So,,13.0,2.0,5.0,,5.0,13.0,9.0,8.0,5483566,15.0,9.0,7.0
2018,Bucknell,83,26.0,Lillie Hunt,Lillie Hunt,Lillie,Hunt,So,,14.0,10.0,8.0,8.0,16.0,24.0,20.0,1.0,5483567,3.0,5.0,
2018,Bucknell,83,9.0,Sophia Klaber,Sophia Klaber,Sophia,Klaber,So,,16.0,14.0,2.0,2.0,4.0,4.0,3.0,6.0,5483568,8.0,11.0,3.0
2018,Bucknell,83,12.0,Morgan Steinhacker,Morgan Steinhacker,Morgan,Steinhacker,So,,16.0,12.0,18.0,,18.0,81.0,49.0,10.0,5483569,16.0,20.0,47.0
2018,Bucknell,83,18.0,Tace Sutherland,Tace Sutherland,Tace,Sutherland,So,,16.0,3.0,2.0,1.0,3.0,10.0,7.0,2.0,5483570,5.0,8.0,9.0
2018,Bucknell,83,11.0,Tegan Warren,Tegan Warren,Tegan,Warren,So,,15.0,7.0,6.0,4.0,10.0,15.0,11.0,2.0,5483571,3.0,6.0,
2018,Bucknell,83,30.0,Jessie Britton,Jessie Britton,Jessie,Britton,So,,16.0,16.0,,1.0,1.0,,,20.0,5482450,20.0,34.0,1.0
2018,Bucknell,83,4.0,Sarah Dohler,Sarah Dohler,Sarah,Dohler,So,,16.0,4.0,13.0,1.0,14.0,38.0,27.0,2.0,5482453,4.0,3.0,9.0
2018,Bucknell,83,7.0,Callie DeWitt,Callie DeWitt,Callie,DeWitt,Jr,,15.0,15.0,,,0.0,,,17.0,5492903,40.0,27.0,3.0
2018,Bucknell,83,2.0,Mason Rode,Mason Rode,Mason,Rode,Fr,,6.0,,,,0.0,,,,5640270,1.0,,1.0
2018,Bucknell,83,27.0,Kali Peeples,Kali Peeples,Kali,Peeples,Fr,,6.0,1.0,,,0.0,4.0,4.0,,5640276,,2.0,
2018,Bucknell,83,45.0,Lauren Kinnee,Lauren Kinnee,Lauren,Kinnee,Fr,,5.0,0.0,,,0.0,,,,5640280,,1.0,
2018,Bucknell,83,32.0,Lydia Morgantini,Lydia Morgantini,Lydia,Morgantini,Fr,,2.0,0.0,,,0.0,,,2.0,5640279,,2.0,
2018,Bucknell,83,23.0,Julia Bradbury,Julia Bradbury,Julia,Bradbury,Fr,,9.0,2.0,,,0.0,2.0,2.0,3.0,5640274,2.0,6.0,3.0
2018,Bucknell,83,6.0,Eve Calabria,Eve Calabria,Eve,Calabria,Fr,,16.0,9.0,19.0,14.0,33.0,32.0,27.0,3.0,5640271,4.0,7.0,
2018,Bucknell,83,15.0,Gabby Walsh,Gabby Walsh,Gabby,Walsh,Fr,,7.0,0.0,,,0.0,,,1.0,5640273,1.0,1.0,
2018,Butler,87,2.0,Sydney Pattison,Sydney Pattison,Sydney,Pattison,So,,17.0,12.0,3.0,5.0,8.0,11.0,9.0,2.0,5494311,10.0,9.0,1.0
2018,Butler,87,10.0,Haley Rayburn,Haley Rayburn,Haley,Rayburn,So,,17.0,8.0,,,0.0,,,,5494319,,19.0,
2018,Butler,87,11.0,Rachel Kegler,Rachel Kegler,Rachel,Kegler,So,,12.0,4.0,1.0,,1.0,3.0,3.0,1.0,5494320,,,
2018,Butler,87,16.0,Christina Soderquist,Christina Soderquist,Christina,Soderquist,So,,16.0,16.0,18.0,3.0,21.0,48.0,36.0,5.0,5494323,22.0,19.0,78.0
2018,Butler,87,18.0,Carly Hewitt,Carly Hewitt,Carly,Hewitt,Jr,,16.0,16.0,,1.0,1.0,1.0,1.0,19.0,5494324,13.0,29.0,2.0
2018,Butler,87,19.0,Adilyn Smith,Adilyn Smith,Adilyn,Smith,Jr,,13.0,3.0,2.0,2.0,4.0,10.0,6.0,,5494325,3.0,,1.0
2018,Butler,87,21.0,Taylor Lores,Taylor Lores,Taylor,Lores,So,,4.0,0.0,,,0.0,1.0,,,5494326,,,
2018,Butler,87,24.0,Haley Hallenbeck,Haley Hallenbeck,Haley,Hallenbeck,Jr,,15.0,14.0,21.0,4.0,25.0,56.0,43.0,4.0,5494328,11.0,11.0,22.0
2018,Butler,87,25.0,Journey Fischbeck,Journey Fischbeck,Journey,Fischbeck,So,,5.0,0.0,1.0,2.0,3.0,6.0,4.0,1.0,5494330,1.0,5.0,
2018,Butler,87,32.0,Jordan Fischbach,Jordan Fischbach,Jordan,Fischbach,Jr,,17.0,17.0,,,0.0,1.0,1.0,12.0,5494334,19.0,27.0,1.0
2018,Butler,87,33.0,Mary Davide,Mary Davide,Mary,Davide,So,,17.0,14.0,,,0.0,1.0,1.0,10.0,5495433,20.0,29.0,2.0
2018,Butler,87,34.0,Ashley Lizzi,Ashley Lizzi,Ashley,Lizzi,So,,17.0,13.0,7.0,5.0,12.0,20.0,17.0,9.0,5495434,20.0,16.0,13.0
2018,Butler,87,35.0,Nora Byrne,Nora Byrne,Nora,Byrne,So,,15.0,14.0,,,0.0,,,12.0,5495436,17.0,16.0,
2018,Butler,87,1.0,Emily Chironna,Emily Chironna,Emily,Chironna,Fr,,8.0,0.0,,,0.0,,,1.0,5644102,1.0,4.0,
2018,Butler,87,45.0,Karina Latsko,Karina Latsko,Karina,Latsko,Fr,,17.0,12.0,10.0,4.0,14.0,37.0,31.0,,5644133,11.0,6.0,4.0
2018,Butler,87,29.0,Isabella Mandli,Isabella Mandli,Isabella,Mandli,Fr,,12.0,0.0,2.0,1.0,3.0,3.0,3.0,,5644173,2.0,,5.0
2018,Butler,87,8.0,Carly Ross,Carly Ross,Carly,Ross,Fr,,4.0,0.0,1.0,,1.0,1.0,1.0,,5644177,,,
2018,Butler,87,31.0,Madeline Hooks,Madeline Hooks,Madeline,Hooks,Fr,,7.0,1.0,1.0,1.0,2.0,1.0,1.0,,5644106,,1.0,
2018,Butler,87,27.0,Amanda Rumsey,Amanda Rumsey,Amanda,Rumsey,Fr,,14.0,9.0,,,0.0,,,4.0,5644180,,22.0,
2018,Butler,87,9.0,Alexandra Armstrong,Alexandra Armstrong,Alexandra,Armstrong,Fr,,10.0,0.0,,,0.0,,,2.0,5644109,,2.0,
2018,Butler,87,7.0,Lindsey McShea,Lindsey McShea,Lindsey,McShea,Fr,,16.0,5.0,,,0.0,,,7.0,5644167,16.0,14.0,1.0
2018,Butler,87,5.0,Morgan Paige,Morgan Paige,Morgan,Paige,Fr,,16.0,13.0,16.0,4.0,20.0,32.0,22.0,6.0,5644190,5.0,8.0,
2018,Butler,87,6.0,Elizabeth Davide,Elizabeth Davide,Elizabeth,Davide,Fr,,16.0,6.0,5.0,4.0,9.0,21.0,12.0,8.0,5644115,15.0,18.0,31.0
2018,Butler,87,20.0,Kasey Diodati,Kasey Diodati,Kasey,Diodati,Fr,,11.0,2.0,,3.0,3.0,3.0,2.0,1.0,5644116,,1.0,
2018,Butler,87,26.0,Ashley Guerra,Ashley Guerra,Ashley,Guerra,Fr,,17.0,16.0,21.0,12.0,33.0,44.0,40.0,2.0,5644119,6.0,6.0,
2018,Butler,87,17.0,Grace Lagoner,Grace Lagoner,Grace,Lagoner,Fr,,6.0,0.0,,,0.0,,,1.0,5644121,,1.0,
2018,Butler,87,38.0,Katelyn Murphy,Katelyn Murphy,Katelyn,Murphy,Fr,,12.0,0.0,4.0,,4.0,5.0,4.0,1.0,5644168,2.0,1.0,4.0
2018,Butler,87,3.0,Ashley Steffes,Ashley Steffes,Ashley,Steffes,Fr,,17.0,8.0,3.0,5.0,8.0,7.0,6.0,11.0,5644193,13.0,13.0,24.0
2018,California,107,13.0,Kendall Swenson,Kendall Swenson,Kendall,Swenson,Jr,,17.0,13.0,,,0.0,1.0,1.0,12.0,5488064,12.0,27.0,3.0
2018,California,107,14.0,Kirsten Swanson,Kirsten Swanson,Kirsten,Swanson,So,,18.0,18.0,43.0,13.0,56.0,98.0,66.0,8.0,5488065,9.0,15.0,1.0
2018,California,107,25.0,Caroline Corzel,Caroline Corzel,Caroline,Corzel,Jr,,14.0,12.0,23.0,4.0,27.0,73.0,52.0,3.0,5488067,11.0,11.0,1.0
2018,California,107,28.0,Eliza Christman,Eliza Christman,Eliza,Christman,So,,18.0,18.0,33.0,6.0,39.0,75.0,50.0,8.0,5488068,44.0,18.0,10.0
2018,California,107,30.0,Jenny Wilkens,Jenny Wilkens,Jenny,Wilkens,Jr,,18.0,18.0,,,0.0,,,5.0,5488070,,35.0,
2018,California,107,33.0,Ella Annest,Ella Annest,Ella,Annest,So,,18.0,18.0,,,0.0,,,8.0,5487106,37.0,17.0,3.0
2018,California,107,4.0,Lauren Hickman,Lauren Hickman,Lauren,Hickman,Fr,,18.0,2.0,10.0,1.0,11.0,21.0,16.0,,5487107,2.0,2.0,2.0
2018,California,107,6.0,Madison Lambert,Madison Lambert,Madison,Lambert,So,,1.0,0.0,,,0.0,1.0,1.0,,5487109,,,
2018,California,107,27.0,Caitlin McCarthy,Caitlin McCarthy,Caitlin,McCarthy,So,,3.0,1.0,,,0.0,,,1.0,5487111,,,
2018,California,107,22.0,Kai Mildenberger,Kai Mildenberger,Kai,Mildenberger,So,,2.0,0.0,,,0.0,,,,5487112,2.0,,1.0
2018,California,107,5.0,Susie Ropp,Susie Ropp,Susie,Ropp,So,,16.0,11.0,12.0,5.0,17.0,30.0,24.0,1.0,5487114,3.0,4.0,
2018,California,107,24.0,Makayla Ward,Makayla Ward,Makayla,Ward,So,,7.0,0.0,,,0.0,,,,5487115,,3.0,
2018,California,107,7.0,Meredith Haggerty,Meredith Haggerty,Meredith,Haggerty,Sr,,18.0,18.0,2.0,2.0,4.0,8.0,6.0,20.0,5505335,68.0,26.0,74.0
2018,California,107,11.0,Chloe Landry,Chloe Landry,Chloe,Landry,Sr,,15.0,3.0,3.0,2.0,5.0,6.0,5.0,4.0,5505337,8.0,6.0,16.0
2018,California,107,19.0,Parker Garrett,Parker Garrett,Parker,Garrett,Sr,,18.0,11.0,18.0,4.0,22.0,54.0,43.0,6.0,5505339,12.0,14.0,
2018,California,107,21.0,Alexandra Robertson,Alexandra Robertson,Alexandra,Robertson,Sr,,18.0,18.0,,,0.0,4.0,1.0,5.0,5505340,25.0,9.0,
2018,California,107,23.0,Kate Mattimore,Kate Mattimore,Kate,Mattimore,Sr,,16.0,6.0,4.0,1.0,5.0,10.0,8.0,1.0,5505341,1.0,5.0,1.0
2018,California,107,35.0,Elizabeth Koehler,Elizabeth Koehler,Elizabeth,Koehler,Sr,,18.0,18.0,,,0.0,,,16.0,5641830,41.0,40.0,76.0
2018,California,107,32.0,Marina Smith,Marina Smith,Marina,Smith,Fr,,15.0,2.0,1.0,,1.0,7.0,5.0,5.0,5641833,14.0,4.0,
2018,California,107,38.0,Lizabanks Campagna,Lizabanks Campagna,Lizabanks,Campagna,Fr,,17.0,1.0,,,0.0,,,2.0,5641835,5.0,6.0,2.0
2018,California,107,40.0,Ashley Ward,Ashley Ward,Ashley,Ward,Fr,,14.0,5.0,5.0,,5.0,11.0,8.0,2.0,5641836,11.0,11.0,
2018,California,107,42.0,Grace Houser,Grace Houser,Grace,Houser,Fr,,1.0,0.0,,,0.0,,,,5641837,1.0,,
2018,California,107,1.0,Nikki Zaccaro,Nikki Zaccaro,Nikki,Zaccaro,Fr,,18.0,9.0,11.0,20.0,31.0,42.0,30.0,2.0,5641819,17.0,22.0,20.0
2018,California,107,31.0,Marisa Kuberra,Marisa Kuberra,Marisa,Kuberra,Fr,,18.0,13.0,12.0,2.0,14.0,31.0,19.0,5.0,5641822,36.0,6.0,6.0
2018,Campbell,115,1.0,Tina Ricci,Tina Ricci,Tina,Ricci,So,,13.0,2.0,5.0,4.0,9.0,26.0,19.0,,5483561,4.0,1.0,
2018,Campbell,115,14.0,Allison Waldhauser,Allison Waldhauser,Allison,Waldhauser,So,,19.0,19.0,,,0.0,,,13.0,5483563,17.0,26.0,
2018,Campbell,115,4.0,Ellie Allen,Ellie Allen,Ellie,Allen,Jr,,17.0,8.0,21.0,1.0,22.0,43.0,39.0,1.0,5483565,7.0,1.0,1.0
2018,Campbell,115,9.0,Sam Carey,Sam Carey,Sam,Carey,So,,19.0,19.0,10.0,2.0,12.0,27.0,18.0,8.0,5482451,37.0,23.0,97.0
2018,Campbell,115,16.0,Amanda Chasin,Amanda Chasin,Amanda,Chasin,Jr,,19.0,19.0,,,0.0,,,19.0,5489286,29.0,37.0,1.0
2018,Campbell,115,28.0,Kylie Haarhoff,Kylie Haarhoff,Kylie,Haarhoff,Jr,,9.0,5.0,,,0.0,,,,5489287,,9.0,
2018,Campbell,115,15.0,Sarah Paul,Sarah Paul,Sarah,Paul,Jr,,19.0,13.0,16.0,7.0,23.0,56.0,40.0,4.0,5489288,13.0,5.0,36.0
2018,Campbell,115,11.0,Annie Pazulski,Annie Pazulski,Annie,Pazulski,Jr,,18.0,18.0,12.0,36.0,48.0,30.0,17.0,1.0,5489289,6.0,5.0,
2018,Campbell,115,5.0,Melissa Placek,Melissa Placek,Melissa,Placek,Jr,,19.0,19.0,65.0,4.0,69.0,128.0,95.0,7.0,5489290,34.0,14.0,114.0
2018,Campbell,115,13.0,Rose Prizzi,Rose Prizzi,Rose,Prizzi,Jr,,19.0,19.0,,,0.0,,,17.0,5489291,37.0,38.0,4.0
2018,Campbell,115,24.0,Kaitlyn Steinbauer,Kaitlyn Steinbauer,Kaitlyn,Steinbauer,Jr,,9.0,0.0,3.0,1.0,4.0,4.0,4.0,,5489293,1.0,,
2018,Campbell,115,3.0,Mackenzie Koeller,Mackenzie Koeller,Mackenzie,Koeller,Sr,,19.0,19.0,61.0,5.0,66.0,145.0,114.0,4.0,5496288,21.0,13.0,1.0
2018,Campbell,115,7.0,Carter Koontz,Carter Koontz,Carter,Koontz,Sr,,19.0,10.0,4.0,2.0,6.0,13.0,11.0,14.0,5496289,24.0,22.0,6.0
2018,Campbell,115,20.0,Kayla Reilly,Kayla Reilly,Kayla,Reilly,Sr,,19.0,19.0,23.0,53.0,76.0,60.0,45.0,12.0,5488052,20.0,25.0,
2018,Campbell,115,10.0,Megan Reilly,Megan Reilly,Megan,Reilly,Sr,,19.0,19.0,,,0.0,,,30.0,5496290,49.0,45.0,3.0
2018,Campbell,115,12.0,Kennedy Boyle,Kennedy Boyle,Kennedy,Boyle,Fr,,7.0,0.0,,,0.0,,,,5664105,1.0,,
2018,Campbell,115,30.0,Sydney Etheridge,Sydney Etheridge,Sydney,Etheridge,Fr,,17.0,14.0,,,0.0,,,1.0,5664106,,36.0,
2018,Campbell,115,21.0,Morgan Hollenbeck,Morgan Hollenbeck,Morgan,Hollenbeck,Jr,,18.0,,16.0,,16.0,40.0,28.0,9.0,5664140,20.0,13.0,3.0
2018,Campbell,115,8.0,Julia Markey,Julia Markey,Julia,Markey,Fr,,19.0,4.0,,,0.0,,,14.0,5664138,41.0,15.0,1.0
2018,Campbell,115,18.0,Jennifer Anuszewski,Jennifer Anuszewski,Jennifer,Anuszewski,Fr,,10.0,0.0,,1.0,1.0,2.0,1.0,,5664139,2.0,,
2018,Campbell,115,22.0,Mackenzie Kolesar,Mackenzie Kolesar,Mackenzie,Kolesar,Fr,,15.0,2.0,9.0,4.0,13.0,27.0,21.0,2.0,5664141,7.0,6.0,16.0
2018,Canisius,116,10.0,Kayla O'Connell,Kayla O'Connell,Kayla,O'Connell,Jr,,20.0,20.0,,2.0,2.0,1.0,1.0,17.0,5491702,44.0,42.0,7.0
2018,Canisius,116,23.0,Jourdan Roemer,Jourdan Roemer,Jourdan,Roemer,Jr,,20.0,20.0,50.0,34.0,84.0,118.0,83.0,10.0,5491703,26.0,19.0,15.0
