date,team,opponent,home_away,result,home_score,visitor_score,overtime,games,fouls,gs,goals,assists,points,shots,sog,ground_balls,turnovers,ct,freepos_shots,freepos_goals,draw_controls,defensive_games,defensive_fouls,defensive_gs,defensive_goals,defensive_assists,defensive_points,defensive_shots,defensive_sog,defensive_ground_balls,defensive_turnovers,defensive_ct,defensive_freepos_shots,defensive_freepos_goals,defensive_draw_controls,team_id
2024-03-16,St. Bonaventure,La Salle,Away,,17,7,,,,,17.0,6.0,23.0,27,25,9,11,6.0,9.0,5.0,18.0,,,,7.0,3.0,10.0,16,11,10,14,8.0,3.0,3.0,10.0,596
2024-03-20,St. Bonaventure,Duquesne,Home,,19,6,,,10.0,,19.0,10.0,29.0,31,25,29,22,16.0,4.0,4.0,16.0,,10.0,,6.0,,6.0,14,12,18,26,10.0,6.0,4.0,14.0,596
2024-03-23,St. Bonaventure,Massachusetts,Away,,5,21,,,13.0,,5.0,4.0,9.0,15,12,12,14,6.0,4.0,1.0,7.0,,6.0,,21.0,9.0,30.0,34,26,13,16,10.0,6.0,5.0,22.0,596
2024-03-27,St. Bonaventure,Youngstown St.,Home,,19,7,,,,,19.0,8.0,27.0,39,26,15,10,11.0,8.0,3.0,19.0,,,,7.0,2.0,9.0,18,14,14,17,4.0,6.0,2.0,10.0,596
2024-03-30,St. Bonaventure,Richmond,Away,,9,17,,,9.0,,9.0,5.0,14.0,30,22,17,14,10.0,6.0,2.0,12.0,,12.0,,17.0,9.0,26.0,36,24,22,17,10.0,4.0,3.0,18.0,596
2024-04-06,St. Bonaventure,Saint Joseph's,Home,,7,16,,,,,7.0,3.0,10.0,29,22,11,13,4.0,6.0,3.0,14.0,,,,16.0,5.0,21.0,48,29,20,5,7.0,11.0,3.0,12.0,596
2024-04-13,St. Bonaventure,George Mason,Away,,10,13,,,9.0,,10.0,3.0,13.0,34,25,23,9,4.0,7.0,2.0,10.0,,15.0,,13.0,3.0,16.0,30,23,16,17,3.0,3.0,1.0,17.0,596
2024-04-20,St. Bonaventure,Davidson,Away,,7,15,,,15.0,,7.0,3.0,10.0,21,13,11,17,3.0,4.0,3.0,15.0,,12.0,,15.0,7.0,22.0,37,32,22,4,15.0,6.0,1.0,9.0,596
2024-04-27,St. Bonaventure,VCU,Home,,13,8,,,,,13.0,8.0,21.0,33,23,14,11,7.0,7.0,2.0,13.0,,,,8.0,2.0,10.0,28,19,16,12,10.0,12.0,5.0,12.0,596
2024-02-11,Stanford,Virginia,Away,,9,10,,,12.0,,9.0,3.0,12.0,30,21,16,17,11.0,7.0,5.0,16.0,,13.0,,10.0,7.0,17.0,18,12,13,17,9.0,3.0,1.0,5.0,674
2024-02-17,Stanford,Yale,Away,,12,13,,,16.0,,12.0,7.0,19.0,28,20,15,16,8.0,6.0,1.0,15.0,,24.0,,13.0,10.0,23.0,22,20,16,12,12.0,4.0,1.0,13.0,674
2024-02-19,Stanford,Holy Cross,Away,,19,7,,1.0,18.0,,19.0,7.0,26.0,41,30,16,13,8.0,8.0,4.0,18.0,1.0,25.0,,7.0,6.0,13.0,17,14,21,18,10.0,3.0,1.0,12.0,674
2024-02-24,Stanford,Vanderbilt,Home,,18,5,,,14.0,,18.0,6.0,24.0,38,28,34,24,16.0,5.0,3.0,19.0,,18.0,,5.0,1.0,6.0,17,13,25,27,12.0,4.0,2.0,7.0,674
2024-03-05,Stanford,Davidson,Home,,19,7,,,20.0,,19.0,5.0,24.0,35,26,26,19,11.0,11.0,6.0,22.0,,23.0,,7.0,3.0,10.0,18,15,20,19,10.0,6.0,4.0,8.0,674
2024-03-09,Stanford,Army West Point,Home,,17,8,,,13.0,,17.0,11.0,28.0,47,29,19,10,10.0,7.0,3.0,14.0,,20.0,,8.0,5.0,13.0,21,15,14,17,4.0,2.0,1.0,15.0,674
2024-03-15,Stanford,Colorado,Away,,18,12,,,18.0,,18.0,10.0,28.0,30,24,13,24,7.0,5.0,2.0,19.0,,11.0,,12.0,5.0,17.0,37,26,16,15,9.0,11.0,4.0,14.0,674
2024-03-17,Stanford,Denver,Away,,6,10,,,18.0,,6.0,4.0,10.0,27,16,12,19,9.0,9.0,2.0,12.0,,21.0,,10.0,9.0,19.0,34,24,16,13,13.0,6.0,,8.0,674
2024-03-23,Stanford,Oregon,Home,,18,8,,,15.0,,18.0,9.0,27.0,52,40,37,11,14.0,4.0,3.0,17.0,,26.0,,8.0,3.0,11.0,21,14,25,22,5.0,5.0,4.0,12.0,674
2024-03-30,Stanford,Arizona St.,Home,,20,8,,,13.0,,20.0,6.0,26.0,48,33,34,14,13.0,5.0,4.0,17.0,,15.0,,8.0,1.0,9.0,19,15,27,23,6.0,4.0,1.0,15.0,674
2024-04-06,Stanford,San Diego St.,Away,,19,5,,,9.0,,19.0,8.0,27.0,42,37,21,11,11.0,6.0,5.0,20.0,,10.0,,5.0,1.0,6.0,20,12,16,22,4.0,4.0,2.0,6.0,674
2024-04-13,Stanford,Southern California,Home,,8,6,,,20.0,,8.0,6.0,14.0,35,15,26,11,15.0,12.0,2.0,7.0,,24.0,,6.0,3.0,9.0,20,12,13,22,6.0,5.0,3.0,10.0,674
2024-04-20,Stanford,UC Davis,Away,,21,8,,,13.0,,21.0,10.0,31.0,35,25,18,15,9.0,6.0,2.0,17.0,,20.0,,8.0,3.0,11.0,17,13,14,13,6.0,6.0,4.0,15.0,674
2024-04-25,Stanford,Stony Brook,Away,,10,11,1,,26.0,,10.0,6.0,16.0,27,17,18,13,5.0,3.0,1.0,10.0,,19.0,,11.0,6.0,17.0,35,23,15,7,7.0,7.0,3.0,13.0,674
2024-04-27,Stanford,California,Home,,15,8,,,17.0,,15.0,5.0,20.0,49,30,31,10,15.0,6.0,3.0,13.0,,10.0,,8.0,4.0,12.0,19,14,15,28,2.0,4.0,2.0,14.0,674
2024-05-02,Stanford,Arizona St.,Home,,20,15,,,22.0,,20.0,6.0,26.0,41,30,18,7,14.0,8.0,4.0,13.0,,22.0,,15.0,10.0,25.0,38,28,15,16,5.0,5.0,2.0,26.0,674
2024-05-04,Stanford,Colorado,Home,,11,8,,,21.0,,11.0,7.0,18.0,32,19,12,9,8.0,5.0,3.0,7.0,,20.0,,8.0,5.0,13.0,22,14,7,13,3.0,5.0,3.0,16.0,674
2024-05-10,Stanford,Denver,Home,,12,13,,,20.0,,12.0,3.0,15.0,25,19,12,10,6.0,10.0,6.0,15.0,,30.0,,13.0,10.0,23.0,33,24,16,8,9.0,3.0,2.0,14.0,674
2024-02-10,Stetson,Presbyterian,Away,,20,7,,,6.0,,20.0,11.0,31.0,38,31,11,14,5.0,6.0,2.0,22.0,,6.0,,7.0,2.0,9.0,23,13,9,16,6.0,6.0,3.0,9.0,678
2024-02-16,Stetson,Wofford,Away,,19,20,,,23.0,,19.0,13.0,32.0,36,29,25,18,14.0,1.0,1.0,18.0,,19.0,,20.0,8.0,28.0,32,26,16,25,11.0,4.0,4.0,26.0,678
2024-02-18,Stetson,Davidson,Away,,6,18,,,12.0,,6.0,4.0,10.0,30,15,11,19,9.0,7.0,1.0,7.0,,21.0,,18.0,8.0,26.0,35,27,14,18,11.0,2.0,1.0,20.0,678
2024-03-04,Stetson,Youngstown St.,Home,,21,13,,,18.0,,21.0,13.0,34.0,62,41,8,13,23.0,,,24.0,,18.0,,13.0,4.0,17.0,19,16,23,23,13.0,,,14.0,678
2024-03-09,Stetson,Iona,Home,,16,17,,,21.0,,16.0,11.0,27.0,34,28,23,17,14.0,,,14.0,,19.0,,17.0,10.0,27.0,44,32,18,14,14.0,,,22.0,678
2024-03-12,Stetson,Gardner-Webb,Home,,23,3,,,9.0,,23.0,17.0,40.0,37,33,19,16,13.0,,,22.0,,10.0,,3.0,1.0,4.0,16,12,10,17,11.0,,,7.0,678
2024-03-14,Stetson,Niagara,Home,,17,20,,,20.0,,17.0,5.0,22.0,36,26,20,21,11.0,4.0,1.0,23.0,,15.0,,20.0,9.0,29.0,30,25,22,21,11.0,3.0,2.0,18.0,678
2024-03-23,Stetson,Jacksonville,Home,,11,13,,,11.0,,11.0,8.0,19.0,32,24,14,14,11.0,,,11.0,,9.0,,13.0,2.0,15.0,39,28,14,11,14.0,,,17.0,678
2024-03-25,Stetson,Brown,Home,,5,24,,,17.0,,5.0,3.0,8.0,14,7,13,16,6.0,4.0,1.0,12.0,,8.0,,24.0,16.0,40.0,40,29,18,11,12.0,7.0,3.0,19.0,678
2024-03-29,Stetson,Liberty,Home,,11,18,,,19.0,,11.0,6.0,17.0,35,25,22,24,15.0,3.0,1.0,22.0,,17.0,,18.0,8.0,26.0,36,27,27,21,17.0,9.0,5.0,9.0,678
2024-04-04,Stetson,Lindenwood,Home,,11,24,,,16.0,,11.0,4.0,15.0,31,22,13,13,7.0,4.0,2.0,13.0,,12.0,,24.0,7.0,31.0,37,32,23,17,12.0,6.0,6.0,26.0,678
2024-04-07,Stetson,Kennesaw St.,Away,,19,16,,,12.0,,19.0,9.0,28.0,46,32,18,16,6.0,4.0,1.0,18.0,,8.0,,16.0,9.0,25.0,34,24,12,18,8.0,6.0,3.0,21.0,678
2024-04-11,Stetson,Longwood,Home,,15,18,,,14.0,,15.0,8.0,23.0,40,31,17,14,13.0,5.0,3.0,18.0,,15.0,,18.0,13.0,31.0,34,29,21,21,10.0,2.0,,18.0,678
2024-04-17,Stetson,Queens (NC),Away,,12,21,,,11.0,,12.0,5.0,17.0,37,24,19,19,3.0,5.0,3.0,18.0,,15.0,,21.0,14.0,35.0,36,27,18,17,8.0,1.0,,18.0,678
2024-04-21,Stetson,Coastal Carolina,Away,,17,24,,,18.0,,17.0,8.0,25.0,30,22,15,17,5.0,3.0,2.0,19.0,,12.0,,24.0,9.0,33.0,40,30,17,15,10.0,7.0,6.0,26.0,678
2024-02-21,Stonehill,UMass Lowell,Away,,9,13,,,18.0,,9.0,5.0,14.0,26,18,13,24,7.0,5.0,2.0,15.0,,18.0,,13.0,4.0,17.0,35,26,33,17,22.0,4.0,1.0,11.0,682
2024-02-24,Stonehill,FDU,Home,,15,6,,,8.0,,15.0,8.0,23.0,32,26,24,20,11.0,5.0,1.0,16.0,,17.0,,6.0,2.0,8.0,15,11,17,24,7.0,2.0,1.0,9.0,682
2024-02-28,Stonehill,Boston U.,Home,,15,16,,,17.0,,15.0,7.0,22.0,29,25,22,17,4.0,2.0,1.0,13.0,,23.0,,16.0,4.0,20.0,39,26,23,12,9.0,5.0,2.0,21.0,682
2024-03-02,Stonehill,Howard,Away,,22,10,,,14.0,,22.0,11.0,33.0,38,28,35,14,10.0,4.0,3.0,23.0,,10.0,,10.0,3.0,13.0,25,19,35,16,9.0,7.0,3.0,13.0,682
2024-03-06,Stonehill,Winthrop,Away,,26,19,,,25.0,,26.0,9.0,35.0,42,34,17,14,7.0,4.0,3.0,29.0,,31.0,,19.0,5.0,24.0,28,23,15,14,9.0,7.0,5.0,19.0,682
2024-03-16,Stonehill,Le Moyne,Away,,11,12,1,,30.0,,11.0,4.0,15.0,29,22,13,16,3.0,5.0,2.0,17.0,,18.0,,12.0,4.0,16.0,29,18,20,14,8.0,4.0,2.0,9.0,682
2024-03-20,Stonehill,Holy Cross,Home,,10,19,,,18.0,,10.0,6.0,16.0,24,19,23,25,8.0,2.0,2.0,16.0,,19.0,,19.0,14.0,33.0,36,32,31,15,20.0,1.0,,18.0,682
2024-03-23,Stonehill,Bryant,Away,,10,16,,,1.0,,10.0,4.0,14.0,23,17,19,20,10.0,5.0,3.0,12.0,,6.0,,16.0,8.0,24.0,42,27,21,15,12.0,2.0,1.0,16.0,682
2024-03-27,Stonehill,Sacred Heart,Away,,7,11,,,21.0,,7.0,4.0,11.0,18,13,17,22,6.0,3.0,1.0,11.0,,19.0,,11.0,2.0,13.0,32,26,22,14,11.0,9.0,6.0,11.0,682
2024-03-30,Stonehill,Central Conn. St.,Home,,24,3,,,13.0,,24.0,8.0,32.0,37,33,23,7,7.0,5.0,3.0,19.0,,12.0,,3.0,1.0,4.0,13,7,13,18,4.0,1.0,,11.0,682
2024-04-06,Stonehill,Wagner,Away,,19,13,,,8.0,,19.0,9.0,28.0,29,26,19,22,5.0,5.0,5.0,20.0,,18.0,,13.0,10.0,23.0,37,27,20,12,13.0,6.0,,16.0,682
2024-04-10,Stonehill,LIU,Home,,8,13,,,23.0,,8.0,2.0,10.0,24,16,21,17,5.0,5.0,4.0,10.0,,18.0,,13.0,5.0,18.0,45,30,25,7,9.0,7.0,3.0,14.0,682
2024-04-13,Stonehill,Delaware St.,Home,,21,8,,,20.0,,21.0,9.0,30.0,32,28,20,18,12.0,7.0,4.0,22.0,,22.0,,8.0,2.0,10.0,22,12,21,16,9.0,3.0,2.0,8.0,682
2024-04-16,Stonehill,Harvard,Home,,3,13,,,24.0,,3.0,1.0,4.0,14,8,18,22,9.0,3.0,2.0,5.0,,26.0,,13.0,6.0,19.0,48,29,33,15,18.0,9.0,3.0,14.0,682
2024-04-20,Stonehill,Saint Francis,Home,,19,7,,,18.0,,19.0,4.0,23.0,32,26,21,13,11.0,4.0,3.0,15.0,,14.0,,7.0,4.0,11.0,20,15,16,16,8.0,2.0,2.0,12.0,682
2024-04-24,Stonehill,Merrimack,Away,,14,13,,,16.0,,14.0,6.0,20.0,26,22,12,13,5.0,10.0,7.0,12.0,,17.0,,13.0,7.0,20.0,30,24,8,12,4.0,7.0,3.0,19.0,682
2024-04-28,Stonehill,Saint Francis,Home,,19,14,,,27.0,,19.0,3.0,22.0,40,30,24,13,6.0,11.0,3.0,22.0,,26.0,,14.0,6.0,20.0,28,22,22,15,8.0,6.0,3.0,15.0,682
2024-05-02,Stonehill,LIU,Home,,7,14,,,5.0,,7.0,1.0,8.0,28,14,7,16,2.0,4.0,1.0,16.0,,10.0,,14.0,4.0,18.0,39,24,14,9,7.0,3.0,1.0,8.0,682
2024-02-18,Stony Brook,Dartmouth,Home,,18,11,,,12.0,,18.0,10.0,28.0,36,27,10,12,6.0,8.0,2.0,15.0,,20.0,,11.0,9.0,20.0,22,19,12,16,6.0,5.0,1.0,16.0,683
2024-02-20,Stony Brook,Bryant,Home,,17,3,,,15.0,,17.0,6.0,23.0,34,26,18,15,11.0,4.0,3.0,16.0,,19.0,,3.0,2.0,5.0,9,7,14,27,5.0,1.0,1.0,7.0,683
2024-02-23,Stony Brook,Arizona St.,Home,,20,9,,,16.0,,20.0,12.0,32.0,39,29,17,6,9.0,5.0,2.0,19.0,,22.0,,9.0,5.0,14.0,15,11,12,15,2.0,3.0,2.0,12.0,683
2024-03-02,Stony Brook,Villanova,Home,,20,8,,,11.0,,20.0,12.0,32.0,40,27,13,13,6.0,6.0,4.0,25.0,,26.0,,8.0,3.0,11.0,22,18,10,11,7.0,5.0,3.0,7.0,683
2024-03-05,Stony Brook,Syracuse,Away,,13,12,1,,25.0,,13.0,9.0,22.0,31,22,17,12,6.0,6.0,3.0,15.0,,19.0,,12.0,7.0,19.0,27,16,13,14,10.0,10.0,5.0,14.0,683
2024-03-09,Stony Brook,Johns Hopkins,Home,,12,14,,,19.0,,12.0,9.0,21.0,34,26,22,16,10.0,4.0,,14.0,,13.0,,14.0,9.0,23.0,24,17,16,20,9.0,8.0,4.0,16.0,683
2024-03-11,Stony Brook,Denver,Home,,7,8,,,18.0,,7.0,2.0,9.0,22,13,10,19,12.0,2.0,1.0,8.0,,18.0,,8.0,4.0,12.0,19,14,15,20,9.0,3.0,1.0,10.0,683
2024-03-16,Stony Brook,Towson,Away,,11,8,,,17.0,,11.0,3.0,14.0,29,20,14,15,7.0,5.0,2.0,12.0,,16.0,,8.0,7.0,15.0,17,13,16,17,7.0,1.0,1.0,11.0,683
2024-03-22,Stony Brook,Elon,Home,,18,6,,,21.0,,18.0,9.0,27.0,43,31,19,7,14.0,6.0,3.0,14.0,,17.0,,6.0,3.0,9.0,10,8,10,24,4.0,3.0,2.0,13.0,683
2024-03-24,Stony Brook,Campbell,Home,,21,3,,,18.0,,21.0,18.0,39.0,26,22,10,12,9.0,3.0,2.0,16.0,,18.0,,3.0,2.0,5.0,16,13,18,15,8.0,5.0,,10.0,683
2024-03-29,Stony Brook,Monmouth,Away,,18,8,,,7.0,,18.0,9.0,27.0,37,26,11,11,9.0,5.0,3.0,15.0,,15.0,,8.0,6.0,14.0,23,18,13,17,1.0,5.0,2.0,14.0,683
2024-04-06,Stony Brook,Delaware,Home,,17,4,,,8.0,,17.0,12.0,29.0,32,26,16,13,9.0,2.0,1.0,18.0,,14.0,,4.0,3.0,7.0,7,6,14,22,6.0,1.0,,6.0,683
2024-04-09,Stony Brook,Rutgers,Home,,13,10,,,23.0,,13.0,8.0,21.0,27,21,13,10,10.0,2.0,,10.0,,25.0,,10.0,6.0,16.0,18,17,12,17,7.0,4.0,3.0,17.0,683
2024-04-11,Stony Brook,William & Mary,Away,,21,8,,,14.0,,21.0,13.0,34.0,45,35,22,8,9.0,8.0,3.0,18.0,,16.0,,8.0,4.0,12.0,13,12,9,19,2.0,5.0,3.0,12.0,683
2024-04-14,Stony Brook,Drexel,Away,,18,11,,,13.0,,18.0,11.0,29.0,35,31,12,11,9.0,3.0,1.0,21.0,,10.0,,11.0,4.0,15.0,15,13,13,19,7.0,5.0,5.0,12.0,683
2024-04-21,Stony Brook,Hofstra,Home,,18,5,,,11.0,,18.0,14.0,32.0,35,28,18,11,9.0,7.0,,18.0,,18.0,,5.0,4.0,9.0,12,7,12,13,6.0,2.0,1.0,7.0,683
2024-04-25,Stony Brook,Stanford,Home,,11,10,1,,19.0,,11.0,6.0,17.0,35,23,15,7,7.0,7.0,3.0,13.0,,26.0,,10.0,6.0,16.0,27,17,18,13,5.0,3.0,1.0,10.0,683
2024-05-02,Stony Brook,Elon,Home,,17,4,,,13.0,,17.0,12.0,29.0,37,26,20,13,13.0,5.0,3.0,12.0,,21.0,,4.0,3.0,7.0,15,12,12,24,5.0,2.0,,10.0,683
2024-05-04,Stony Brook,Drexel,Home,,9,6,,,18.0,,9.0,2.0,11.0,39,26,16,9,7.0,7.0,4.0,12.0,,16.0,,6.0,3.0,9.0,15,8,10,18,2.0,4.0,1.0,5.0,683
2024-05-10,Stony Brook,Niagara,Home,,19,7,,,17.0,,19.0,10.0,29.0,36,27,17,10,11.0,5.0,4.0,15.0,,22.0,,7.0,5.0,12.0,15,12,9,18,2.0,5.0,2.0,12.0,683
2024-05-12,Stony Brook,Syracuse,Away,,10,15,,,31.0,,10.0,4.0,14.0,25,18,16,12,9.0,9.0,3.0,7.0,,30.0,,15.0,11.0,26.0,28,23,19,16,6.0,7.0,4.0,22.0,683
2024-02-10,Syracuse,Northwestern,Away,,15,18,,,23.0,,15.0,7.0,22.0,28,22,12,14,12.0,7.0,2.0,13.0,,20.0,,18.0,9.0,27.0,42,31,12,12,13.0,6.0,2.0,24.0,688
2024-02-14,Syracuse,Army West Point,Home,,18,7,,,23.0,,18.0,13.0,31.0,31,23,12,15,8.0,2.0,1.0,16.0,,14.0,,7.0,2.0,9.0,23,12,15,16,8.0,6.0,2.0,11.0,688
2024-02-17,Syracuse,Maryland,Home,,8,9,1,,13.0,,8.0,3.0,11.0,24,17,17,12,8.0,4.0,2.0,12.0,,14.0,,9.0,6.0,15.0,28,19,17,14,3.0,1.0,,9.0,688
2024-02-24,Syracuse,Notre Dame,Away,,16,14,,,3.0,,16.0,7.0,23.0,25,20,14,13,12.0,6.0,5.0,18.0,,6.0,,14.0,8.0,22.0,27,18,13,15,8.0,5.0,4.0,15.0,688
2024-03-02,Syracuse,Duke,Home,,15,8,,,10.0,,15.0,6.0,21.0,35,26,21,17,16.0,3.0,1.0,20.0,,20.0,,8.0,3.0,11.0,20,12,18,19,15.0,3.0,1.0,7.0,688
2024-03-05,Syracuse,Stony Brook,Home,,12,13,1,,19.0,,12.0,7.0,19.0,27,16,13,14,10.0,10.0,5.0,14.0,,25.0,,13.0,9.0,22.0,31,22,17,12,6.0,6.0,3.0,15.0,688
2024-03-09,Syracuse,Virginia Tech,Away,,15,5,,,17.0,,15.0,4.0,19.0,32,26,16,19,11.0,8.0,4.0,13.0,,24.0,,5.0,3.0,8.0,12,10,14,24,10.0,2.0,1.0,10.0,688
2024-03-16,Syracuse,North Carolina,Home,,20,5,,,10.0,,20.0,12.0,32.0,38,27,18,11,12.0,5.0,3.0,18.0,,11.0,,5.0,3.0,8.0,17,8,14,18,6.0,3.0,2.0,9.0,688
2024-03-19,Syracuse,UAlbany,Home,,20,11,,,24.0,,20.0,9.0,29.0,42,32,21,15,10.0,11.0,5.0,16.0,,29.0,,11.0,4.0,15.0,29,19,16,24,8.0,9.0,4.0,18.0,688
2024-03-23,Syracuse,Virginia,Away,,15,14,,,5.0,,15.0,10.0,25.0,30,22,13,16,11.0,4.0,1.0,21.0,,6.0,,14.0,7.0,21.0,30,23,17,13,7.0,1.0,,12.0,688
2024-03-27,Syracuse,Loyola Maryland,Home,,16,13,,,14.0,,16.0,3.0,19.0,38,26,17,10,12.0,4.0,2.0,12.0,,14.0,,13.0,6.0,19.0,26,17,12,18,5.0,4.0,4.0,19.0,688
2024-03-30,Syracuse,Louisville,Home,,22,12,,,19.0,,22.0,10.0,32.0,38,27,14,16,7.0,5.0,3.0,24.0,,12.0,,12.0,2.0,14.0,25,20,17,12,5.0,9.0,7.0,12.0,688
2024-04-02,Syracuse,Cornell,Away,,17,4,,,8.0,,17.0,3.0,20.0,38,26,11,19,6.0,4.0,2.0,20.0,,24.0,,4.0,2.0,6.0,20,13,18,15,12.0,3.0,2.0,4.0,688
2024-04-06,Syracuse,Pittsburgh,Home,,16,7,,,6.0,,16.0,7.0,23.0,34,23,12,14,10.0,14.0,8.0,19.0,,23.0,,7.0,1.0,8.0,18,12,14,18,5.0,,,8.0,688
2024-04-13,Syracuse,Clemson,Away,,15,6,,,16.0,,15.0,6.0,21.0,38,30,21,15,10.0,12.0,4.0,17.0,,19.0,,6.0,2.0,8.0,26,12,22,20,11.0,9.0,2.0,6.0,688
2024-04-18,Syracuse,Boston College,Away,,10,11,1,,7.0,,10.0,4.0,14.0,26,16,7,15,8.0,2.0,1.0,14.0,,8.0,,11.0,8.0,19.0,29,21,17,12,13.0,2.0,,11.0,688
2024-04-24,Syracuse,Louisville,Home,,17,8,,,14.0,,17.0,6.0,23.0,37,26,22,13,12.0,4.0,1.0,18.0,,10.0,,8.0,5.0,13.0,25,14,17,16,7.0,7.0,,11.0,688
2024-04-26,Syracuse,Virginia,Home,,19,4,,,10.0,,19.0,4.0,23.0,33,29,12,11,10.0,10.0,7.0,22.0,,23.0,,4.0,3.0,7.0,15,8,12,12,4.0,4.0,1.0,3.0,688
2024-04-28,Syracuse,Boston College,Home,,8,15,,,9.0,,8.0,2.0,10.0,31,18,8,13,4.0,4.0,1.0,18.0,,14.0,,15.0,11.0,26.0,28,21,15,9,8.0,3.0,1.0,9.0,688
2024-05-12,Syracuse,Stony Brook,Home,,15,10,,,30.0,,15.0,11.0,26.0,28,23,19,16,6.0,7.0,4.0,22.0,,31.0,,10.0,4.0,14.0,25,18,16,12,9.0,9.0,3.0,7.0,688
2024-05-16,Syracuse,Yale,Home,,19,9,,,24.0,,19.0,12.0,31.0,35,28,15,12,6.0,7.0,3.0,22.0,,20.0,,9.0,4.0,13.0,27,16,18,10,4.0,7.0,4.0,9.0,688
2024-05-24,Syracuse,Boston College,Home,,7,10,,,14.0,,7.0,4.0,11.0,28,19,12,17,9.0,2.0,,15.0,,6.0,,10.0,6.0,16.0,28,20,21,14,5.0,4.0,2.0,5.0,688
2024-02-10,Temple,Colgate,Home,,11,5,,,8.0,,11.0,5.0,16.0,38,28,27,12,16.0,12.0,4.0,9.0,,16.0,,5.0,3.0,8.0,11,11,17,21,5.0,1.0,,10.0,690
2024-02-14,Temple,Binghamton,Home,,15,6,,1.0,9.0,,15.0,7.0,22.0,31,23,25,21,19.0,1.0,,15.0,1.0,9.0,,6.0,2.0,8.0,15,12,17,21,14.0,4.0,2.0,10.0,690
2024-02-16,Temple,Manhattan,Home,,15,6,,,3.0,,15.0,7.0,22.0,31,22,32,24,20.0,2.0,2.0,13.0,,2.0,,6.0,3.0,9.0,12,11,21,32,13.0,1.0,,12.0,690
2024-02-21,Temple,Delaware,Home,,13,8,,,17.0,,13.0,4.0,17.0,21,18,22,18,10.0,3.0,1.0,15.0,,8.0,,8.0,5.0,13.0,27,21,15,17,11.0,6.0,1.0,8.0,690
2024-02-24,Temple,Yale,Home,,5,13,,,9.0,,5.0,4.0,9.0,16,11,24,14,11.0,2.0,1.0,7.0,,1.0,,13.0,6.0,19.0,38,28,22,14,9.0,9.0,,15.0,690
2024-02-28,Temple,Penn,Home,,6,11,,,11.0,,6.0,2.0,8.0,25,17,29,15,18.0,4.0,2.0,9.0,,11.0,,11.0,4.0,15.0,26,15,26,21,9.0,5.0,3.0,12.0,690
2024-03-03,Temple,Saint Joseph's,Home,,10,9,,,5.0,,10.0,2.0,12.0,30,20,24,10,9.0,5.0,3.0,15.0,,6.0,,9.0,5.0,14.0,27,21,19,11,4.0,4.0,2.0,6.0,690
2024-03-08,Temple,Southern California,Away,,7,12,,,18.0,,7.0,4.0,11.0,23,12,15,16,4.0,7.0,2.0,10.0,,33.0,,12.0,11.0,23.0,38,25,18,11,9.0,5.0,1.0,12.0,690
2024-03-16,Temple,Vanderbilt,Home,,10,8,,,6.0,,10.0,5.0,15.0,31,23,21,9,12.0,7.0,2.0,12.0,,8.0,,8.0,3.0,11.0,17,13,18,20,5.0,6.0,3.0,9.0,690
2024-03-23,Temple,East Carolina,Away,,13,8,,,6.0,,13.0,6.0,19.0,29,22,19,13,10.0,2.0,,17.0,,2.0,,8.0,4.0,12.0,24,17,18,14,7.0,3.0,1.0,8.0,690
2024-03-30,Temple,Old Dominion,Home,,12,5,,,6.0,,12.0,6.0,18.0,30,21,25,13,17.0,4.0,2.0,9.0,,8.0,,5.0,2.0,7.0,12,9,13,25,4.0,1.0,1.0,11.0,690
2024-04-06,Temple,James Madison,Away,,10,14,,,11.0,,10.0,7.0,17.0,29,19,13,14,7.0,4.0,1.0,11.0,,13.0,,14.0,2.0,16.0,31,20,12,14,12.0,5.0,2.0,17.0,690
2024-04-13,Temple,Cincinnati,Home,,13,9,,,6.0,,13.0,7.0,20.0,30,22,15,15,8.0,5.0,3.0,15.0,,18.0,,9.0,4.0,13.0,18,13,17,17,7.0,3.0,3.0,10.0,690
2024-04-21,Temple,Ohio St.,Home,,9,10,,,6.0,,9.0,5.0,14.0,24,18,20,15,17.0,1.0,1.0,8.0,,4.0,,10.0,5.0,15.0,26,19,18,19,12.0,5.0,1.0,15.0,690
2024-04-27,Temple,Florida,Away,,7,18,,,17.0,,7.0,2.0,9.0,22,15,13,15,4.0,2.0,1.0,10.0,,15.0,,18.0,10.0,28.0,35,33,15,11,12.0,6.0,4.0,18.0,690
2024-05-02,Temple,James Madison,Home,,7,16,,,14.0,,7.0,4.0,11.0,20,14,11,20,5.0,1.0,1.0,15.0,,10.0,,16.0,10.0,26.0,33,25,17,11,11.0,5.0,2.0,12.0,690
2024-02-10,Towson,Mount St. Mary's,Home,,14,10,,,13.0,,14.0,2.0,16.0,39,23,13,16,8.0,2.0,2.0,16.0,,6.0,,10.0,3.0,13.0,24,20,20,17,9.0,5.0,4.0,9.0,711
2024-02-14,Towson,Georgetown,Home,,5,13,,,19.0,,5.0,3.0,8.0,18,11,12,9,1.0,5.0,,6.0,,13.0,,13.0,7.0,20.0,35,25,13,10,,2.0,,15.0,711
2024-02-22,Towson,James Madison,Away,,10,20,,,27.0,,10.0,5.0,15.0,26,19,19,17,10.0,5.0,2.0,9.0,,10.0,,20.0,8.0,28.0,39,34,15,14,11.0,9.0,4.0,24.0,711
