date,team,opponent,home_away,result,home_score,visitor_score,overtime,games,goals,assists,points,sh_att,so_g,fouls,red_cards,yellow_cards,gc,goal_app,ggs,goalie_min_plyd,ga,saves,shutouts,combined_sho,g_wins,g_loss,d_saves,corners,pk,pk_att,defensive_goals,defensive_assists,defensive_points,defensive_sh_att,defensive_so_g,defensive_fouls,defensive_red_cards,defensive_yellow_cards,defensive_gc,defensive_goal_app,defensive_ggs,defensive_goalie_min_plyd,defensive_ga,defensive_saves,defensive_shutouts,defensive_combined_sho,defensive_g_wins,defensive_g_loss,defensive_d_saves,defensive_corners,defensive_pk,defensive_pk_att,na.x,na.y
2021-02-27,UAlbany Great Danes,Maine,Home,Win,0,2,NA,1,2,2,6,15,8,6,0,1,0,0,0,90:00,0,2,1,0,0,0,0,7,0,0,0,0,0,10,2,12,0,1,0,0,0,90:00,2,6,0,0,0,0,0,3,0,0,NA,NA
2021-03-03,UAlbany Great Danes,Hofstra,Away,Loss,4,0,NA,1,0,0,0,2,2,9,0,1,0,0,0,90:00,4,6,0,0,0,0,0,1,0,0,4,5,13,16,10,16,0,0,0,0,0,90:00,0,2,1,1,0,0,0,4,0,0,NA,NA
2021-03-07,UAlbany Great Danes,Binghamton,Home,Loss,2,1,NA,1,1,1,3,9,3,10,0,0,0,0,0,90:00,2,2,0,0,0,0,0,2,0,0,2,2,6,13,4,9,0,1,0,0,0,90:00,1,2,0,0,0,0,0,3,0,0,NA,NA
2021-03-14,UAlbany Great Danes,Vermont,Away,Win,0,2,NA,1,2,1,5,22,13,5,0,0,0,0,0,90:00,0,2,1,0,0,0,0,6,0,0,0,0,0,7,2,6,0,1,0,0,0,90:00,2,11,0,0,0,0,0,0,0,0,NA,NA
2021-03-21,UAlbany Great Danes,UMBC,Away,Win,1,2,1OT,1,2,1,5,18,9,13,1,2,0,0,0,94:20,1,3,0,0,0,0,0,9,0,0,1,0,2,5,4,15,0,3,0,0,0,94:20,2,7,0,0,0,0,0,5,1,1,NA,NA
2021-03-25,UAlbany Great Danes,Boston College,Home,Loss,3,0,NA,1,0,0,0,6,4,7,0,1,0,0,0,90:00,3,2,0,0,0,0,0,3,0,0,3,2,8,17,5,11,0,0,0,0,0,90:00,0,4,1,0,0,0,0,4,0,0,NA,NA
2021-03-28,UAlbany Great Danes,UMass Lowell,Home,Loss,2,1,NA,1,1,0,2,12,6,17,0,1,0,0,0,90:00,2,3,0,0,0,0,0,4,0,0,2,1,5,11,5,9,0,2,0,0,0,90:00,1,5,0,0,0,0,0,6,0,0,NA,NA
2021-04-04,UAlbany Great Danes,Stony Brook,Home,Win,0,1,NA,1,1,1,3,9,7,15,0,0,0,0,0,90:00,0,1,1,0,0,0,0,4,0,0,0,0,0,7,1,12,0,1,0,0,0,90:00,1,6,0,0,0,0,0,6,0,0,NA,NA
2021-04-10,UAlbany Great Danes,NJIT,Away,Win,0,1,NA,1,1,1,3,21,7,11,0,1,0,0,0,90:00,0,3,1,0,0,0,0,2,0,0,0,0,0,8,3,9,0,1,0,0,0,90:00,1,6,0,0,0,0,0,8,0,0,NA,NA
2021-02-14,UCF Knights,Temple,Away,Win,0,3,NA,1,3,3,9,16,10,3,0,0,0,0,0,90:00,0,3,1,0,0,0,0,3,0,0,0,0,0,4,3,5,0,0,0,0,0,90:00,3,7,0,0,0,0,0,3,0,0,NA,NA
2021-02-21,UCF Knights,Cincinnati,Home,Win,0,1,NA,1,1,1,3,9,4,5,0,0,0,0,0,90:00,0,1,1,0,0,0,0,6,0,0,0,0,0,3,1,7,0,0,0,0,0,90:00,1,3,0,0,0,0,0,3,0,0,NA,NA
2021-02-28,UCF Knights,Tulsa,Away,Loss,3,2,NA,1,2,2,6,23,7,15,0,3,0,0,0,90:00,3,1,0,0,0,0,0,12,0,0,3,4,10,8,4,14,0,0,0,0,0,90:00,2,5,0,0,0,0,0,5,0,0,NA,NA
2021-03-07,UCF Knights,Memphis,Away,Loss,1,0,NA,1,0,0,0,7,2,9,0,0,0,0,0,90:00,1,9,0,0,0,0,0,1,0,0,1,1,3,21,10,14,0,0,0,0,0,90:00,0,2,1,0,0,0,0,8,0,0,NA,NA
2021-03-14,UCF Knights,East Carolina,Home,Draw,1,1,2OT,1,1,1,3,23,8,7,0,0,0,0,0,110:00,1,4,0,0,0,0,0,12,0,0,1,1,3,7,5,7,0,0,0,0,0,110:00,1,7,0,0,0,0,0,5,0,0,NA,NA
2021-03-21,UCF Knights,South Fla.,Away,Loss,2,1,NA,1,1,1,3,6,3,11,0,1,0,0,0,90:00,2,5,0,0,0,0,0,1,0,0,2,2,6,11,7,6,0,1,0,0,0,90:00,1,2,0,0,0,0,0,4,1,1,NA,NA
2021-04-11,UCF Knights,Houston,Home,Loss,3,1,NA,1,1,1,3,8,4,3,0,0,0,0,0,90:00,3,2,0,0,0,0,0,3,0,0,3,3,9,6,5,1,0,0,0,0,0,90:00,1,3,0,0,0,0,0,4,0,0,NA,NA
2021-02-07,UCLA Bruins,Pepperdine,Away,Win,0,3,NA,1,3,4,10,10,4,7,0,0,0,0,0,90:00,0,7,1,0,0,0,0,2,0,0,0,0,0,13,7,6,0,1,0,0,0,90:00,3,1,0,0,0,0,0,6,0,0,NA,NA
2021-02-12,UCLA Bruins,BYU,Home,Win,1,2,NA,1,2,2,6,14,6,5,0,1,0,0,0,90:00,1,5,0,0,0,0,0,6,1,1,1,0,2,10,6,10,0,1,0,0,0,90:00,2,4,0,0,0,0,0,3,0,0,NA,NA
2021-02-16,UCLA Bruins,San Diego,Home,Win,0,3,NA,1,3,2,8,19,11,4,0,0,0,0,0,90:00,0,1,1,0,0,0,0,3,0,0,0,0,0,4,1,9,0,0,0,0,0,90:00,3,8,0,0,0,0,0,1,0,0,NA,NA
2021-02-26,UCLA Bruins,Arizona,Away,Win,1,2,NA,1,2,0,4,17,9,2,0,0,0,0,0,90:00,1,3,0,0,0,0,0,4,0,0,1,1,3,9,4,7,0,1,0,0,0,90:00,2,7,0,0,0,0,0,4,0,0,NA,NA
2021-03-05,UCLA Bruins,Oregon,Home,Win,0,3,NA,1,3,2,8,11,6,5,0,0,0,0,0,90:00,0,4,1,0,0,0,0,4,0,0,0,0,0,12,4,6,0,1,0,0,0,90:00,3,3,0,0,0,0,0,2,0,0,NA,NA
2021-03-07,UCLA Bruins,Oregon St.,Home,Win,1,2,1OT,1,2,1,5,17,5,15,0,0,0,0,0,99:06,1,1,0,0,0,0,0,10,1,1,1,2,4,6,2,11,0,0,0,0,0,99:06,2,3,0,0,0,0,0,2,0,0,NA,NA
2021-03-12,UCLA Bruins,Colorado,Away,Win,0,1,NA,1,1,0,2,16,4,10,0,2,0,0,0,90:00,0,2,1,0,0,0,0,8,0,0,0,0,0,10,2,13,0,0,0,0,0,90:00,1,3,0,0,0,0,0,1,0,0,NA,NA
2021-03-14,UCLA Bruins,Utah,Away,Win,0,2,NA,1,2,4,8,12,9,9,0,0,0,0,0,90:00,0,3,1,0,0,0,0,4,0,0,0,0,0,5,3,5,0,1,0,0,0,90:00,2,7,0,0,0,0,0,2,0,0,NA,NA
2021-03-18,UCLA Bruins,Southern California,Home,Draw,2,2,2OT,1,2,2,6,14,6,9,0,1,0,0,0,110:00,2,10,0,0,0,0,0,5,1,1,2,3,7,20,12,8,0,0,0,0,0,110:00,2,4,0,0,0,0,0,6,0,0,NA,NA
2021-03-26,UCLA Bruins,Arizona St.,Home,Loss,2,1,1OT,1,1,1,3,15,3,4,1,0,0,0,0,98:45,2,4,0,0,0,0,0,4,0,0,2,2,6,12,5,9,0,1,0,0,0,98:45,1,2,0,0,0,0,0,5,0,0,NA,NA
2021-04-02,UCLA Bruins,Washington St.,Home,Win,0,4,NA,1,4,4,12,17,9,3,0,0,0,0,0,90:00,0,5,1,0,0,0,0,4,0,0,0,0,0,15,5,5,0,0,0,0,0,90:00,4,5,0,0,0,0,0,3,0,0,NA,NA
2021-04-04,UCLA Bruins,Washington,Home,Win,0,1,NA,1,1,2,4,7,2,2,0,0,0,0,0,90:00,0,4,1,0,0,0,0,7,0,0,0,0,0,8,4,9,0,0,0,0,0,90:00,1,1,0,0,0,0,0,3,0,0,NA,NA
2021-04-09,UCLA Bruins,California,Away,Win,1,3,NA,1,3,1,7,13,9,6,0,0,0,0,0,90:00,1,3,0,0,0,0,0,3,0,0,1,0,2,9,4,13,0,0,0,0,0,90:00,3,6,0,0,0,0,0,3,0,0,NA,NA
2021-04-11,UCLA Bruins,Stanford,Away,Win,1,2,1OT,1,2,3,7,14,4,6,0,0,0,0,0,90:58,1,6,0,0,0,0,0,4,0,0,1,0,2,16,7,3,0,1,0,0,0,90:58,2,2,0,0,0,0,0,3,0,0,NA,NA
2021-04-16,UCLA Bruins,Southern California,Away,Draw,2,2,2OT,1,2,3,7,20,12,9,0,0,0,0,0,110:00,2,8,0,0,0,0,0,5,0,0,2,4,8,17,10,17,0,3,0,0,0,110:00,2,10,0,0,0,0,0,6,0,0,NA,NA
2021-04-30,UCLA Bruins,"Iowa Buies Creek, N.C.",Away,Win,1,2,NA,1,2,3,7,23,6,6,0,0,0,0,0,90:00,1,1,0,0,0,0,0,9,0,0,1,1,3,9,2,11,0,1,0,0,0,90:00,2,4,0,0,0,0,0,1,0,0,NA,NA
2021-05-05,UCLA Bruins,"Clemson Cary, NC",Away,Draw,1,1,3OT,1,1,1,3,26,12,6,0,1,0,0,0,110:00,1,3,0,0,0,0,0,7,0,0,1,1,3,14,4,9,0,2,0,0,0,110:00,1,11,0,0,0,0,0,5,0,0,NA,NA
2021-02-21,UConn Huskies,Rhode Island,Home,Win,0,2,NA,1,2,3,7,11,5,3,0,0,0,0,0,90:00,0,1,1,0,0,0,0,3,0,0,0,0,0,2,1,6,0,0,0,0,0,90:00,2,3,0,0,0,0,0,0,0,0,NA,NA
2021-02-28,UConn Huskies,Northeastern,Home,Win,0,2,NA,1,2,2,6,13,5,6,0,0,0,0,0,90:00,0,2,1,0,0,0,0,3,0,0,0,0,0,8,2,5,0,0,0,0,0,90:00,2,3,0,0,0,0,0,3,0,0,NA,NA
2021-03-04,UConn Huskies,Providence,Away,Loss,2,1,NA,1,1,0,2,11,9,9,0,0,0,0,0,90:00,2,4,0,0,0,0,0,1,0,0,2,3,7,13,6,16,0,1,0,0,0,90:00,1,8,0,0,0,0,0,5,0,0,NA,NA
2021-03-07,UConn Huskies,Villanova,Away,Draw,0,0,2OT,1,0,0,0,30,14,11,0,0,0,0,0,110:00,0,3,1,1,0,0,0,13,0,0,0,0,0,3,3,7,0,0,0,0,0,110:00,0,14,1,0,0,0,0,4,0,0,NA,NA
2021-03-11,UConn Huskies,St. John's (NY),Home,Win,0,1,NA,1,1,1,3,14,4,5,0,1,0,0,0,90:00,0,5,1,0,0,0,0,6,0,0,0,0,0,10,5,8,0,0,0,0,0,90:00,1,3,0,0,0,0,0,1,0,0,NA,NA
2021-03-14,UConn Huskies,Seton Hall,Home,Win,0,5,NA,1,5,3,13,22,13,11,0,1,0,0,0,90:00,0,2,1,0,0,0,0,5,0,0,0,0,0,10,2,11,0,1,0,0,0,90:00,5,8,0,0,0,0,0,2,0,0,NA,NA
2021-03-18,UConn Huskies,Georgetown,Away,Loss,2,1,1OT,1,1,0,2,6,3,7,0,1,0,0,0,95:35,2,7,0,0,0,0,0,3,0,0,2,1,5,15,9,12,0,1,0,0,0,95:35,1,2,0,0,0,0,0,3,0,0,NA,NA
2021-03-21,UConn Huskies,Providence,Home,Win,0,2,NA,1,2,2,6,14,3,7,0,0,0,0,0,90:00,0,7,1,0,0,0,0,5,0,0,0,0,0,12,7,14,0,0,0,0,0,90:00,2,1,0,0,0,0,0,3,0,1,NA,NA
2021-03-25,UConn Huskies,Villanova,Home,Win,0,3,NA,1,3,2,8,20,10,13,0,0,0,0,0,90:00,0,0,1,1,0,0,0,10,0,0,0,0,0,1,0,5,0,0,0,0,0,90:00,3,7,0,0,0,0,0,3,0,0,NA,NA
2021-03-28,UConn Huskies,St. John's (NY),Away,Win,0,1,NA,1,1,1,3,9,3,7,0,1,0,0,0,90:00,0,4,1,0,0,0,0,9,0,0,0,0,0,7,4,11,0,0,0,0,0,90:00,1,2,0,0,0,0,0,4,0,0,NA,NA
2021-04-03,UConn Huskies,Seton Hall,Away,Win,1,2,2OT,1,2,2,6,25,10,18,0,2,0,0,0,107:52,1,5,0,0,0,0,0,11,0,0,1,1,3,13,6,8,0,1,0,0,0,107:52,2,8,0,0,0,0,0,3,0,0,NA,NA
2021-04-16,UConn Huskies,"Butler Providence, RI",Away,Loss,2,1,NA,1,1,0,2,12,2,8,0,0,0,0,0,90:00,2,3,0,0,0,0,0,3,0,0,2,2,6,12,5,12,0,0,0,0,0,90:00,1,1,0,0,0,0,0,6,0,0,NA,NA
2021-02-10,UIC Flames,Oakland,Away,Win,0,1,NA,1,1,0,2,8,3,11,0,1,0,0,0,90:00,0,6,1,0,0,0,0,6,0,0,0,0,0,11,6,6,0,0,0,0,0,90:00,1,2,0,0,0,0,0,2,0,0,NA,NA
2021-02-18,UIC Flames,Youngstown St.,Home,Win,0,2,NA,1,2,2,6,20,10,20,0,3,0,0,0,90:00,0,3,1,0,0,0,0,4,0,0,0,0,0,7,3,9,0,1,0,0,0,90:00,2,8,0,0,0,0,0,4,0,0,NA,NA
2021-02-24,UIC Flames,Robert Morris,Home,Win,1,3,NA,1,3,5,11,20,10,11,0,3,0,0,0,90:00,1,7,0,0,0,0,0,4,0,0,1,1,3,13,8,6,0,0,0,0,0,90:00,3,7,0,0,0,0,0,4,0,0,NA,NA
2021-03-03,UIC Flames,Wright St.,Away,Loss,2,1,NA,1,1,1,3,9,6,7,0,0,0,0,0,90:00,2,2,0,0,0,0,0,2,0,0,2,2,6,10,4,4,0,1,0,0,0,90:00,1,5,0,0,0,0,0,5,0,0,NA,NA
2021-03-10,UIC Flames,Purdue Fort Wayne,Home,Win,0,2,NA,1,2,3,7,15,8,21,0,1,0,0,0,90:00,0,2,1,0,0,0,0,4,0,0,0,0,0,13,2,11,0,1,0,0,0,90:00,2,6,0,0,0,0,0,3,0,0,NA,NA
2021-03-17,UIC Flames,IUPUI,Away,Loss,1,0,NA,1,0,0,0,10,2,11,0,0,0,0,0,90:00,1,2,0,0,0,0,0,5,0,0,1,1,3,12,3,10,0,2,0,0,0,90:00,0,2,1,0,0,0,0,5,0,0,NA,NA
2021-03-30,UIC Flames,Detroit Mercy,Away,Win,1,2,NA,1,2,2,6,17,10,9,0,0,0,0,0,90:00,1,4,0,0,0,0,0,10,0,0,1,2,4,11,5,11,0,0,0,0,0,90:00,2,8,0,0,0,0,0,3,0,0,NA,NA
2021-04-05,UIC Flames,Green Bay,Home,Draw,1,1,2OT,1,1,2,4,19,12,16,0,3,0,0,0,110:00,1,3,0,0,0,0,0,8,0,0,1,1,3,14,4,18,0,2,0,0,0,110:00,1,11,0,0,0,0,0,2,0,0,NA,NA
2021-04-11,UIC Flames,Northern Ky.,Away,Loss,3,0,NA,1,0,0,0,5,5,16,0,0,0,0,0,90:00,3,4,0,0,0,0,0,2,0,0,3,5,11,11,7,8,0,0,0,0,0,90:00,0,5,1,1,0,0,0,4,0,0,NA,NA
2021-02-05,UIW Cardinals,Prairie View,Away,Win,1,2,NA,1,2,1,5,26,11,1,0,1,0,0,0,90:00,1,0,0,0,0,0,0,9,0,0,1,0,2,2,1,2,0,0,0,0,0,90:00,2,9,0,0,0,0,0,4,0,0,NA,NA
2021-02-07,UIW Cardinals,UTRGV,Home,Loss,1,0,NA,1,0,0,0,16,7,9,0,2,0,0,0,90:00,1,3,0,0,0,0,0,4,0,0,1,0,2,6,4,12,1,2,0,0,0,90:00,0,7,1,0,0,0,0,1,1,1,NA,NA
2021-02-12,UIW Cardinals,Houston Baptist,Home,Win,0,4,NA,1,4,2,10,11,5,7,0,1,0,0,0,90:00,0,0,1,0,0,0,0,9,0,0,0,0,0,2,0,2,0,0,0,0,0,90:00,4,2,0,0,0,0,0,1,0,0,NA,NA
2021-02-28,UIW Cardinals,SFA,Away,Loss,1,0,NA,1,0,0,0,21,8,10,0,1,0,0,0,90:00,1,0,0,0,0,0,0,4,0,0,1,0,2,7,1,9,0,0,0,0,0,90:00,0,8,1,0,0,0,0,1,1,1,NA,NA
2021-03-05,UIW Cardinals,McNeese,Home,Draw,1,1,2OT,1,1,0,2,22,11,4,0,2,0,0,0,110:00,1,4,0,0,0,0,0,7,0,0,1,0,2,7,5,5,0,1,0,0,0,110:00,1,10,0,0,0,0,0,4,0,0,NA,NA
2021-03-07,UIW Cardinals,Lamar University,Home,Loss,2,1,NA,1,1,0,2,24,12,11,0,3,0,0,0,90:00,2,0,0,0,0,0,0,3,1,1,2,1,5,8,2,15,0,1,0,0,0,90:00,1,11,0,0,0,0,0,2,0,0,NA,NA
2021-03-12,UIW Cardinals,A&M-Corpus Christi,Away,Win,0,1,NA,1,1,1,3,11,4,7,0,1,0,0,0,90:00,0,4,1,0,0,0,0,3,0,0,0,0,0,7,4,6,0,1,0,0,0,90:00,1,3,0,0,0,0,0,6,0,0,NA,NA
2021-03-14,UIW Cardinals,Sam Houston,Away,Win,2,3,NA,1,3,1,7,9,7,7,0,0,0,0,0,90:00,2,0,0,0,0,0,0,4,0,0,2,2,6,4,2,8,0,0,0,0,0,90:00,3,4,0,0,0,0,0,5,0,0,NA,NA
2021-03-26,UIW Cardinals,Southeastern La.,Home,Draw,0,0,2OT,1,0,0,0,12,6,12,0,1,0,0,0,110:00,0,3,1,0,0,0,0,2,0,0,0,0,0,13,3,8,0,1,0,0,0,110:00,0,6,1,0,0,0,0,7,0,0,NA,NA
2021-03-28,UIW Cardinals,Nicholls,Home,Win,0,6,NA,1,6,5,17,20,11,6,0,0,0,0,0,90:00,0,1,1,1,0,0,0,2,1,1,0,0,0,3,1,7,0,0,0,0,0,90:00,6,5,0,0,0,0,0,1,0,0,NA,NA
2021-04-01,UIW Cardinals,Central Ark.,Away,Draw,1,1,2OT,1,1,0,2,14,6,16,0,0,0,0,0,110:00,1,5,0,0,0,0,0,6,0,0,1,1,3,11,6,8,0,0,0,0,0,110:00,1,5,0,0,0,0,0,8,0,0,NA,NA
2021-04-03,UIW Cardinals,Northwestern St.,Away,Win,0,1,NA,1,1,0,2,12,3,10,0,0,0,0,0,90:00,0,8,1,0,0,0,0,3,0,0,0,0,0,19,8,5,0,0,0,0,0,90:00,1,2,0,0,0,0,0,7,0,0,NA,NA
2021-04-09,UIW Cardinals,Abilene Christian,Away,Loss,2,0,NA,1,0,0,0,4,3,12,0,1,0,0,0,90:00,2,5,0,0,0,0,0,2,0,0,2,2,6,16,7,11,0,0,0,0,0,90:00,0,3,1,0,0,0,0,7,0,0,NA,NA
2021-04-13,UIW Cardinals,"Abilene Christian Beaumont, TX",Away,Loss,3,0,NA,1,0,0,0,14,3,7,0,0,0,0,0,90:00,3,3,0,0,0,0,0,4,0,0,3,1,7,16,6,7,0,0,0,0,0,90:00,0,3,1,0,0,0,0,4,0,0,NA,NA
2020-09-20,ULM Warhawks,Arkansas St.,Away,Loss,6,1,NA,1,1,0,2,7,3,7,0,2,0,0,0,90:00,6,5,0,0,0,0,0,2,0,0,6,3,15,21,11,7,0,1,0,0,0,90:00,1,2,0,0,0,0,0,3,1,1,NA,NA
2020-09-24,ULM Warhawks,Central Ark.,Away,Loss,3,0,NA,1,0,0,0,4,2,14,0,0,0,0,0,90:00,3,8,0,0,0,0,0,3,0,0,3,1,7,25,11,10,0,1,0,0,0,90:00,0,2,1,0,0,0,0,5,0,1,NA,NA
2020-09-27,ULM Warhawks,Louisiana,Away,Loss,3,0,NA,1,0,0,0,4,1,11,0,0,0,0,0,90:00,3,3,0,0,0,0,0,4,0,0,3,3,9,16,6,11,0,1,0,0,0,90:00,0,1,1,1,0,0,0,10,0,0,NA,NA
2020-10-02,ULM Warhawks,Texas St.,Home,Loss,2,1,NA,1,1,0,2,10,4,11,0,0,0,0,0,90:00,2,2,0,0,0,0,0,8,0,0,2,2,6,8,4,14,0,0,0,0,0,90:00,1,3,0,0,0,0,0,4,0,0,NA,NA
2020-10-04,ULM Warhawks,Arkansas St.,Home,Loss,3,0,NA,1,0,0,0,8,5,10,0,0,0,0,0,90:00,3,7,0,0,0,0,0,3,0,0,3,2,8,23,10,10,0,0,0,0,0,90:00,0,5,1,0,0,0,0,4,0,1,NA,NA
2020-10-11,ULM Warhawks,Little Rock,Home,Loss,2,0,NA,1,0,0,0,10,3,12,0,0,0,0,0,90:00,2,3,0,0,0,0,0,6,0,0,2,1,5,17,5,6,0,0,0,0,0,90:00,0,3,1,0,0,0,0,5,0,0,NA,NA
2020-10-18,ULM Warhawks,Louisiana,Home,Loss,2,0,NA,1,0,0,0,13,5,7,0,0,0,0,0,90:00,2,4,0,0,0,0,0,7,0,0,2,2,6,13,6,8,0,0,0,0,0,90:00,0,5,1,0,0,0,0,10,0,0,NA,NA
2020-10-25,ULM Warhawks,Texas St.,Away,Loss,3,1,NA,1,1,1,3,13,9,5,0,0,0,0,0,90:00,3,1,0,0,0,0,0,2,0,0,3,5,11,11,4,8,0,0,0,0,0,90:00,1,8,0,0,0,0,0,9,0,0,NA,NA
2020-10-29,ULM Warhawks,Little Rock,Away,Loss,2,1,1OT,1,1,1,3,9,3,8,0,1,0,0,0,92:42,2,3,0,0,0,0,0,4,0,0,2,2,6,15,5,4,0,0,0,0,0,92:42,1,2,0,0,0,0,0,1,0,0,NA,NA
2020-11-02,ULM Warhawks,"App State Foley, Ala.",Away,Loss,2,1,2OT,1,1,1,3,9,4,9,0,3,0,0,0,108:05,2,6,0,0,0,0,0,1,0,0,2,2,6,16,8,7,0,0,0,0,0,108:05,1,3,0,0,0,0,0,10,0,1,NA,NA
2021-02-03,ULM Warhawks,UT Tyler,Home,Win,0,3,NA,1,3,3,9,30,14,12,0,0,0,0,0,90:00,0,6,1,1,0,0,0,4,0,0,0,0,0,8,6,12,0,0,0,0,0,90:00,3,11,0,0,0,0,0,3,0,0,NA,NA
2021-02-06,ULM Warhawks,Northwestern St.,Home,Loss,3,0,NA,1,0,0,0,4,1,4,0,1,0,0,0,90:00,3,2,0,0,0,0,0,2,0,0,3,0,6,10,5,5,0,1,0,0,0,90:00,0,1,1,0,0,0,0,2,0,0,NA,NA
2021-02-13,ULM Warhawks,Southern U.,Home,Win,0,3,NA,1,3,2,8,23,12,3,0,0,0,0,0,90:00,0,4,1,1,0,0,0,3,0,0,0,0,0,5,4,6,0,1,0,0,0,90:00,3,9,0,0,0,0,0,2,0,0,NA,NA
2021-02-23,ULM Warhawks,Grambling,Home,Win,0,2,NA,1,2,2,6,15,3,6,0,0,0,0,0,90:00,0,1,1,0,0,0,0,7,0,0,0,0,0,7,1,7,0,3,0,0,0,90:00,2,1,0,0,0,0,0,3,0,0,NA,NA
2021-03-15,ULM Warhawks,Nicholls,Away,Win,0,4,NA,1,4,3,11,15,11,8,0,0,0,0,0,90:00,0,2,1,1,0,0,0,5,0,0,0,0,0,8,2,8,0,2,0,0,0,90:00,4,7,0,0,0,0,0,0,0,0,NA,NA
2021-03-21,ULM Warhawks,Louisiana Tech,Away,Loss,2,0,NA,1,0,0,0,14,6,8,0,0,0,0,0,90:00,2,9,0,0,0,0,0,1,0,0,2,0,4,18,11,9,0,1,0,0,0,90:00,0,6,1,0,0,0,0,4,0,0,NA,NA
2021-03-26,ULM Warhawks,Alcorn,Away,Win,0,4,NA,1,4,4,12,30,13,2,0,0,0,0,0,90:00,0,0,1,0,0,0,0,5,0,0,0,0,0,1,0,8,0,0,0,0,0,90:00,4,9,0,0,0,0,0,0,0,0,NA,NA
2021-04-01,ULM Warhawks,Delta St.,Away,Loss,1,0,NA,1,0,0,0,12,6,3,0,1,0,0,0,90:00,1,2,0,0,0,0,0,5,0,0,1,1,3,5,3,3,0,0,0,0,0,90:00,0,6,1,0,0,0,0,0,0,0,NA,NA
2021-02-21,UMass Lowell River Hawks,Northeastern,Home,Draw,0,0,2OT,1,0,0,0,12,4,7,0,0,0,0,0,110:00,0,5,1,1,0,0,0,5,0,0,0,0,0,10,5,5,0,0,0,0,0,110:00,0,4,1,0,0,0,0,6,0,0,NA,NA
2021-02-25,UMass Lowell River Hawks,Northeastern,Away,Loss,2,0,NA,1,0,0,0,15,8,8,0,0,0,0,0,77:24,2,2,0,0,0,0,0,8,0,0,2,2,6,6,4,6,0,0,0,0,0,90:00,0,8,1,0,0,0,0,4,0,0,NA,NA
2021-03-07,UMass Lowell River Hawks,Massachusetts,Home,Win,0,3,NA,1,3,3,9,18,10,5,0,0,0,0,0,90:00,0,2,1,0,0,0,0,5,0,0,0,0,0,4,2,10,0,0,0,0,0,90:00,3,7,0,0,0,0,0,4,0,0,NA,NA
2021-03-14,UMass Lowell River Hawks,New Hampshire,Home,Win,0,2,NA,1,2,3,7,17,10,19,0,2,0,0,0,90:00,0,5,1,0,0,0,0,4,0,0,0,0,0,10,5,7,0,0,0,0,0,90:00,2,8,0,0,0,0,0,2,0,0,NA,NA
2021-03-21,UMass Lowell River Hawks,Maine,Home,Win,0,2,NA,1,2,2,6,14,8,7,0,1,0,0,0,90:00,0,8,1,0,0,0,0,3,0,0,0,0,0,19,8,13,0,1,0,0,0,90:00,2,6,0,0,0,0,0,4,0,0,NA,NA
2021-03-28,UMass Lowell River Hawks,UAlbany,Away,Win,1,2,NA,1,2,1,5,11,5,9,0,2,0,0,0,90:00,1,5,0,0,0,0,0,6,0,0,1,0,2,12,6,17,0,1,0,0,0,90:00,2,3,0,0,0,0,0,4,0,0,NA,NA
2021-04-03,UMass Lowell River Hawks,UMBC,Home,Win,0,4,NA,1,4,2,10,16,11,13,0,1,0,0,0,90:00,0,7,1,1,0,0,0,8,1,1,0,0,0,10,7,11,0,0,0,0,0,90:00,4,7,0,0,0,0,0,4,0,0,NA,NA
2021-04-15,UMass Lowell River Hawks,Binghamton,Home,Loss,1,0,NA,1,0,0,0,9,4,10,0,0,0,0,0,90:00,1,1,0,0,0,0,0,1,0,0,1,0,2,13,2,8,0,3,0,0,0,90:00,0,4,1,0,0,0,0,2,0,0,NA,NA
2021-02-28,UMBC Retrievers,Towson,Home,Draw,0,0,2OT,1,0,0,0,12,8,8,0,1,0,0,0,110:00,0,5,1,0,0,0,0,2,0,0,0,0,0,11,5,6,1,2,0,0,0,110:00,0,8,1,0,0,0,0,3,0,1,NA,NA
2021-03-07,UMBC Retrievers,Stony Brook,Away,Loss,3,1,NA,1,1,1,3,3,3,8,0,2,0,0,0,90:00,3,6,0,0,0,0,0,2,0,0,3,2,8,15,9,11,0,1,0,0,0,90:00,1,2,0,0,0,0,0,5,1,1,NA,NA
2021-03-21,UMBC Retrievers,UAlbany,Home,Loss,2,1,1OT,1,1,0,2,5,4,15,0,3,0,0,0,94:20,2,7,0,0,0,0,0,5,1,1,2,1,5,18,9,13,1,2,0,0,0,94:20,1,3,0,0,0,0,0,9,0,0,NA,NA
2021-03-28,UMBC Retrievers,NJIT,Away,Win,0,1,1OT,1,1,2,4,9,5,6,0,1,0,0,0,99:00,0,5,1,0,0,0,0,2,0,0,0,0,0,9,5,13,0,0,0,0,0,99:00,1,4,0,0,0,0,0,5,0,0,NA,NA
2021-04-03,UMBC Retrievers,UMass Lowell,Away,Loss,4,0,NA,1,0,0,0,10,7,11,0,0,0,0,0,90:00,4,7,0,0,0,0,0,4,0,0,4,2,10,16,11,13,0,1,0,0,0,90:00,0,7,1,1,0,0,0,8,1,1,NA,NA
2021-04-09,UMBC Retrievers,Binghamton,Home,Loss,1,0,1OT,1,0,0,0,10,5,12,0,2,0,0,0,93:40,1,6,0,0,0,0,0,7,0,0,1,1,3,11,7,16,0,1,0,0,0,93:40,0,5,1,0,0,0,0,5,0,0,NA,NA
