date,team,opponent,home_away,result,home_score,visitor_score,overtime,fouls,goals,assists,points,shots,sog,ground_balls,ct,draw_controls,defensive_fouls,defensive_goals,defensive_assists,defensive_points,defensive_shots,defensive_sog,defensive_ground_balls,defensive_ct,defensive_draw_controls,team_id
2018-03-31,Stetson,Furman,Away,,14,15,,10.0,14.0,3.0,17.0,33,23,17,6.0,18,22.0,15.0,10.0,25.0,25,23,14,8.0,12,678
2018-04-05,Stetson,Coastal Carolina,Away,,13,17,,34.0,13.0,7.0,20.0,29,25,13,6.0,13,32.0,17.0,8.0,25.0,37,29,13,4.0,19,678
2018-04-08,Stetson,Old Dominion,Away,,11,12,,26.0,11.0,6.0,17.0,25,17,10,10.0,8,31.0,12.0,1.0,13.0,31,21,12,12.0,17,678
2018-04-13,Stetson,Delaware St.,Home,,22,2,,15.0,22.0,13.0,35.0,37,32,24,13.0,13,10.0,2.0,,2.0,11,7,10,4.0,12,678
2018-04-15,Stetson,Howard,Home,,19,4,,31.0,19.0,10.0,29.0,39,31,18,5.0,15,28.0,4.0,,4.0,15,13,15,2.0,10,678
2018-04-20,Stetson,Kennesaw St.,Home,,16,19,,38.0,16.0,6.0,22.0,35,24,20,6.0,21,16.0,19.0,5.0,24.0,40,33,22,9.0,16,678
2018-04-22,Stetson,Mercer,Home,,11,12,,23.0,11.0,8.0,19.0,34,23,23,2.0,19,32.0,12.0,4.0,16.0,29,22,26,9.0,6,678
2018-04-29,Stetson,Jacksonville,Away,,7,21,,23.0,7.0,3.0,10.0,18,11,27,4.0,11,25.0,21.0,7.0,28.0,41,31,25,20.0,17,678
2018-02-16,Stony Brook,Southern California,Home,,14,10,,19.0,14.0,9.0,23.0,31,26,19,7.0,8,31.0,10.0,8.0,18.0,25,20,13,7.0,17,683
2018-02-19,Stony Brook,Stanford,Away,,15,9,,10.0,15.0,10.0,25.0,31,23,21,6.0,13,15.0,9.0,4.0,13.0,26,17,20,8.0,13,683
2018-02-25,Stony Brook,Denver,Home,,16,3,,10.0,16.0,11.0,27.0,30,18,18,6.0,13,22.0,3.0,1.0,4.0,14,8,11,6.0,8,683
2018-03-03,Stony Brook,Northwestern,Away,,15,10,,22.0,15.0,12.0,27.0,30,22,22,12.0,9,17.0,10.0,5.0,15.0,28,21,20,7.0,18,683
2018-03-05,Stony Brook,Michigan,Away,,16,3,,15.0,16.0,11.0,27.0,33,26,16,9.0,14,29.0,3.0,2.0,5.0,14,10,15,8.0,7,683
2018-03-13,Stony Brook,Delaware,Away,,20,8,,12.0,20.0,13.0,33.0,40,34,17,12.0,19,21.0,8.0,7.0,15.0,17,13,11,8.0,10,683
2018-03-17,Stony Brook,Towson,Home,,13,8,,20.0,13.0,7.0,20.0,31,22,25,10.0,14,23.0,8.0,5.0,13.0,17,12,23,8.0,9,683
2018-03-24,Stony Brook,UMass Lowell,Away,,20,7,,10.0,20.0,12.0,32.0,38,28,15,4.0,17,19.0,7.0,3.0,10.0,15,14,9,5.0,12,683
2018-03-30,Stony Brook,Vermont,Home,,20,2,,10.0,20.0,11.0,31.0,40,28,18,8.0,20,12.0,2.0,,2.0,9,6,18,2.0,4,683
2018-04-03,Stony Brook,Cornell,Home,,19,4,,11.0,19.0,9.0,28.0,28,19,19,6.0,14,22.0,4.0,2.0,6.0,13,6,10,3.0,11,683
2018-04-05,Stony Brook,Hartford,Away,,21,3,,6.0,21.0,16.0,37.0,31,27,26,9.0,16,28.0,3.0,1.0,4.0,7,6,13,5.0,9,683
2018-04-07,Stony Brook,Binghamton,Away,,18,5,,11.0,18.0,8.0,26.0,39,28,20,8.0,13,12.0,5.0,,5.0,16,9,9,4.0,11,683
2018-04-13,Stony Brook,Johns Hopkins,Home,,15,7,,14.0,15.0,9.0,24.0,33,23,25,12.0,12,19.0,7.0,4.0,11.0,28,17,19,7.0,12,683
2018-04-15,Stony Brook,New Hampshire,Home,,20,6,,8.0,20.0,17.0,37.0,34,27,15,6.0,25,31.0,6.0,4.0,10.0,18,12,20,3.0,3,683
2018-04-21,Stony Brook,UMBC,Home,,22,7,,9.0,22.0,15.0,37.0,35,30,18,7.0,21,19.0,7.0,4.0,11.0,18,15,13,2.0,10,683
2018-04-24,Stony Brook,Penn St.,Home,,21,13,,25.0,21.0,17.0,38.0,34,26,19,7.0,21,14.0,13.0,5.0,18.0,27,20,13,2.0,15,683
2018-04-28,Stony Brook,UAlbany,Away,,21,8,,21.0,21.0,10.0,31.0,37,32,13,4.0,16,24.0,8.0,6.0,14.0,21,17,8,2.0,14,683
2018-05-04,Stony Brook,New Hampshire,Home,,19,5,,14.0,19.0,13.0,32.0,30,24,13,3.0,13,20.0,5.0,3.0,8.0,20,14,7,3.0,12,683
2018-05-06,Stony Brook,UAlbany,Home,,22,14,,19.0,22.0,12.0,34.0,35,27,15,7.0,20,27.0,14.0,6.0,20.0,27,20,16,4.0,18,683
2018-05-13,Stony Brook,Penn,Home,,18,5,,10.0,18.0,9.0,27.0,28,22,16,7.0,10,12.0,5.0,5.0,10.0,18,14,13,1.0,14,683
2018-05-19,Stony Brook,Boston College,Away,,11,12,1,30.0,11.0,5.0,16.0,20,16,13,8.0,6,21.0,12.0,7.0,19.0,29,20,15,7.0,20,683
2018-02-09,Syracuse,UConn,Home,,23,11,,28.0,23.0,14.0,37.0,38,31,22,10.0,18,31.0,11.0,5.0,16.0,30,25,18,6.0,18,688
2018-02-18,Syracuse,Oregon,Home,,17,11,,24.0,17.0,7.0,24.0,36,26,17,10.0,16,15.0,11.0,5.0,16.0,26,19,17,3.0,14,688
2018-02-22,Syracuse,UAlbany,Home,,19,12,,24.0,19.0,6.0,25.0,37,30,23,10.0,14,18.0,12.0,2.0,14.0,25,19,14,4.0,19,688
2018-03-04,Syracuse,Virginia,Away,,16,17,,26.0,16.0,8.0,24.0,25,18,15,7.0,14,17.0,17.0,3.0,20.0,36,22,17,9.0,20,688
2018-03-07,Syracuse,Florida,Home,,17,15,,26.0,17.0,6.0,23.0,32,24,15,7.0,11,28.0,15.0,11.0,26.0,40,29,13,5.0,23,688
2018-03-11,Syracuse,Maryland,Home,,11,18,,34.0,11.0,5.0,16.0,25,19,15,6.0,8,14.0,18.0,6.0,24.0,33,28,10,6.0,22,688
2018-03-16,Syracuse,Harvard,Home,,20,13,,21.0,20.0,5.0,25.0,36,31,15,5.0,17,24.0,13.0,4.0,17.0,30,20,17,5.0,18,688
2018-03-20,Syracuse,Cornell,Away,,14,7,,14.0,14.0,6.0,20.0,25,21,11,3.0,12,12.0,7.0,2.0,9.0,31,25,16,8.0,11,688
2018-03-24,Syracuse,Notre Dame,Away,,10,11,1,22.0,10.0,3.0,13.0,28,18,15,9.0,10,22.0,11.0,7.0,18.0,31,22,17,9.0,13,688
2018-03-26,Syracuse,Northwestern,Away,,10,14,,24.0,10.0,6.0,16.0,29,22,17,6.0,8,15.0,14.0,6.0,20.0,30,24,21,8.0,18,688
2018-03-29,Syracuse,Princeton,Away,,17,16,,26.0,17.0,10.0,27.0,30,24,15,14.0,18,28.0,16.0,2.0,18.0,32,26,21,9.0,16,688
2018-03-31,Syracuse,Duke,Home,,10,17,,28.0,10.0,1.0,11.0,32,17,18,10.0,9,29.0,17.0,6.0,23.0,35,26,21,10.0,20,688
2018-04-05,Syracuse,Loyola Maryland,Away,,12,11,1,26.0,12.0,3.0,15.0,36,26,21,5.0,10,23.0,11.0,5.0,16.0,27,23,16,12.0,15,688
2018-04-07,Syracuse,Virginia Tech,Away,,14,15,2,36.0,14.0,4.0,18.0,27,18,14,5.0,16,20.0,15.0,4.0,19.0,33,26,20,4.0,17,688
2018-04-14,Syracuse,North Carolina,Home,,11,20,,24.0,11.0,3.0,14.0,27,21,9,4.0,10,18.0,20.0,10.0,30.0,35,29,10,3.0,23,688
2018-04-19,Syracuse,Boston College,Away,,12,13,,25.0,12.0,5.0,17.0,27,19,21,8.0,13,23.0,13.0,9.0,22.0,37,25,31,16.0,14,688
2018-04-22,Syracuse,Louisville,Home,,19,8,,24.0,19.0,12.0,31.0,36,33,23,8.0,18,20.0,8.0,1.0,9.0,26,20,13,7.0,11,688
2018-04-26,Syracuse,North Carolina,Home,,12,21,,30.0,12.0,6.0,18.0,24,20,18,3.0,14,23.0,21.0,11.0,32.0,43,33,25,12.0,21,688
2018-05-11,Syracuse,Princeton,Home,,11,12,2,24.0,11.0,5.0,16.0,31,24,16,8.0,14,17.0,12.0,5.0,17.0,32,22,15,6.0,13,688
2018-02-10,Temple,Rutgers,Home,,12,8,,16.0,12.0,7.0,19.0,25,20,22,9.0,6,18.0,8.0,2.0,10.0,32,18,19,11.0,16,690
2018-02-14,Temple,Monmouth,Away,,18,7,,16.0,18.0,4.0,22.0,36,29,20,13.0,15,32.0,7.0,2.0,9.0,26,19,15,6.0,12,690
2018-02-17,Temple,Princeton,Home,,4,17,,17.0,4.0,3.0,7.0,16,9,17,10.0,11,11.0,17.0,3.0,20.0,43,34,24,11.0,12,690
2018-02-21,Temple,Saint Joseph's,Home,,11,18,,16.0,11.0,1.0,12.0,31,21,23,12.0,14,32.0,18.0,12.0,30.0,39,27,25,11.0,17,690
2018-02-25,Temple,Lafayette,Away,,18,15,,16.0,18.0,7.0,25.0,45,30,18,11.0,20,25.0,15.0,4.0,19.0,33,23,14,9.0,14,690
2018-03-03,Temple,James Madison,Home,,7,19,,8.0,7.0,2.0,9.0,17,14,13,6.0,15,26.0,19.0,9.0,28.0,38,29,21,7.0,13,690
2018-03-06,Temple,East Carolina,Home,,15,6,,24.0,15.0,9.0,24.0,36,24,17,11.0,15,21.0,6.0,1.0,7.0,20,13,14,5.0,8,690
2018-03-12,Temple,La Salle,Home,,8,4,,25.0,8.0,3.0,11.0,28,20,24,9.0,7,27.0,4.0,2.0,6.0,30,17,17,6.0,7,690
2018-03-18,Temple,Denver,Home,,10,9,,15.0,10.0,3.0,13.0,22,18,21,11.0,6,32.0,9.0,4.0,13.0,38,21,18,4.0,15,690
2018-03-24,Temple,Cincinnati,Home,,9,8,2,13.0,9.0,5.0,14.0,27,19,12,13.0,14,18.0,8.0,4.0,12.0,23,16,21,7.0,7,690
2018-03-31,Temple,Marquette,Away,,4,16,,16.0,4.0,1.0,5.0,26,14,32,15.0,7,20.0,16.0,8.0,24.0,28,24,24,9.0,15,690
2018-04-04,Temple,Florida,Away,,3,15,,19.0,3.0,,3.0,13,9,21,3.0,6,13.0,15.0,4.0,19.0,38,28,28,9.0,14,690
2018-04-07,Temple,UConn,Home,,7,16,,25.0,7.0,3.0,10.0,15,11,19,6.0,10,14.0,16.0,5.0,21.0,33,28,21,7.0,15,690
2018-04-14,Temple,Butler,Away,,18,5,,3.0,18.0,8.0,26.0,38,32,29,13.0,16,11.0,5.0,1.0,6.0,11,8,17,7.0,8,690
2018-04-18,Temple,Vanderbilt,Home,,10,5,,16.0,10.0,4.0,14.0,30,21,29,15.0,8,25.0,5.0,4.0,9.0,29,19,21,6.0,9,690
2018-04-21,Temple,Villanova,Away,,13,14,,11.0,13.0,4.0,17.0,22,21,16,9.0,13,23.0,14.0,9.0,23.0,30,24,17,8.0,16,690
2018-04-28,Temple,Georgetown,Home,,8,15,,16.0,8.0,5.0,13.0,28,19,18,10.0,11,18.0,15.0,6.0,21.0,38,24,14,7.0,14,690
2018-02-10,Towson,Penn St.,Home,,14,13,,46.0,14.0,6.0,20.0,23,21,24,13.0,13,20.0,13.0,5.0,18.0,39,21,17,11.0,16,711
2018-02-18,Towson,Georgetown,Home,,21,13,,18.0,21.0,14.0,35.0,34,28,15,13.0,19,26.0,13.0,6.0,19.0,28,23,13,7.0,15,711
2018-02-28,Towson,Michigan,Home,,14,7,,20.0,14.0,3.0,17.0,27,20,20,14.0,13,28.0,7.0,,7.0,19,12,13,4.0,10,711
2018-03-07,Towson,Loyola Maryland,Away,,13,14,3,43.0,13.0,3.0,16.0,35,29,27,8.0,14,36.0,14.0,5.0,19.0,29,21,13,10.0,19,711
2018-03-10,Towson,Coastal Carolina,Home,,15,3,,25.0,15.0,5.0,20.0,27,21,17,9.0,8,25.0,3.0,2.0,5.0,16,10,13,6.0,12,711
2018-03-14,Towson,Saint Joseph's,Away,,13,2,,24.0,13.0,5.0,18.0,23,21,28,15.0,5,35.0,2.0,2.0,4.0,18,13,20,10.0,11,711
2018-03-17,Towson,Stony Brook,Away,,8,13,,23.0,8.0,5.0,13.0,17,12,23,8.0,9,20.0,13.0,7.0,20.0,31,22,25,10.0,14,711
2018-03-21,Towson,Florida,Away,,14,11,,37.0,14.0,4.0,18.0,28,22,29,16.0,13,41.0,11.0,5.0,16.0,32,24,28,12.0,14,711
2018-03-26,Towson,Oregon,Home,,15,10,,25.0,15.0,5.0,20.0,36,23,19,13.0,9,20.0,10.0,6.0,16.0,24,18,15,6.0,18,711
2018-03-30,Towson,Yale,Away,,9,4,,22.0,9.0,4.0,13.0,24,16,19,14.0,4,13.0,4.0,1.0,5.0,18,12,16,14.0,11,711
2018-04-06,Towson,Drexel,Away,,20,5,,11.0,20.0,5.0,25.0,30,24,21,9.0,11,20.0,5.0,2.0,7.0,18,12,13,7.0,15,711
2018-04-08,Towson,Delaware,Home,,16,7,,30.0,16.0,3.0,19.0,36,25,20,13.0,12,25.0,7.0,3.0,10.0,29,21,18,10.0,11,711
2018-04-13,Towson,Elon,Away,,10,4,,22.0,10.0,2.0,12.0,31,23,23,16.0,6,20.0,4.0,2.0,6.0,20,14,10,3.0,12,711
2018-04-15,Towson,William & Mary,Away,,17,5,,21.0,17.0,3.0,20.0,29,21,16,13.0,12,41.0,5.0,1.0,6.0,20,14,10,7.0,11,711
2018-04-20,Towson,Hofstra,Home,,15,11,,24.0,15.0,7.0,22.0,37,25,17,13.0,15,27.0,11.0,5.0,16.0,20,16,17,10.0,12,711
2018-04-25,Towson,Johns Hopkins,Away,,9,8,,27.0,9.0,2.0,11.0,33,23,17,12.0,8,21.0,8.0,4.0,12.0,33,20,16,9.0,11,711
2018-04-28,Towson,James Madison,Home,,16,17,1,38.0,16.0,7.0,23.0,34,24,18,9.0,19,51.0,17.0,8.0,25.0,27,22,12,7.0,16,711
2018-05-04,Towson,Elon,Home,,9,7,,23.0,9.0,3.0,12.0,28,17,20,5.0,10,28.0,7.0,2.0,9.0,29,21,19,7.0,8,711
2018-05-06,Towson,James Madison,Away,,10,16,,25.0,10.0,5.0,15.0,26,19,14,4.0,12,22.0,16.0,11.0,27.0,31,24,17,10.0,16,711
2018-05-11,Towson,Wagner,Home,,16,6,,29.0,16.0,8.0,24.0,35,26,23,9.0,17,26.0,6.0,2.0,8.0,13,10,14,10.0,6,711
2018-05-13,Towson,Northwestern,Home,,17,21,,41.0,17.0,8.0,25.0,35,26,15,6.0,18,31.0,21.0,7.0,28.0,29,24,11,8.0,22,711
2018-02-17,UAlbany,Yale,Away,,10,12,,17.0,10.0,1.0,11.0,22,14,13,6.0,7,19.0,12.0,6.0,18.0,25,17,11,7.0,16,14
2018-02-22,UAlbany,Syracuse,Away,,12,19,,18.0,12.0,2.0,14.0,25,19,14,4.0,19,24.0,19.0,6.0,25.0,37,30,23,10.0,14,14
2018-02-24,UAlbany,Bryant,Away,,6,16,,18.0,6.0,1.0,7.0,26,16,11,4.0,12,18.0,16.0,4.0,20.0,30,20,16,5.0,10,14
2018-02-28,UAlbany,Dartmouth,Home,,8,12,,31.0,8.0,3.0,11.0,18,15,14,4.0,13,23.0,12.0,4.0,16.0,39,27,24,2.0,9,14
2018-03-07,UAlbany,UConn,Home,,11,15,,24.0,11.0,5.0,16.0,22,17,21,5.0,10,24.0,15.0,8.0,23.0,34,27,26,8.0,18,14
2018-03-11,UAlbany,Penn St.,Home,,7,17,,32.0,7.0,4.0,11.0,15,11,26,10.0,8,19.0,17.0,10.0,27.0,33,25,22,10.0,17,14
2018-03-15,UAlbany,UC Davis,Home,,11,13,,30.0,11.0,1.0,12.0,22,20,20,3.0,13,11.0,13.0,6.0,19.0,31,25,24,6.0,13,14
2018-03-17,UAlbany,Fresno St.,Away,,12,9,,23.0,12.0,5.0,17.0,33,25,23,9.0,11,22.0,9.0,1.0,10.0,24,18,27,5.0,12,14
2018-03-24,UAlbany,Hartford,Home,,23,5,,21.0,23.0,13.0,36.0,38,30,25,12.0,11,14.0,5.0,3.0,8.0,15,9,12,1.0,18,14
2018-03-31,UAlbany,Binghamton,Home,,12,10,,22.0,12.0,6.0,18.0,33,19,17,6.0,15,35.0,10.0,3.0,13.0,28,19,17,6.0,9,14
2018-04-04,UAlbany,Vermont,Away,,17,8,,13.0,17.0,3.0,20.0,37,30,9,9.0,17,20.0,8.0,2.0,10.0,23,18,5,5.0,10,14
2018-04-07,UAlbany,UMBC,Away,,11,7,,22.0,11.0,5.0,16.0,28,20,20,7.0,7,32.0,7.0,3.0,10.0,22,16,17,7.0,13,14
2018-04-14,UAlbany,UMass Lowell,Home,,14,5,,25.0,14.0,6.0,20.0,40,23,22,7.0,14,21.0,5.0,1.0,6.0,21,13,19,5.0,7,14
2018-04-18,UAlbany,Notre Dame,Home,,10,7,,14.0,10.0,4.0,14.0,23,17,20,9.0,8,33.0,7.0,3.0,10.0,24,12,15,7.0,11,14
2018-04-21,UAlbany,New Hampshire,Away,,14,8,,,14.0,5.0,19.0,30,24,16,5.0,16,,8.0,3.0,11.0,30,19,9,6.0,8,14
2018-04-28,UAlbany,Stony Brook,Home,,8,21,,24.0,8.0,6.0,14.0,21,17,8,2.0,14,21.0,21.0,10.0,31.0,37,32,13,4.0,16,14
2018-05-04,UAlbany,Binghamton,Home,,16,10,,30.0,16.0,6.0,22.0,30,22,16,5.0,12,30.0,10.0,,10.0,38,23,22,8.0,16,14
2018-05-06,UAlbany,Stony Brook,Away,,14,22,,27.0,14.0,6.0,20.0,27,20,16,4.0,18,19.0,22.0,12.0,34.0,35,27,15,7.0,20,14
2018-02-09,UC Davis,California,Home,,9,11,,10.0,9.0,2.0,11.0,26,19,17,8.0,12,8.0,11.0,4.0,15.0,33,23,22,9.0,9,108
2018-02-16,UC Davis,Oregon,Away,,5,15,,19.0,5.0,1.0,6.0,23,17,14,2.0,9,19.0,15.0,5.0,20.0,28,22,15,7.0,12,108
2018-02-18,UC Davis,Claremont-M-S,Home,,13,6,,11.0,13.0,8.0,21.0,28,22,31,10.0,15,24.0,6.0,3.0,9.0,24,17,28,18.0,6,108
2018-02-25,UC Davis,Harvard,Home,,14,21,,8.0,14.0,10.0,24.0,20,17,20,11.0,20,20.0,21.0,9.0,30.0,30,27,21,11.0,17,108
2018-03-08,UC Davis,Robert Morris,Home,,11,8,,14.0,11.0,7.0,18.0,27,19,25,11.0,13,18.0,8.0,5.0,13.0,23,16,21,13.0,8,108
2018-03-15,UC Davis,UAlbany,Home,,13,11,,11.0,13.0,6.0,19.0,31,25,24,6.0,13,30.0,11.0,1.0,12.0,22,20,20,3.0,13,108
2018-03-26,UC Davis,Radford,Home,,12,11,1,12.0,12.0,6.0,18.0,37,26,12,10.0,18,23.0,11.0,6.0,17.0,18,13,16,12.0,8,108
2018-03-28,UC Davis,James Madison,Away,,5,15,,18.0,5.0,2.0,7.0,14,10,16,8.0,11,14.0,15.0,6.0,21.0,34,25,23,15.0,11,108
2018-03-31,UC Davis,William & Mary,Away,,12,4,,15.0,12.0,7.0,19.0,32,23,23,7.0,7,25.0,4.0,,4.0,24,17,18,12.0,11,108
2018-04-05,UC Davis,Stanford,Away,,6,18,,6.0,6.0,2.0,8.0,21,18,23,7.0,7,7.0,18.0,3.0,21.0,37,28,33,15.0,20,108
2018-04-08,UC Davis,San Diego St.,Away,,15,9,,15.0,15.0,3.0,18.0,31,23,12,9.0,19,20.0,9.0,2.0,11.0,29,22,20,11.0,7,108
2018-04-11,UC Davis,Fresno St.,Away,,12,11,,16.0,12.0,3.0,15.0,38,31,26,11.0,11,25.0,11.0,5.0,16.0,27,22,17,9.0,14,108
2018-04-21,UC Davis,Fresno St.,Home,,23,12,,7.0,23.0,13.0,36.0,36,31,16,9.0,24,17.0,12.0,2.0,14.0,26,20,14,10.0,13,108
2018-04-29,UC Davis,San Diego St.,Away,,10,11,1,13.0,10.0,3.0,13.0,19,16,15,9.0,8,39.0,11.0,1.0,12.0,35,27,23,11.0,15,108
2018-02-09,UConn,Syracuse,Away,,11,23,,31.0,11.0,5.0,16.0,30,25,18,6.0,18,28.0,23.0,14.0,37.0,38,31,22,10.0,18,164
2018-02-14,UConn,Fairfield,Home,,13,12,,21.0,13.0,7.0,20.0,34,26,24,14.0,15,24.0,12.0,8.0,20.0,32,27,18,15.0,12,164
2018-02-18,UConn,James Madison,Home,,9,21,,22.0,9.0,4.0,13.0,21,15,14,8.0,14,14.0,21.0,10.0,31.0,38,30,17,15.0,17,164
2018-02-23,UConn,California,Home,,12,8,,14.0,12.0,5.0,17.0,32,25,22,13.0,13,20.0,8.0,,8.0,17,14,19,10.0,9,164
2018-02-28,UConn,New Hampshire,Away,,16,8,,,16.0,11.0,27.0,39,28,14,12.0,17,,8.0,1.0,9.0,24,17,19,11.0,6,164
2018-03-03,UConn,Massachusetts,Home,,11,12,,16.0,11.0,4.0,15.0,37,22,23,16.0,13,23.0,12.0,6.0,18.0,31,20,24,14.0,12,164
2018-03-07,UConn,UAlbany,Away,,15,11,,24.0,15.0,8.0,23.0,34,27,26,8.0,18,24.0,11.0,5.0,16.0,22,17,21,5.0,10,164
2018-03-14,UConn,Ohio St.,Away,,12,13,,28.0,12.0,7.0,19.0,28,21,27,13.0,8,22.0,13.0,5.0,18.0,29,21,24,9.0,18,164
2018-03-18,UConn,Butler,Away,,22,5,,12.0,22.0,12.0,34.0,37,32,22,11.0,23,9.0,5.0,3.0,8.0,8,6,22,5.0,6,164
2018-03-24,UConn,Denver,Home,,5,13,,23.0,5.0,3.0,8.0,24,16,20,14.0,9,31.0,13.0,4.0,17.0,38,25,24,14.0,11,164
2018-03-31,UConn,Florida,Away,,8,21,,13.0,8.0,2.0,10.0,24,17,23,8.0,18,18.0,21.0,10.0,31.0,33,24,24,10.0,13,164
2018-04-04,UConn,Villanova,Home,,12,13,,19.0,12.0,7.0,19.0,21,17,23,15.0,12,20.0,13.0,7.0,20.0,24,18,19,11.0,15,164
2018-04-07,UConn,Temple,Away,,16,7,,14.0,16.0,5.0,21.0,33,28,21,7.0,15,25.0,7.0,3.0,10.0,15,11,19,6.0,10,164
2018-04-13,UConn,Cincinnati,Home,,20,8,,8.0,20.0,8.0,28.0,31,28,24,16.0,14,16.0,8.0,7.0,15.0,20,15,22,12.0,14,164
2018-04-18,UConn,Georgetown,Away,,14,15,,17.0,14.0,7.0,21.0,36,26,21,10.0,19,29.0,15.0,13.0,28.0,29,23,21,13.0,12,164
2018-04-22,UConn,Vanderbilt,Home,,20,19,1,16.0,20.0,2.0,22.0,36,27,17,9.0,21,29.0,19.0,8.0,27.0,39,27,19,6.0,20,164
2018-04-28,UConn,Marquette,Away,,14,15,,17.0,14.0,4.0,18.0,34,23,22,9.0,18,24.0,15.0,7.0,22.0,42,27,29,17.0,13,164
2018-02-17,UMBC,LIU,Home,,16,3,,32.0,16.0,4.0,20.0,40,28,21,19.0,11,29.0,3.0,1.0,4.0,14,8,15,8.0,9,391
2018-02-21,UMBC,Mount St. Mary's,Away,,9,8,,19.0,9.0,3.0,12.0,27,22,15,10.0,6,16.0,8.0,5.0,13.0,23,17,19,8.0,12,391
2018-02-24,UMBC,VCU,Home,,21,9,,34.0,21.0,10.0,31.0,43,34,26,11.0,17,29.0,9.0,1.0,10.0,17,14,18,6.0,14,391
2018-02-28,UMBC,Maryland,Away,,12,21,,,12.0,7.0,19.0,24,18,10,7.0,10,,21.0,11.0,32.0,42,32,13,3.0,25,391
2018-03-03,UMBC,American,Home,,14,12,,31.0,14.0,3.0,17.0,31,24,27,13.0,19,20.0,12.0,5.0,17.0,20,16,36,13.0,9,391
2018-03-07,UMBC,Coastal Carolina,Home,,13,10,,11.0,13.0,4.0,17.0,32,25,21,11.0,12,13.0,10.0,7.0,17.0,20,17,19,5.0,13,391
2018-03-10,UMBC,Duquesne,Away,,16,10,,19.0,16.0,8.0,24.0,31,25,12,8.0,15,12.0,10.0,2.0,12.0,28,23,16,8.0,13,391
2018-03-14,UMBC,Johns Hopkins,Home,,9,13,,27.0,9.0,3.0,12.0,25,17,29,12.0,8,16.0,13.0,10.0,23.0,39,26,33,10.0,16,391
2018-03-17,UMBC,Longwood,Away,,13,10,,24.0,13.0,5.0,18.0,33,27,21,12.0,17,19.0,10.0,7.0,17.0,17,15,21,12.0,8,391
2018-03-24,UMBC,New Hampshire,Home,,9,11,,31.0,9.0,3.0,12.0,26,17,18,16.0,10,33.0,11.0,2.0,13.0,29,22,26,9.0,12,391
2018-03-28,UMBC,Siena,Home,,13,3,,26.0,13.0,6.0,19.0,35,26,28,12.0,12,22.0,3.0,1.0,4.0,19,14,19,5.0,6,391
2018-03-30,UMBC,UMass Lowell,Away,,9,7,,12.0,9.0,1.0,10.0,24,19,18,7.0,9,21.0,7.0,4.0,11.0,19,12,11,9.0,8,391
2018-04-04,UMBC,Binghamton,Away,,5,11,,14.0,5.0,,5.0,26,16,20,3.0,11,13.0,11.0,7.0,18.0,33,20,28,16.0,6,391
2018-04-07,UMBC,UAlbany,Home,,7,11,,32.0,7.0,3.0,10.0,22,16,17,7.0,13,22.0,11.0,5.0,16.0,28,20,20,7.0,7,391
2018-04-14,UMBC,Vermont,Home,,16,14,,16.0,16.0,6.0,22.0,45,27,26,10.0,24,23.0,14.0,5.0,19.0,22,17,20,7.0,8,391
2018-04-21,UMBC,Stony Brook,Away,,7,22,,19.0,7.0,4.0,11.0,18,15,13,2.0,10,9.0,22.0,15.0,37.0,35,30,18,7.0,21,391
2018-04-28,UMBC,Hartford,Home,,24,3,,16.0,24.0,13.0,37.0,46,35,28,12.0,23,23.0,3.0,,3.0,6,6,11,5.0,6,391
2018-02-21,UMass Lowell,Boston U.,Home,,10,14,,21.0,10.0,5.0,15.0,21,17,18,8.0,11,22.0,14.0,7.0,21.0,32,28,25,11.0,14,368
2018-02-25,UMass Lowell,California,Home,,5,9,,23.0,5.0,4.0,9.0,14,12,13,13.0,4,9.0,9.0,4.0,13.0,25,18,23,6.0,12,368
2018-03-03,UMass Lowell,Colgate,Away,,9,12,,22.0,9.0,6.0,15.0,26,16,20,12.0,10,13.0,12.0,3.0,15.0,32,26,31,9.0,13,368
2018-03-08,UMass Lowell,Iona,Away,,6,7,1,35.0,6.0,4.0,10.0,20,14,23,12.0,5,21.0,7.0,3.0,10.0,23,14,22,12.0,10,368
2018-03-11,UMass Lowell,Wagner,Home,,11,9,,31.0,11.0,2.0,13.0,26,18,26,16.0,10,19.0,9.0,5.0,14.0,19,15,27,10.0,12,368
2018-03-17,UMass Lowell,Sacred Heart,Home,,18,9,,20.0,18.0,9.0,27.0,39,25,22,8.0,15,25.0,9.0,6.0,15.0,19,15,17,7.0,14,368
2018-03-21,UMass Lowell,Bryant,Away,,6,15,,15.0,6.0,5.0,11.0,24,14,17,11.0,9,23.0,15.0,4.0,19.0,32,20,22,15.0,14,368
2018-03-24,UMass Lowell,Stony Brook,Home,,7,20,,19.0,7.0,3.0,10.0,15,14,9,5.0,12,10.0,20.0,12.0,32.0,38,28,15,4.0,17,368
2018-03-28,UMass Lowell,Central Conn. St.,Away,,11,6,,15.0,11.0,8.0,19.0,23,18,21,13.0,12,19.0,6.0,1.0,7.0,18,14,13,14.0,5,368
2018-03-30,UMass Lowell,UMBC,Home,,7,9,,21.0,7.0,4.0,11.0,19,12,11,9.0,8,12.0,9.0,1.0,10.0,24,19,18,7.0,9,368
2018-04-04,UMass Lowell,New Hampshire,Away,,5,14,,,5.0,3.0,8.0,14,12,17,9.0,10,,14.0,5.0,19.0,32,25,20,5.0,12,368
