date,team,opponent,home_away,result,home_score,visitor_score,overtime,fouls,goals,assists,points,shots,sog,ground_balls,ct,draw_controls,defensive_fouls,defensive_goals,defensive_assists,defensive_points,defensive_shots,defensive_sog,defensive_ground_balls,defensive_ct,defensive_draw_controls,team_id
2019-02-27,Bucknell,Howard,Home,,23,0,,13.0,23.0,10.0,33.0,31.0,24.0,19,13.0,13,17.0,,,,9.0,4.0,8,5.0,12,83
2019-03-02,Bucknell,Robert Morris,Home,,10,13,,14.0,10.0,6.0,16.0,25.0,18.0,27,19.0,13,21.0,13.0,6.0,19.0,34.0,21.0,22,14.0,12,83
2019-03-10,Bucknell,UC Davis,Home,,7,13,,19.0,7.0,2.0,9.0,20.0,15.0,20,12.0,7,17.0,13.0,6.0,19.0,34.0,24.0,27,10.0,15,83
2019-03-13,Bucknell,San Diego St.,Away,,8,20,,21.0,8.0,4.0,12.0,27.0,20.0,17,7.0,12,15.0,20.0,11.0,31.0,38.0,26.0,20,9.0,17,83
2019-03-17,Bucknell,American,Home,,11,8,,22.0,11.0,7.0,18.0,32.0,23.0,24,15.0,14,19.0,8.0,6.0,14.0,28.0,21.0,18,9.0,7,83
2019-03-21,Bucknell,UMBC,Home,,11,10,2,16.0,11.0,3.0,14.0,26.0,17.0,20,17.0,10,19.0,10.0,4.0,14.0,33.0,25.0,28,19.0,14,83
2019-03-23,Bucknell,Navy,Away,,4,17,,25.0,4.0,1.0,5.0,17.0,8.0,14,6.0,1,12.0,17.0,11.0,28.0,47.0,32.0,17,7.0,19,83
2019-03-27,Bucknell,Lafayette,Home,,16,15,1,33.0,16.0,7.0,23.0,39.0,33.0,17,13.0,15,24.0,15.0,3.0,18.0,29.0,25.0,20,10.0,18,83
2019-03-30,Bucknell,Colgate,Away,,11,12,,13.0,11.0,6.0,17.0,35.0,26.0,22,12.0,14,16.0,12.0,4.0,16.0,29.0,24.0,32,11.0,10,83
2019-04-06,Bucknell,Holy Cross,Away,,13,19,,15.0,13.0,7.0,20.0,33.0,28.0,23,11.0,7,24.0,19.0,9.0,28.0,45.0,30.0,20,10.0,26,83
2019-04-13,Bucknell,Boston U.,Home,,7,19,,20.0,7.0,4.0,11.0,19.0,14.0,13,8.0,10,12.0,19.0,7.0,26.0,43.0,28.0,22,14.0,17,83
2019-04-17,Bucknell,Loyola Maryland,Away,,1,21,,20.0,1.0,1.0,2.0,11.0,4.0,13,6.0,10,15.0,21.0,12.0,33.0,40.0,34.0,24,10.0,14,83
2019-04-20,Bucknell,Lehigh,Home,,10,13,,13.0,10.0,4.0,14.0,29.0,22.0,16,12.0,12,15.0,13.0,7.0,20.0,32.0,24.0,16,10.0,13,83
2019-04-25,Bucknell,Army West Point,Away,,5,15,,14.0,5.0,2.0,7.0,20.0,15.0,23,10.0,5,18.0,15.0,7.0,22.0,33.0,23.0,19,9.0,17,83
2019-02-14,Butler,Duquesne,Home,,8,16,,12.0,8.0,3.0,11.0,18.0,14.0,23,15.0,7,21.0,16.0,6.0,22.0,49.0,30.0,23,14.0,19,87
2019-02-19,Butler,Detroit Mercy,Away,,13,17,,27.0,13.0,6.0,19.0,28.0,24.0,30,13.0,11,31.0,17.0,7.0,24.0,37.0,26.0,21,11.0,21,87
2019-02-22,Butler,Kent St.,Home,,13,10,,19.0,13.0,8.0,21.0,31.0,23.0,22,18.0,14,18.0,10.0,3.0,13.0,21.0,19.0,23,21.0,11,87
2019-02-24,Butler,Central Mich.,Home,,6,16,,,6.0,2.0,8.0,16.0,13.0,19,15.0,8,,16.0,5.0,21.0,24.0,20.0,19,11.0,15,87
2019-03-01,Butler,St. Bonaventure,Home,,10,8,,13.0,10.0,4.0,14.0,20.0,15.0,17,9.0,11,9.0,8.0,4.0,12.0,22.0,17.0,18,8.0,9,87
2019-03-06,Butler,Louisville,Home,,5,15,,19.0,5.0,2.0,7.0,14.0,11.0,12,6.0,5,19.0,15.0,6.0,21.0,40.0,31.0,17,5.0,15,87
2019-03-10,Butler,Gardner-Webb,Away,,12,13,,25.0,12.0,8.0,20.0,31.0,24.0,13,7.0,9,13.0,13.0,3.0,16.0,29.0,24.0,17,5.0,18,87
2019-03-13,Butler,Wofford,Away,,17,10,,29.0,17.0,6.0,23.0,38.0,31.0,11,14.0,13,24.0,10.0,7.0,17.0,19.0,16.0,7,6.0,15,87
2019-03-15,Butler,Furman,Away,,2,13,,8.0,2.0,,2.0,19.0,14.0,13,6.0,6,11.0,13.0,6.0,19.0,31.0,20.0,20,13.0,11,87
2019-03-24,Butler,Vanderbilt,Away,,2,19,,11.0,2.0,,2.0,14.0,6.0,18,10.0,8,5.0,19.0,15.0,34.0,34.0,28.0,24,15.0,14,87
2019-03-30,Butler,Georgetown,Home,,3,21,,14.0,3.0,,3.0,11.0,10.0,11,5.0,11,6.0,21.0,6.0,27.0,39.0,30.0,21,7.0,14,87
2019-04-02,Butler,Cincinnati,Away,,6,19,,25.0,6.0,3.0,9.0,13.0,10.0,17,7.0,10,16.0,19.0,8.0,27.0,31.0,25.0,24,15.0,15,87
2019-04-06,Butler,Marquette,Away,,3,16,,35.0,3.0,1.0,4.0,19.0,12.0,19,8.0,4,36.0,16.0,8.0,24.0,42.0,33.0,24,8.0,16,87
2019-04-10,Butler,Notre Dame,Away,,1,20,,12.0,1.0,1.0,2.0,8.0,5.0,11,5.0,3,8.0,20.0,9.0,29.0,40.0,31.0,19,16.0,19,87
2019-04-13,Butler,Denver,Home,,5,16,,5.0,5.0,1.0,6.0,12.0,10.0,5,3.0,13,6.0,16.0,13.0,29.0,39.0,31.0,19,16.0,10,87
2019-04-20,Butler,Villanova,Home,,5,17,,6.0,5.0,3.0,8.0,7.0,6.0,20,11.0,7,10.0,17.0,9.0,26.0,34.0,25.0,31,13.0,16,87
2019-04-27,Butler,Old Dominion,Away,,6,18,,17.0,6.0,3.0,9.0,21.0,18.0,15,13.0,14,18.0,18.0,9.0,27.0,33.0,26.0,21,18.0,10,87
2019-02-08,California,Michigan,Home,,10,15,,21.0,10.0,3.0,13.0,28.0,20.0,25,11.0,10,23.0,15.0,2.0,17.0,33.0,22.0,19,9.0,16,107
2019-02-10,California,Denver,Home,,4,13,,24.0,4.0,1.0,5.0,13.0,9.0,8,3.0,13,22.0,13.0,7.0,20.0,35.0,26.0,18,12.0,6,107
2019-02-15,California,Fresno St.,Home,,14,15,,15.0,14.0,2.0,16.0,36.0,26.0,16,4.0,16,25.0,15.0,3.0,18.0,32.0,23.0,17,5.0,15,107
2019-02-17,California,San Diego St.,Home,,9,13,,30.0,9.0,2.0,11.0,31.0,22.0,16,9.0,13,20.0,13.0,2.0,15.0,34.0,23.0,18,5.0,11,107
2019-02-22,California,UC Davis,Home,,16,13,,22.0,16.0,3.0,19.0,30.0,23.0,13,10.0,14,15.0,13.0,3.0,16.0,28.0,19.0,9,4.0,17,107
2019-03-01,California,George Washington,Away,,15,8,,15.0,15.0,10.0,25.0,35.0,27.0,12,4.0,15,12.0,8.0,6.0,14.0,27.0,21.0,15,4.0,10,107
2019-03-03,California,Mount St. Mary's,Away,,12,9,,9.0,12.0,3.0,15.0,32.0,20.0,13,7.0,13,13.0,9.0,,9.0,30.0,22.0,15,5.0,10,107
2019-03-08,California,Oregon,Home,,12,7,,22.0,12.0,5.0,17.0,44.0,31.0,20,7.0,12,26.0,7.0,1.0,8.0,19.0,15.0,9,2.0,9,107
2019-03-10,California,Colorado,Home,,11,17,,25.0,11.0,3.0,14.0,29.0,21.0,15,6.0,22,36.0,17.0,2.0,19.0,34.0,25.0,21,11.0,7,107
2019-03-16,California,Stanford,Home,,11,13,,23.0,11.0,3.0,14.0,33.0,20.0,19,9.0,15,20.0,13.0,4.0,17.0,29.0,22.0,22,5.0,10,107
2019-03-23,California,Southern California,Away,,7,19,,21.0,7.0,3.0,10.0,16.0,12.0,12,4.0,10,20.0,19.0,4.0,23.0,36.0,25.0,14,11.0,17,107
2019-03-25,California,Arizona St.,Away,,12,11,1,18.0,12.0,5.0,17.0,22.0,18.0,20,4.0,16,13.0,11.0,4.0,15.0,24.0,17.0,17,11.0,9,107
2019-03-29,California,Southern California,Home,,4,16,,24.0,4.0,1.0,5.0,20.0,14.0,11,4.0,11,11.0,16.0,8.0,24.0,34.0,25.0,16,5.0,10,107
2019-03-31,California,Arizona St.,Home,,17,8,,17.0,17.0,5.0,22.0,41.0,29.0,20,8.0,15,35.0,8.0,2.0,10.0,19.0,13.0,10,4.0,12,107
2019-04-12,California,Oregon,Away,,8,12,,16.0,8.0,4.0,12.0,30.0,20.0,14,6.0,16,19.0,12.0,2.0,14.0,22.0,16.0,13,3.0,6,107
2019-04-14,California,Colorado,Away,,6,15,,25.0,6.0,4.0,10.0,21.0,10.0,10,7.0,17,20.0,15.0,5.0,20.0,34.0,24.0,15,12.0,5,107
2019-04-19,California,Stanford,Away,,6,17,,7.0,6.0,1.0,7.0,22.0,13.0,16,4.0,13,11.0,17.0,8.0,25.0,28.0,24.0,15,9.0,11,107
2019-04-25,California,Arizona St.,Home,,12,8,,16.0,12.0,6.0,18.0,32.0,22.0,18,7.0,12,11.0,8.0,7.0,15.0,24.0,15.0,19,6.0,10,107
2019-04-26,California,Southern California,Home,,5,16,,22.0,5.0,3.0,8.0,14.0,9.0,10,5.0,6,16.0,16.0,8.0,24.0,39.0,28.0,19,9.0,16,107
2019-02-09,Campbell,Elon,Home,,5,15,,37.0,5.0,1.0,6.0,25.0,20.0,16,5.0,11,31.0,15.0,1.0,16.0,34.0,27.0,26,13.0,11,115
2019-02-16,Campbell,Richmond,Home,,8,15,,20.0,8.0,4.0,12.0,20.0,18.0,17,9.0,15,15.0,15.0,7.0,22.0,34.0,28.0,26,9.0,10,115
2019-02-20,Campbell,Coastal Carolina,Away,,4,16,,19.0,4.0,2.0,6.0,18.0,14.0,12,5.0,11,17.0,16.0,10.0,26.0,26.0,22.0,15,8.0,12,115
2019-02-23,Campbell,Wofford,Home,,21,6,,12.0,21.0,9.0,30.0,38.0,31.0,17,9.0,18,12.0,6.0,3.0,9.0,12.0,12.0,10,4.0,10,115
2019-03-03,Campbell,Mercer,Away,,13,10,,16.0,13.0,2.0,15.0,29.0,23.0,26,11.0,11,13.0,10.0,5.0,15.0,31.0,20.0,27,11.0,14,115
2019-03-06,Campbell,Furman,Away,,9,11,,8.0,9.0,2.0,11.0,23.0,15.0,20,11.0,16,8.0,11.0,6.0,17.0,28.0,24.0,24,10.0,6,115
2019-03-17,Campbell,East Carolina,Away,,11,10,3,12.0,11.0,8.0,19.0,32.0,25.0,17,6.0,14,13.0,10.0,6.0,16.0,27.0,20.0,18,6.0,11,115
2019-03-19,Campbell,North Carolina,Away,,5,16,,25.0,5.0,3.0,8.0,13.0,11.0,15,6.0,9,20.0,16.0,11.0,27.0,37.0,25.0,18,8.0,14,115
2019-03-23,Campbell,Mount St. Mary's,Home,,7,18,,23.0,7.0,2.0,9.0,22.0,19.0,14,4.0,13,11.0,18.0,7.0,25.0,38.0,31.0,23,9.0,14,115
2019-03-26,Campbell,Duke,Home,,4,21,,23.0,4.0,1.0,5.0,13.0,11.0,13,5.0,7,12.0,21.0,8.0,29.0,45.0,38.0,19,10.0,18,115
2019-03-30,Campbell,Presbyterian,Home,,24,4,,20.0,24.0,10.0,34.0,41.0,35.0,24,13.0,22,12.0,4.0,2.0,6.0,6.0,5.0,8,8.0,6,115
2019-04-03,Campbell,Winthrop,Home,,12,13,1,20.0,12.0,7.0,19.0,36.0,31.0,13,5.0,19,9.0,13.0,4.0,17.0,29.0,22.0,11,2.0,8,115
2019-04-10,Campbell,High Point,Away,,7,21,,12.0,7.0,4.0,11.0,28.0,22.0,17,6.0,13,21.0,21.0,9.0,30.0,40.0,33.0,22,14.0,16,115
2019-04-13,Campbell,Gardner-Webb,Home,,18,12,,19.0,18.0,10.0,28.0,37.0,31.0,23,14.0,18,30.0,12.0,4.0,16.0,26.0,22.0,19,9.0,14,115
2019-04-17,Campbell,Longwood,Away,,10,13,,17.0,10.0,8.0,18.0,26.0,19.0,16,8.0,18,18.0,13.0,6.0,19.0,30.0,23.0,20,8.0,6,115
2019-04-20,Campbell,Radford,Away,,11,6,,24.0,11.0,6.0,17.0,29.0,25.0,24,16.0,14,42.0,6.0,1.0,7.0,21.0,12.0,28,19.0,5,115
2019-04-26,Campbell,High Point,Away,,9,16,,17.0,9.0,3.0,12.0,21.0,18.0,23,9.0,18,17.0,16.0,8.0,24.0,33.0,23.0,27,23.0,9,115
2019-02-10,Canisius,Notre Dame,Away,,4,21,,14.0,4.0,3.0,7.0,13.0,11.0,13,7.0,10,10.0,21.0,12.0,33.0,35.0,31.0,23,18.0,16,116
2019-02-20,Canisius,Robert Morris,Away,,10,11,1,16.0,10.0,4.0,14.0,26.0,21.0,18,18.0,15,22.0,11.0,8.0,19.0,15.0,14.0,23,13.0,7,116
2019-02-25,Canisius,Northwestern,Home,,6,20,,8.0,6.0,2.0,8.0,21.0,16.0,13,5.0,14,13.0,20.0,11.0,31.0,35.0,29.0,11,10.0,13,116
2019-03-01,Canisius,James Madison,Away,,4,21,,11.0,4.0,3.0,7.0,12.0,10.0,9,7.0,9,11.0,21.0,10.0,31.0,30.0,26.0,18,8.0,18,116
2019-03-03,Canisius,George Mason,Away,,10,17,,22.0,10.0,5.0,15.0,25.0,19.0,15,11.0,12,22.0,17.0,5.0,22.0,31.0,24.0,24,9.0,17,116
2019-03-10,Canisius,Yale,Away,,7,17,,19.0,7.0,3.0,10.0,27.0,17.0,13,2.0,11,12.0,17.0,11.0,28.0,31.0,23.0,14,7.0,15,116
2019-03-15,Canisius,Marquette,Home,,8,19,,17.0,8.0,3.0,11.0,18.0,14.0,13,3.0,16,15.0,19.0,9.0,28.0,46.0,33.0,20,7.0,12,116
2019-03-20,Canisius,Bryant,Away,,13,18,,17.0,13.0,6.0,19.0,30.0,23.0,13,7.0,11,29.0,18.0,9.0,27.0,38.0,30.0,16,13.0,21,116
2019-03-22,Canisius,Manhattan,Away,,10,15,,20.0,10.0,5.0,15.0,24.0,16.0,18,6.0,14,16.0,15.0,11.0,26.0,26.0,22.0,18,7.0,13,116
2019-03-27,Canisius,Siena,Home,,16,17,1,14.0,16.0,6.0,22.0,24.0,22.0,11,4.0,17,22.0,17.0,5.0,22.0,40.0,28.0,16,5.0,18,116
2019-03-30,Canisius,Quinnipiac,Home,,13,14,2,33.0,13.0,8.0,21.0,31.0,21.0,11,5.0,15,22.0,14.0,7.0,21.0,42.0,34.0,14,2.0,16,116
2019-04-03,Canisius,Marist,Away,,14,19,,10.0,14.0,9.0,23.0,35.0,27.0,21,10.0,14,22.0,19.0,10.0,29.0,38.0,27.0,17,11.0,21,116
2019-04-06,Canisius,Iona,Home,,15,12,,24.0,15.0,7.0,22.0,39.0,28.0,24,8.0,22,24.0,12.0,5.0,17.0,25.0,23.0,18,6.0,7,116
2019-04-13,Canisius,Monmouth,Away,,6,16,,13.0,6.0,2.0,8.0,18.0,12.0,14,11.0,5,10.0,16.0,9.0,25.0,39.0,29.0,20,12.0,19,116
2019-04-17,Canisius,Niagara,Home,,12,11,,17.0,12.0,4.0,16.0,29.0,17.0,20,7.0,11,15.0,11.0,4.0,15.0,34.0,25.0,19,7.0,13,116
2019-04-20,Canisius,Fairfield,Away,,11,12,,12.0,11.0,5.0,16.0,29.0,17.0,7,5.0,18,30.0,12.0,8.0,20.0,32.0,22.0,14,5.0,7,116
2019-04-24,Canisius,Binghamton,Home,,10,9,,12.0,10.0,5.0,15.0,24.0,20.0,18,11.0,10,14.0,9.0,3.0,12.0,33.0,24.0,20,9.0,11,116
2019-04-27,Canisius,Siena,Away,,12,16,,19.0,12.0,6.0,18.0,25.0,17.0,15,7.0,16,30.0,16.0,4.0,20.0,29.0,23.0,11,9.0,14,116
2019-02-16,Central Conn. St.,Holy Cross,Away,,3,20,,19.0,3.0,1.0,4.0,10.0,6.0,16,10.0,8,15.0,20.0,6.0,26.0,47.0,36.0,34,20.0,16,127
2019-02-20,Central Conn. St.,Hartford,Away,,11,8,,16.0,11.0,5.0,16.0,35.0,27.0,24,17.0,8,18.0,8.0,4.0,12.0,22.0,16.0,7,7.0,13,127
2019-02-23,Central Conn. St.,Niagara,Away,,6,16,,21.0,6.0,2.0,8.0,16.0,13.0,25,7.0,6,9.0,16.0,5.0,21.0,39.0,27.0,26,9.0,17,127
2019-03-01,Central Conn. St.,New Hampshire,Home,,4,16,,21.0,4.0,2.0,6.0,19.0,12.0,22,6.0,12,15.0,16.0,7.0,23.0,36.0,28.0,26,5.0,8,127
2019-03-06,Central Conn. St.,Manhattan,Home,,4,7,,8.0,4.0,3.0,7.0,16.0,11.0,18,3.0,8,10.0,7.0,5.0,12.0,23.0,15.0,19,5.0,5,127
2019-03-14,Central Conn. St.,Presbyterian,Home,,16,4,,11.0,16.0,7.0,23.0,35.0,27.0,27,9.0,11,8.0,4.0,2.0,6.0,8.0,7.0,13,4.0,10,127
2019-03-20,Central Conn. St.,Monmouth,Away,,3,12,,22.0,3.0,1.0,4.0,9.0,6.0,22,9.0,3,15.0,12.0,7.0,19.0,42.0,33.0,36,16.0,14,127
2019-03-23,Central Conn. St.,Drexel,Away,,4,22,,17.0,4.0,,4.0,9.0,8.0,11,7.0,7,9.0,22.0,10.0,32.0,37.0,28.0,12,6.0,20,127
2019-03-27,Central Conn. St.,Vermont,Home,,5,16,,17.0,5.0,2.0,7.0,14.0,10.0,22,6.0,3,6.0,16.0,9.0,25.0,37.0,29.0,19,4.0,20,127
2019-04-05,Central Conn. St.,LIU,Home,,10,14,,23.0,10.0,5.0,15.0,29.0,19.0,33,15.0,10,14.0,14.0,4.0,18.0,31.0,25.0,25,5.0,16,127
2019-04-07,Central Conn. St.,Sacred Heart,Away,,9,15,,26.0,9.0,5.0,14.0,18.0,13.0,17,4.0,13,19.0,15.0,7.0,22.0,31.0,27.0,20,14.0,13,127
2019-04-12,Central Conn. St.,Bryant,Away,,7,18,,15.0,7.0,3.0,10.0,28.0,25.0,19,8.0,7,9.0,18.0,8.0,26.0,36.0,30.0,15,6.0,20,127
2019-04-18,Central Conn. St.,Mount St. Mary's,Home,,5,16,,20.0,5.0,2.0,7.0,19.0,13.0,14,2.0,9,8.0,16.0,5.0,21.0,31.0,21.0,15,,14,127
2019-04-20,Central Conn. St.,Wagner,Home,,6,17,,14.0,6.0,3.0,9.0,23.0,13.0,19,4.0,11,12.0,17.0,7.0,24.0,39.0,28.0,19,,14,127
2019-04-26,Central Conn. St.,Saint Francis,Away,,9,13,,25.0,9.0,3.0,12.0,32.0,22.0,28,9.0,11,22.0,13.0,6.0,19.0,34.0,21.0,27,6.0,13,127
2019-04-28,Central Conn. St.,Robert Morris,Away,,5,18,,27.0,5.0,1.0,6.0,18.0,12.0,24,11.0,6,19.0,18.0,10.0,28.0,46.0,36.0,32,16.0,17,127
2019-02-15,Central Mich.,Michigan,Away,,4,20,,8.0,4.0,1.0,5.0,15.0,8.0,13,3.0,12,16.0,20.0,4.0,24.0,52.0,37.0,30,12.0,14,129
2019-02-24,Central Mich.,Butler,Away,,16,6,,,16.0,5.0,21.0,24.0,20.0,19,11.0,15,,6.0,2.0,8.0,16.0,13.0,19,15.0,8,129
2019-03-01,Central Mich.,Cincinnati,Home,,12,11,1,10.0,12.0,2.0,14.0,37.0,25.0,24,10.0,12,13.0,11.0,2.0,13.0,37.0,27.0,25,15.0,14,129
2019-03-05,Central Mich.,San Diego St.,Away,,10,16,,15.0,10.0,3.0,13.0,34.0,18.0,23,8.0,13,20.0,16.0,,16.0,41.0,31.0,23,11.0,15,129
2019-03-08,Central Mich.,UC Davis,Away,,8,12,,9.0,8.0,2.0,10.0,32.0,21.0,20,4.0,8,21.0,12.0,8.0,20.0,32.0,24.0,15,4.0,13,129
2019-03-11,Central Mich.,American,Home,,10,11,,17.0,10.0,6.0,16.0,25.0,20.0,21,8.0,11,10.0,11.0,2.0,13.0,28.0,22.0,22,5.0,12,129
2019-03-15,Central Mich.,Duquesne,Away,,18,24,,16.0,18.0,10.0,28.0,23.0,22.0,15,7.0,18,28.0,24.0,4.0,28.0,56.0,44.0,25,11.0,26,129
2019-03-21,Central Mich.,Marquette,Home,,16,7,,5.0,16.0,4.0,20.0,29.0,26.0,24,5.0,14,16.0,7.0,,7.0,38.0,24.0,28,10.0,11,129
2019-03-29,Central Mich.,Kennesaw St.,Away,,16,19,,21.0,16.0,7.0,23.0,31.0,23.0,9,6.0,21,18.0,19.0,5.0,24.0,35.0,28.0,15,10.0,16,129
2019-03-31,Central Mich.,Mercer,Away,,12,19,,21.0,12.0,4.0,16.0,26.0,20.0,24,9.0,11,20.0,19.0,9.0,28.0,44.0,36.0,24,16.0,22,129
2019-04-05,Central Mich.,Delaware St.,Away,,19,1,,1.0,19.0,12.0,31.0,28.0,25.0,14,5.0,13,,1.0,,1.0,8.0,6.0,6,4.0,6,129
2019-04-07,Central Mich.,Howard,Away,,20,1,,10.0,20.0,10.0,30.0,31.0,27.0,7,8.0,20,18.0,1.0,1.0,2.0,3.0,2.0,2,2.0,3,129
2019-04-12,Central Mich.,Wofford,Home,,19,9,,7.0,19.0,7.0,26.0,36.0,32.0,25,4.0,16,13.0,9.0,2.0,11.0,21.0,14.0,13,4.0,13,129
2019-04-14,Central Mich.,Furman,Home,,6,8,,8.0,6.0,2.0,8.0,30.0,20.0,25,9.0,9,19.0,8.0,1.0,9.0,26.0,18.0,28,14.0,7,129
2019-04-18,Central Mich.,Coastal Carolina,Home,,7,13,,12.0,7.0,3.0,10.0,28.0,22.0,17,8.0,13,8.0,13.0,7.0,20.0,24.0,20.0,18,4.0,9,129
2019-04-20,Central Mich.,Kent St.,Home,,21,5,,11.0,21.0,10.0,31.0,28.0,27.0,19,6.0,15,13.0,5.0,,5.0,18.0,12.0,15,5.0,13,129
2019-04-27,Central Mich.,Detroit Mercy,Home,,9,10,,8.0,9.0,5.0,14.0,29.0,19.0,20,4.0,7,19.0,10.0,2.0,12.0,36.0,27.0,18,5.0,14,129
2019-05-02,Central Mich.,Mercer,Home,,9,13,,5.0,9.0,5.0,14.0,30.0,21.0,11,7.0,13,25.0,13.0,3.0,16.0,28.0,22.0,16,7.0,9,129
2019-02-08,Cincinnati,Ohio St.,Home,,6,16,,17.0,6.0,2.0,8.0,28.0,22.0,36,13.0,11,21.0,16.0,2.0,18.0,34.0,26.0,32,12.0,12,140
2019-02-10,Cincinnati,Kent St.,Home,,19,8,,22.0,19.0,6.0,25.0,39.0,33.0,48,17.0,17,20.0,8.0,2.0,10.0,20.0,16.0,37,9.0,12,140
2019-02-15,Cincinnati,Marquette,Home,,22,18,,25.0,22.0,12.0,34.0,34.0,25.0,34,12.0,14,14.0,18.0,10.0,28.0,35.0,27.0,26,11.0,28,140
2019-02-20,Cincinnati,Virginia Tech,Away,,8,19,,28.0,8.0,2.0,10.0,20.0,17.0,13,10.0,11,14.0,19.0,3.0,22.0,40.0,29.0,18,6.0,17,140
2019-02-24,Cincinnati,Detroit Mercy,Home,,18,8,,16.0,18.0,6.0,24.0,30.0,22.0,31,13.0,17,27.0,8.0,2.0,10.0,25.0,22.0,26,9.0,11,140
2019-03-01,Cincinnati,Central Mich.,Away,,11,12,1,13.0,11.0,2.0,13.0,37.0,27.0,25,15.0,14,10.0,12.0,2.0,14.0,37.0,25.0,24,10.0,12,140
2019-03-04,Cincinnati,Michigan,Away,,9,19,,21.0,9.0,7.0,16.0,30.0,19.0,24,13.0,15,14.0,19.0,5.0,24.0,38.0,32.0,28,13.0,15,140
2019-03-14,Cincinnati,Louisville,Away,,12,18,,17.0,12.0,9.0,21.0,30.0,21.0,17,11.0,15,14.0,18.0,4.0,22.0,35.0,24.0,20,7.0,17,140
2019-03-22,Cincinnati,San Diego St.,Home,,17,11,,31.0,17.0,3.0,20.0,35.0,25.0,32,14.0,12,21.0,11.0,3.0,14.0,26.0,21.0,24,9.0,18,140
2019-03-24,Cincinnati,Gardner-Webb,Home,,22,9,,21.0,22.0,10.0,32.0,40.0,34.0,34,12.0,21,25.0,9.0,2.0,11.0,21.0,15.0,23,11.0,12,140
2019-03-30,Cincinnati,UConn,Home,,11,9,,15.0,11.0,5.0,16.0,40.0,23.0,47,15.0,10,15.0,9.0,3.0,12.0,26.0,20.0,33,13.0,12,140
2019-04-02,Cincinnati,Butler,Home,,19,6,,16.0,19.0,8.0,27.0,31.0,25.0,24,15.0,15,25.0,6.0,3.0,9.0,13.0,10.0,17,7.0,10,140
2019-04-06,Cincinnati,East Carolina,Away,,14,5,,5.0,14.0,4.0,18.0,44.0,29.0,20,9.0,12,6.0,5.0,4.0,9.0,12.0,9.0,13,7.0,9,140
2019-04-13,Cincinnati,Temple,Home,,12,9,,10.0,12.0,7.0,19.0,39.0,26.0,34,15.0,15,11.0,9.0,4.0,13.0,18.0,15.0,24,8.0,8,140
2019-04-20,Cincinnati,Vanderbilt,Home,,18,15,,19.0,18.0,8.0,26.0,31.0,24.0,28,10.0,20,22.0,15.0,8.0,23.0,28.0,23.0,26,9.0,15,140
2019-04-25,Cincinnati,Stetson,Away,,17,10,,27.0,17.0,7.0,24.0,41.0,30.0,29,11.0,14,26.0,10.0,9.0,19.0,21.0,14.0,26,6.0,15,140
2019-04-27,Cincinnati,Florida,Away,,6,25,,30.0,6.0,2.0,8.0,15.0,12.0,15,6.0,11,13.0,25.0,13.0,38.0,38.0,34.0,22,8.0,22,140
2019-05-02,Cincinnati,Temple,Home,,13,9,,21.0,13.0,3.0,16.0,30.0,23.0,33,10.0,12,21.0,9.0,4.0,13.0,23.0,17.0,24,9.0,12,140
2019-05-04,Cincinnati,Florida,Home,,9,15,,27.0,9.0,6.0,15.0,20.0,15.0,24,11.0,10,22.0,15.0,8.0,23.0,36.0,22.0,30,12.0,16,140
2019-02-09,Coastal Carolina,Old Dominion,Home,,19,10,,24.0,19.0,9.0,28.0,31.0,26.0,21,10.0,17,35.0,10.0,3.0,13.0,25.0,22.0,12,6.0,9,149
2019-02-18,Coastal Carolina,Syracuse,Away,,5,18,,22.0,5.0,5.0,10.0,11.0,9.0,17,8.0,7,21.0,18.0,5.0,23.0,33.0,24.0,26,12.0,18,149
2019-02-20,Coastal Carolina,Campbell,Home,,16,4,,17.0,16.0,10.0,26.0,26.0,22.0,15,8.0,12,19.0,4.0,2.0,6.0,18.0,14.0,12,5.0,11,149
2019-03-06,Coastal Carolina,Winthrop,Away,,7,11,,26.0,7.0,4.0,11.0,29.0,18.0,16,13.0,10,22.0,11.0,3.0,14.0,21.0,16.0,15,9.0,10,149
2019-03-09,Coastal Carolina,Delaware,Away,,14,10,,15.0,14.0,6.0,20.0,24.0,21.0,19,9.0,9,23.0,10.0,5.0,15.0,27.0,20.0,16,14.0,17,149
2019-03-19,Coastal Carolina,UConn,Home,,15,14,,16.0,15.0,11.0,26.0,29.0,27.0,26,16.0,9,12.0,14.0,4.0,18.0,32.0,27.0,14,7.0,21,149
2019-03-24,Coastal Carolina,William & Mary,Home,,12,11,1,33.0,12.0,6.0,18.0,27.0,23.0,21,10.0,10,18.0,11.0,3.0,14.0,35.0,24.0,15,8.0,16,149
2019-03-26,Coastal Carolina,Kent St.,Home,,19,2,,25.0,19.0,7.0,26.0,33.0,27.0,10,13.0,13,27.0,2.0,1.0,3.0,8.0,7.0,12,4.0,9,149
2019-03-29,Coastal Carolina,Howard,Home,,26,2,,8.0,26.0,17.0,43.0,41.0,34.0,8,6.0,25,21.0,2.0,,2.0,2.0,2.0,7,3.0,5,149
2019-03-31,Coastal Carolina,Liberty,Home,,10,11,,19.0,10.0,8.0,18.0,16.0,14.0,15,11.0,11,22.0,11.0,4.0,15.0,25.0,17.0,19,12.0,12,149
