Season,Team,Jersey Number,Full Name,Roster Name,First Name,Last Name,Year,Position,Games Played,Games Started,g,gs_2,Goals,Assists,Points,Shots,Shooting Percentage,Shots on Goal,Shots on Goal Percentage,Game Winning Goals,Powerplay Goals,Penalty Kill Goals,Ground Balls,Turnovers,Caused Turnovers,Faceoffs Won,Faceoffs Taken,Faceoff Percentage,pen,Penalties,Goalie Games Played,Goalie Games Started,Goalie Minutes,goals_allowed,GAA,Saves,Save Percentage,rc,yc,clears,att,clear_pct,otg,NCAA id
2023,High Point Panthers,30,Caison Dillon,"Dillon, Caison",Caison,Dillon,Sr,ATT,6,0,6,0,3,3,6,11,0.273,6,0.545,0,0,0,3,0,0,0,0,0,1,60,0,0,,0,0,0,0,0,0,0,0,0,0,2324215
2023,High Point Panthers,33,Jake Blevins,"Blevins, Jake",Jake,Blevins,Jr,FO,6,0,6,0,1,0,1,1,1,1,1,0,0,0,7,0,0,9,14,0.643,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,2479712
2023,High Point Panthers,41,Christopher O'Grady,"O'Grady, Christopher",Christopher,O'Grady,So,GK,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5,0,33:52,5,8.858,3,0.375,0,0,0,0,0,0,2669460
2023,High Point Panthers,3,Max Armitage,"Armitage, Max",Max,Armitage,So,M,5,0,5,0,1,2,3,3,0.333,1,0.333,0,0,0,0,1,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,2669457
2023,High Point Panthers,5,Brad Rider,"Rider, Brad",Brad,Rider,Jr,M,5,0,5,0,0,0,0,7,0,6,0.857,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,2479698
2023,High Point Panthers,35,Andrew Albertson,"Albertson, Andrew",Andrew,Albertson,Sr,FO,5,0,5,0,0,0,0,0,0,0,0,0,0,0,3,1,0,12,17,0.706,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,2118988
2023,High Point Panthers,47,Jack McAdams,"McAdams, Jack",Jack,McAdams,Fr,SSDM,4,0,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,2798933
2023,High Point Panthers,44,Zack Overend,"Overend, Zack",Zack,Overend,Fr,GK,4,0,4,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,3,0,49:30,13,15.758,8,0.381,0,0,0,0,0,0,2798932
2023,High Point Panthers,32,Tyler Guzik,"Guzik, Tyler",Tyler,Guzik,So,GK,4,0,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,0,24:49,4,9.671,2,0.333,0,0,0,0,0,0,2669458
2023,High Point Panthers,71,Ryan Hynes,"Hynes, Ryan",Ryan,Hynes,Fr,M,4,0,4,0,3,0,3,5,0.6,3,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,2798941
2023,High Point Panthers,54,Robby Lang,"Lang, Robby",Robby,Lang,Fr,D,4,0,4,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,2798934
2023,High Point Panthers,72,Luke Dermon,"Dermon, Luke",Luke,Dermon,Fr,SSDM,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,2798942
2023,High Point Panthers,70,Dean DiMento,"DiMento, Dean",Dean,DiMento,Fr,ATT,4,0,4,0,1,1,2,5,0.2,3,0.6,0,0,0,1,1,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,2798940
2023,High Point Panthers,8,John Adams,"Adams, John",John,Adams,Jr,D,4,1,4,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,2479710
2023,High Point Panthers,10,Davis Whiting,"Whiting, Davis",Davis,Whiting,So,M,4,0,4,0,1,0,1,4,0.25,2,0.5,0,0,0,0,0,0,0,0,0,1,30,0,0,,0,0,0,0,0,0,0,0,0,0,2669464
2023,High Point Panthers,27,John Long,"Long, John",John,Long,Fr,LSM,3,0,3,0,1,0,1,1,1,1,1,0,0,0,2,0,1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,2798928
2023,High Point Panthers,21,Ben Dimento,"Dimento, Ben",Ben,Dimento,Jr,ATT,3,0,3,0,1,0,1,7,0.143,5,0.714,0,0,0,1,2,0,0,0,0,1,60,0,0,,0,0,0,0,0,0,0,0,0,0,2669480
2023,High Point Panthers,18,Alex Chen,"Chen, Alex",Alex,Chen,So,D,3,0,3,0,0,0,0,0,0,0,0,0,0,0,3,1,3,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,2669465
2023,High Point Panthers,57,Joey Dahlkemper,"Dahlkemper, Joey",Joey,Dahlkemper,Jr,FO,3,0,3,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,2479709
2023,High Point Panthers,63,Alex St. John,"St. John, Alex",Alex,St. John,Fr,D,3,0,3,0,0,0,0,1,0,1,1,0,0,0,2,0,1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,2798937
2023,High Point Panthers,58,Alex Loveland,"Loveland, Alex",Alex,Loveland,Fr,ATT,3,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,2798936
2023,High Point Panthers,75,Aiden McCullough,"McCullough, Aiden",Aiden,McCullough,Fr,D,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,2798945
2023,High Point Panthers,66,Kyle Traynor,"Traynor, Kyle",Kyle,Traynor,Fr,SSDM,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,2798939
2023,High Point Panthers,12,Damien Ramondo,"Ramondo, Damien",Damien,Ramondo,So,ATT,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,2669453
2023,High Point Panthers,2,Jackson Clay,"Clay, Jackson",Jackson,Clay,Jr,ATT,2,0,2,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,60,0,0,,0,0,0,0,0,0,0,0,0,0,2479694
2023,High Point Panthers,45,Mason Lazasz,"Lazasz, Mason",Mason,Lazasz,So,M,2,0,2,0,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,2669461
2023,High Point Panthers,39,Jude Smith,"Smith, Jude",Jude,Smith,Fr,GK,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,2798930
2023,Hofstra Pride,2,Rory Jones,"Jones, Rory",Rory,Jones,Jr,ATT,11,11,11,11,15,7,22,67,0.224,31,0.463,1,6,0,8,15,0,0,0,0,1,60,0,0,,0,0,0,0,0,0,0,0,0,0,2479900
2023,Hofstra Pride,20,Chase Patterson,"Patterson, Chase",Chase,Patterson,Sr,FO,11,0,11,0,0,2,2,6,0,2,0.333,0,0,0,97,4,2,147,245,0.6,4,180,0,0,,0,0,0,0,0,0,0,0,0,0,2308286
2023,Hofstra Pride,14,Justin Sykes,"Sykes, Justin",Justin,Sykes,Sr,M,11,11,11,11,10,3,13,36,0.278,23,0.639,0,1,0,9,12,0,0,0,0,1,60,0,0,,0,0,0,0,0,0,0,0,0,0,2308267
2023,Hofstra Pride,50,Daniel Ochs,"Ochs, Daniel",Daniel,Ochs,Sr,D,11,11,11,11,0,0,0,1,0,1,1,0,0,0,18,6,9,0,0,0,3,150,0,0,,0,0,0,0,0,0,0,0,0,0,2130721
2023,Hofstra Pride,43,Tim Hegarty,"Hegarty, Tim",Tim,Hegarty,Sr,D,11,11,11,11,0,0,0,0,0,0,0,0,0,0,10,1,5,0,0,0,1,60,0,0,,0,0,0,0,0,0,0,0,0,0,2130719
2023,Hofstra Pride,19,Tom Ford,"Ford, Tom",Tom,Ford,Sr,D,11,11,11,11,2,1,3,6,0.333,3,0.5,0,0,0,20,4,16,0,0,0,3,180,0,0,,0,0,0,0,0,0,0,0,0,0,2130691
2023,Hofstra Pride,33,Mac Gates,"Gates, Mac",Mac,Gates,Sr,GK,11,11,11,11,0,0,0,1,0,0,0,0,0,0,14,4,5,0,0,0,0,0,11,10,660:00,127,11.545,123,0.492,0,0,0,0,0,0,2130678
2023,Hofstra Pride,15,Dalton Seesz,"Seesz, Dalton",Dalton,Seesz,Sr,M,11,0,11,0,2,0,2,3,0.667,2,0.667,0,0,0,8,0,2,0,0,0,3,150,0,0,,0,0,0,0,0,0,0,0,0,0,2130669
2023,Hofstra Pride,12,Matt Elder,"Elder, Matt",Matt,Elder,Sr,M,11,4,11,4,13,5,18,39,0.333,23,0.59,1,1,0,4,4,2,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,2130638
2023,Hofstra Pride,27,Corey Kale,"Kale, Corey",Corey,Kale,Sr,SSDM,11,0,11,0,0,2,2,6,0,2,0.333,0,0,0,29,7,7,0,0,0,4,180,0,0,,0,0,0,0,0,0,0,0,0,0,1992434
2023,Hofstra Pride,41,Anthony Mollica,"Mollica, Anthony",Anthony,Mollica,Fr,ATT,10,1,10,1,4,0,4,12,0.333,7,0.583,0,1,0,0,1,1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,2818861
2023,Hofstra Pride,44,John Recher,"Recher, John",John,Recher,So,D,10,0,10,0,1,0,1,4,0.25,4,1,0,0,0,21,5,5,0,0,0,2,120,0,0,,0,0,0,0,0,0,0,0,0,0,2487530
2023,Hofstra Pride,66,John Madsen,"Madsen, John",John,Madsen,So,M,10,9,10,9,16,9,25,58,0.276,27,0.466,0,0,0,12,8,3,0,0,0,3,180,0,0,,0,0,0,0,0,0,0,0,0,0,2665503
2023,Hofstra Pride,3,Chris Barry,"Barry, Chris",Chris,Barry,So,M,10,0,10,0,0,0,0,2,0,1,0.5,0,0,0,3,3,1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,2665502
2023,Hofstra Pride,11,Gerard Kane,"Kane, Gerard",Gerard,Kane,So,ATT,10,10,10,10,16,11,27,63,0.254,33,0.524,1,2,0,8,24,4,0,0,0,1,60,0,0,,0,0,0,0,0,0,0,0,0,0,2473821
2023,Hofstra Pride,22,Richie Hickis,"Hickis, Richie",Richie,Hickis,Sr,M,10,0,10,0,0,0,0,1,0,0,0,0,0,0,15,2,1,0,0,0,4,180,0,0,,0,0,0,0,0,0,0,0,0,0,2308279
2023,Hofstra Pride,99,Danny DeSanti,"DeSanti, Danny",Danny,DeSanti,Sr,LSM,10,0,10,0,2,2,4,7,0.286,5,0.714,0,0,0,13,2,3,0,0,0,3,120,0,0,,0,0,0,0,0,0,0,0,0,0,1768076
2023,Hofstra Pride,7,Colton Rudd,"Rudd, Colton",Colton,Rudd,Sr,ATT,10,9,10,9,11,10,21,48,0.229,22,0.458,0,0,0,6,23,2,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,2308263
2023,Hofstra Pride,21,Trevor Natalie,"Natalie, Trevor",Trevor,Natalie,Fr,ATT,10,0,10,0,5,1,6,20,0.25,10,0.5,0,0,0,5,4,1,0,0,0,1,30,0,0,,0,0,0,0,0,0,0,0,0,0,2655653
2023,Hofstra Pride,42,Blake Cooling,"Cooling, Blake",Blake,Cooling,So,D,9,0,9,0,0,0,0,0,0,0,0,0,0,0,7,1,2,0,0,0,4,180,0,0,,0,0,0,0,0,0,0,0,0,0,2665500
2023,Hofstra Pride,18,Sterlyn Ardrey,"Ardrey, Sterlyn",Sterlyn,Ardrey,Sr,M,9,0,9,0,1,0,1,11,0.091,8,0.727,0,0,0,2,2,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,2130677
2023,Hofstra Pride,00,Trey Parkes,"Parkes, Trey",Trey,Parkes,Fr,M,8,1,8,1,0,3,3,10,0,5,0.5,0,0,0,0,6,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,2818792
2023,Hofstra Pride,55,Ryan Sheridan,"Sheridan, Ryan",Ryan,Sheridan,Sr,ATT,8,0,8,0,2,3,5,11,0.182,8,0.727,0,0,0,0,2,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,2341045
2023,Hofstra Pride,9,Griffin Turner,"Turner, Griffin",Griffin,Turner,Jr,M,8,7,8,7,8,6,14,27,0.296,12,0.444,0,0,0,10,4,0,0,0,0,1,30,0,0,,0,0,0,0,0,0,0,0,0,0,2665470
2023,Hofstra Pride,37,Benjamin Niesman,"Niesman, Benjamin",Benjamin,Niesman,Jr,M,6,0,6,0,0,0,0,1,0,0,0,0,0,0,9,0,0,9,26,0.346,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,2479917
2023,Hofstra Pride,34,Ryan Woodland,"Woodland, Ryan",Ryan,Woodland,Fr,ATT,4,3,4,3,1,1,2,12,0.083,5,0.417,0,0,0,1,0,0,0,0,0,1,60,0,0,,0,0,0,0,0,0,0,0,0,0,2818797
2023,Hofstra Pride,24,Jonathan Spiropoulos,"Spiropoulos, Jonathan",Jonathan,Spiropoulos,Sr,D,4,0,4,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,2332885
2023,Hofstra Pride,23,John Veit,"Veit, John",John,Veit,Jr,M,4,0,4,0,1,0,1,3,0.333,3,1,0,1,0,0,1,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,2479914
2023,Hofstra Pride,6,Diego Zimmerman,"Zimmerman, Diego",Diego,Zimmerman,Jr,DM,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,2479881
2023,Hofstra Pride,32,Sam Lutfi,"Lutfi, Sam",Sam,Lutfi,Sr,ATT,3,0,3,0,2,0,2,7,0.286,3,0.429,0,0,0,0,1,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,2308217
2023,Hofstra Pride,29,Ryan Kiernan,"Kiernan, Ryan",Ryan,Kiernan,So,D,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,60,0,0,,0,0,0,0,0,0,0,0,0,0,2665497
2023,Hofstra Pride,4,Conor Hufnagel,"Hufnagel, Conor",Conor,Hufnagel,So,M,2,0,2,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,2665499
2023,Hofstra Pride,45,Matt Vilas,"Vilas, Matt",Matt,Vilas,So,M,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,60,0,0,,0,0,0,0,0,0,0,0,0,0,2665472
2023,Hofstra Pride,17,Vincent McDermott,"McDermott, Vincent",Vincent,McDermott,Fr,M,2,0,2,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,2818793
2023,Hofstra Pride,31,Will Delaney,"Delaney, Will",Will,Delaney,So,DM,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,2665471
2023,Hofstra Pride,8,Jyasi Watson,"Watson, Jyasi",Jyasi,Watson,Jr,M,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,60,0,0,,0,0,0,0,0,0,0,0,0,0,2479903
2023,Hofstra Pride,51,Drew Togno,"Togno, Drew",Drew,Togno,So,ATT,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,2665501
2023,Hofstra Pride,40,Teigue Norman,"Norman, Teigue",Teigue,Norman,Jr,D,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,2479934
2023,Hofstra Pride,30,Cole Myers,"Myers, Cole",Cole,Myers,Fr,FO,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,2818796
2023,Holy Cross Crusaders,38,Brendan Lane,"Lane, Brendan",Brendan,Lane,Fr,,11,0,11,0,1,0,1,6,0.167,2,0.333,0,0,0,12,4,2,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,2803937
2023,Holy Cross Crusaders,29,Michael Rincon,"Rincon, Michael",Michael,Rincon,Fr,,11,0,11,0,0,0,0,0,0,0,0,0,0,0,19,9,4,0,0,0,1,30,0,0,,0,0,0,0,0,0,0,0,0,0,2803934
2023,Holy Cross Crusaders,28,Julian Jenkins,"Jenkins, Julian",Julian,Jenkins,Fr,D,11,4,11,4,1,1,2,2,0.5,1,0.5,0,0,0,17,2,9,0,0,0,4,240,0,0,,0,0,0,0,0,0,0,0,0,0,2803932
2023,Holy Cross Crusaders,27,Tyler Marmo,"Marmo, Tyler",Tyler,Marmo,Fr,ATT,11,1,11,1,4,2,6,18,0.222,10,0.556,0,1,0,8,7,1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,2803931
2023,Holy Cross Crusaders,11,Jordan Naso,"Naso, Jordan",Jordan,Naso,Fr,,11,0,11,0,0,0,0,4,0,3,0.75,0,0,0,29,0,0,50,125,0.4,6,210,0,0,,0,0,0,0,0,0,0,0,0,0,2803917
2023,Holy Cross Crusaders,6,Baker Reding,"Reding, Baker",Baker,Reding,So,M,11,0,11,0,3,0,3,17,0.176,8,0.471,0,0,0,13,5,3,0,0,0,3,120,0,0,,0,0,0,0,0,0,0,0,0,0,2681504
2023,Holy Cross Crusaders,88,Luke Shoemaker,"Shoemaker, Luke",Luke,Shoemaker,So,ATT,11,6,11,6,0,0,0,2,0,0,0,0,0,0,4,5,5,0,0,0,1,60,0,0,,0,0,0,0,0,0,0,0,0,0,2668952
2023,Holy Cross Crusaders,50,Henry Sheehan,"Sheehan, Henry",Henry,Sheehan,So,ATT,11,0,11,0,4,4,8,12,0.333,7,0.583,0,0,0,4,10,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,2668920
2023,Holy Cross Crusaders,1,Matt Carbonell,"Carbonell, Matt",Matt,Carbonell,So,M,11,0,11,0,0,0,0,1,0,1,1,0,0,0,8,7,3,0,0,0,1,30,0,0,,0,0,0,0,0,0,0,0,0,0,2668845
2023,Holy Cross Crusaders,31,Thomas McIntire,"McIntire, Thomas",Thomas,McIntire,Sr,M,11,10,11,10,31,9,40,88,0.352,61,0.693,0,1,0,9,18,3,0,0,0,3,150,0,0,,0,0,0,0,0,0,0,0,0,0,2498687
2023,Holy Cross Crusaders,99,Dawson Friers,"Friers, Dawson",Dawson,Friers,Jr,GK,11,11,11,11,0,0,0,1,0,0,0,0,0,0,19,13,0,0,0,0,0,0,11,11,619:46,166,16.071,165,0.498,0,0,0,0,0,0,2480343
2023,Holy Cross Crusaders,8,Connor DePiero,"DePiero, Connor",Connor,DePiero,Jr,FO,11,0,11,0,0,0,0,0,0,0,0,0,0,0,26,2,1,66,158,0.418,1,30,0,0,,0,0,0,0,0,0,0,0,0,0,2480341
2023,Holy Cross Crusaders,43,Miles Jackson,"Jackson, Miles",Miles,Jackson,Jr,D,11,0,11,0,0,0,0,0,0,0,0,0,0,0,18,3,7,0,0,0,3,150,0,0,,0,0,0,0,0,0,0,0,0,0,2480338
2023,Holy Cross Crusaders,40,Peter Roegge,"Roegge, Peter",Peter,Roegge,Jr,D,11,5,11,5,0,1,1,0,0,0,0,0,0,0,6,5,2,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,2480336
2023,Holy Cross Crusaders,10,Will Vincent,"Vincent, Will",Will,Vincent,Jr,M,11,0,11,0,0,0,0,0,0,0,0,0,0,0,7,5,4,0,0,0,3,180,0,0,,0,0,0,0,0,0,0,0,0,0,2480330
2023,Holy Cross Crusaders,4,Matt Major,"Major, Matt",Matt,Major,Jr,ATT,11,10,11,10,11,1,12,33,0.333,15,0.455,0,4,0,9,4,2,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,2480329
2023,Holy Cross Crusaders,33,Cameron Magalotti,"Magalotti, Cameron",Cameron,Magalotti,Sr,M,11,11,11,11,6,2,8,13,0.462,11,0.846,0,0,0,5,7,1,0,0,0,2,60,0,0,,0,0,0,0,0,0,0,0,0,0,2310019
2023,Holy Cross Crusaders,18,Hayes Reding,"Reding, Hayes",Hayes,Reding,Sr,D,11,10,11,10,0,1,1,0,0,0,0,0,0,0,22,6,5,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,2309981
2023,Holy Cross Crusaders,14,Dean DiNanno,"DiNanno, Dean",Dean,DiNanno,Sr,ATT,11,10,11,10,10,11,21,47,0.213,26,0.553,0,3,0,13,30,0,0,0,0,1,60,0,0,,0,0,0,0,0,0,0,0,0,0,2309977
2023,Holy Cross Crusaders,22,Tyler Strub,"Strub, Tyler",Tyler,Strub,Sr,D,11,5,11,5,0,0,0,0,0,0,0,0,0,0,6,2,4,0,0,0,4,210,0,0,,0,0,0,0,0,0,0,0,0,0,2303341
2023,Holy Cross Crusaders,44,Connor Boyle,"Boyle, Connor",Connor,Boyle,Sr,M,11,8,11,8,2,1,3,13,0.154,7,0.538,0,0,0,2,10,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,2307433
2023,Holy Cross Crusaders,12,T.J. Lynch,"Lynch, T.J.",T.J.,Lynch,Sr,M,11,9,11,9,3,6,9,24,0.125,13,0.542,0,0,0,4,8,0,0,0,0,1,30,0,0,,0,0,0,0,0,0,0,0,0,0,2309964
2023,Holy Cross Crusaders,21,Calahan McPherson,"McPherson, Calahan",Calahan,McPherson,So,M,10,0,10,0,1,0,1,3,0.333,2,0.667,0,0,0,11,6,4,0,0,0,2,120,0,0,,0,0,0,0,0,0,0,0,0,0,2668932
2023,Holy Cross Crusaders,7,Jayce Lambert,"Lambert, Jayce",Jayce,Lambert,Sr,ATT,10,2,10,2,1,0,1,14,0.071,4,0.286,0,0,0,4,5,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,2310027
2023,Holy Cross Crusaders,35,William Stahl,"Stahl, William",William,Stahl,Fr,M,10,0,10,0,6,0,6,13,0.462,9,0.692,0,0,0,11,6,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,2803935
2023,Holy Cross Crusaders,23,Michael Bonomo,"Bonomo, Michael",Michael,Bonomo,So,ATT,9,0,9,0,3,0,3,6,0.5,4,0.667,0,0,0,4,3,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,2668934
2023,Holy Cross Crusaders,20,Will Messineo,"Messineo, Will",Will,Messineo,Fr,ATT,8,0,8,0,1,1,2,3,0.333,1,0.333,0,0,0,1,3,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,2803926
2023,Holy Cross Crusaders,3,Cole Kratovil,"Kratovil, Cole",Cole,Kratovil,Jr,ATT,7,4,7,4,0,3,3,9,0,4,0.444,0,0,0,3,10,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,2480328
2023,Holy Cross Crusaders,9,Billy Carlini,"Carlini, Billy",Billy,Carlini,Sr,DM,6,1,6,1,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,2309951
2023,Holy Cross Crusaders,13,John Mitchell,"Mitchell, John",John,Mitchell,So,ATT,5,1,5,1,1,0,1,5,0.2,2,0.4,0,0,0,0,7,1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,2668919
2023,Holy Cross Crusaders,42,Stuart Pollard,"Pollard, Stuart",Stuart,Pollard,Sr,FO,4,1,4,1,0,0,0,0,0,0,0,0,0,0,4,0,0,6,17,0.353,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,2310036
2023,Holy Cross Crusaders,47,Owen Larson,"Larson, Owen",Owen,Larson,So,FO,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,60,0,0,,0,0,0,0,0,0,0,0,0,0,2668936
2023,Holy Cross Crusaders,15,Liam Ray,"Ray, Liam",Liam,Ray,Fr,,3,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,40:11,6,8.959,9,0.6,0,0,0,0,0,0,2803920
2023,Holy Cross Crusaders,26,Max Hubler,"Hubler, Max",Max,Hubler,Fr,D,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,2803875
2023,Holy Cross Crusaders,24,Martin Folan,"Folan, Martin",Martin,Folan,Sr,DM,3,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,2309990
2023,Holy Cross Crusaders,45,Ben Berger,"Berger, Ben",Ben,Berger,Fr,,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,2803874
2023,Holy Cross Crusaders,5,Jack Dowling,"Dowling, Jack",Jack,Dowling,Fr,M,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,2803903
2023,Holy Cross Crusaders,16,Billy Black,"Black, Billy",Billy,Black,Fr,,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,2803898
2023,Holy Cross Crusaders,39,Michael McLean,"McLean, Michael",Michael,McLean,Fr,ATT,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,2803959
2023,Holy Cross Crusaders,37,Alec Hakman,"Hakman, Alec",Alec,Hakman,So,M,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,2668930
2023,Jacksonville Dolphins,54,Gavin Angell,"Angell, Gavin",Gavin,Angell,Fr,M,12,1,12,1,7,4,11,20,0.35,14,0.7,0,0,1,2,9,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,2807333
2023,Jacksonville Dolphins,3,Bryce Wojnovich,"Wojnovich, Bryce",Bryce,Wojnovich,So,M,12,0,12,0,4,0,4,6,0.667,6,1,0,0,0,17,8,4,0,0,0,3,90,0,0,,0,0,0,0,0,0,0,0,0,0,2655665
2023,Jacksonville Dolphins,12,Jackson Intrieri,"Intrieri, Jackson",Jackson,Intrieri,So,ATT,12,9,12,9,17,17,34,37,0.459,25,0.676,0,3,0,8,17,2,0,0,0,2,90,0,0,,0,0,0,0,0,0,0,0,0,0,2655618
2023,Jacksonville Dolphins,15,Jack Taylor,"Taylor, Jack",Jack,Taylor,Fr,M,12,1,12,1,11,5,16,38,0.289,23,0.605,0,0,0,5,6,1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,2807305
