Season,Team,jersey,Full Name,Roster Name,First Name,Last Name,Year,Position,Jersey Number,Games Played,Games Started,Goals,Assists,Points,Shots,Shots on Goal,Ground Balls,Turnovers,Caused Turnovers,Faceoffs Won,Faceoffs Taken,NCAA id
2025,Hampton,77,Logan McGill,Logan McGill,Logan,McGill,Fr,M,77,7,1,0,0,0,4,2,10,3,4,0,0,9110877
2025,Hampton,13,Jaden Wise,Jaden Wise,Jaden,Wise,Sr,M,13,6,0,0,0,0,0,0,0,0,0,0,0,9109525
2025,Hampton,2,Myles Johnson,Myles Johnson,Myles,Johnson,Jr,LSM,2,6,0,0,0,0,0,0,2,1,0,0,2,8764778
2025,Hampton,18,Darius Stanley,Darius Stanley,Darius,Stanley,Jr,M,18,5,4,4,4,8,17,7,2,13,1,0,0,8771760
2025,Hampton,32,Jordan Alston,Jordan Alston,Jordan,Alston,Fr,ATT,32,4,2,2,1,3,9,8,2,1,0,0,0,9110871
2025,Hampton,45,Sean Boyd,Sean Boyd,Sean,Boyd,Fr,ATT,45,3,1,0,0,0,0,0,1,2,0,0,0,9110875
2025,Hampton,20,Robert Mitchell,Robert Mitchell,Robert,Mitchell,Fr,M,20,3,0,0,0,0,0,0,1,1,1,0,0,9110866
2025,Hampton,21,Khari Seals,Khari Seals,Khari,Seals,So,LSM,21,2,0,0,0,0,0,0,1,0,0,0,0,8766018
2025,Hampton,15,Peter Olivier,Peter Olivier,Peter,Olivier,Fr,M,15,2,0,0,0,0,0,0,0,0,0,0,0,9110865
2025,Hampton,27,Michael Tovar,Michael Tovar,Michael,Tovar,Fr,GK,27,2,0,0,0,0,0,0,0,0,0,0,0,9110870
2025,Hampton,14,Landyn Burgis,Landyn Burgis,Landyn,Burgis,Fr,M,14,1,0,0,0,0,1,1,0,0,0,0,0,9110864
2025,Hampton,33,Dillon Bethea,Dillon Bethea,Dillon,Bethea,Jr,D,33,1,1,0,0,0,1,0,0,2,0,0,0,8768774
2025,Harvard,56,Graham Stevens,Graham Stevens,Graham,Stevens,Fr,GK,56,10,10,0,1,1,0,0,22,10,4,0,0,9098077
2025,Harvard,14,Jackson Henehan,Jackson Henehan,Jackson,Henehan,Fr,FO,14,10,1,1,1,2,3,2,38,7,0,67,158,9098063
2025,Harvard,45,Joost de Koning,Joost de Koning,Joost,de,So,LSM,45,10,4,0,0,0,0,0,10,3,5,0,0,8777966
2025,Harvard,23,Wyatt Wiggins,Wyatt Wiggins,Wyatt,Wiggins,So,D,23,10,0,0,0,0,0,0,6,1,4,0,1,8763941
2025,Harvard,4,Jack Speidell,Jack Speidell,Jack,Speidell,So,ATT,4,10,10,32,9,41,72,48,17,7,3,0,0,8764056
2025,Harvard,55,Francisco Cortes,Francisco Cortes,Francisco,Cortes,Jr,M,55,10,9,1,2,3,8,7,8,5,1,0,0,8775707
2025,Harvard,3,Logan Ip,Logan Ip,Logan,Ip,Jr,M,3,10,9,13,11,24,30,24,9,17,2,0,0,8773151
2025,Harvard,49,John Aurandt IV,John Aurandt IV,John,Aurandt,Jr,ATT,49,10,0,10,8,18,26,15,6,6,1,0,0,8762073
2025,Harvard,39,Owen Guest,Owen Guest,Owen,Guest,Jr,M,39,10,0,3,0,3,7,4,18,3,9,0,0,8761941
2025,Harvard,15,Logan Darrin,Logan Darrin,Logan,Darrin,Sr,D,15,10,10,1,0,1,4,2,16,2,10,0,0,8768798
2025,Harvard,52,Sean Jordan,Sean Jordan,Sean,Jordan,Jr,LSM,52,10,1,1,0,1,6,3,17,3,7,0,1,8769624
2025,Harvard,26,Teddy Malone,Teddy Malone,Teddy,Malone,Jr,ATT,26,10,10,23,16,39,71,42,21,13,3,0,0,8760067
2025,Harvard,8,Charlie Muller,Charlie Muller,Charlie,Muller,Jr,D,8,10,6,0,0,0,4,1,22,4,12,0,0,8771968
2025,Harvard,41,Andrew Perry,Andrew Perry,Andrew,Perry,Sr,M,41,10,9,10,4,14,43,18,7,4,3,0,0,8767494
2025,Harvard,46,Martin Nelson,Martin Nelson,Martin,Nelson,Sr,D,46,10,10,1,0,1,4,2,29,4,17,0,0,8775230
2025,Harvard,18,Finn Leschly,Finn Leschly,Finn,Leschly,Sr,M,18,10,0,0,0,0,0,0,3,0,0,0,0,8764133
2025,Harvard,13,Owen Gaffney,Owen Gaffney,Owen,Gaffney,Sr,M,13,10,0,11,3,14,37,26,9,8,3,0,0,8776093
2025,Harvard,10,Ray Dearth,Ray Dearth,Ray,Dearth,Sr,M,10,10,1,0,0,0,7,3,26,4,11,0,1,8761206
2025,Harvard,27,Miles Botkiss,Miles Botkiss,Miles,Botkiss,Sr,ATT,27,10,0,8,11,19,26,18,9,4,2,0,0,8768822
2025,Harvard,7,Sam King,Sam King,Sam,King,Sr,ATT,7,10,10,30,22,52,75,41,28,17,11,0,0,8765145
2025,Harvard,9,Griffin Pokorny,Griffin Pokorny,Griffin,Pokorny,Jr,M,9,10,0,0,0,0,1,1,2,2,1,0,0,8769113
2025,Harvard,12,Owen Umansky,Owen Umansky,Owen,Umansky,So,FO,12,9,0,0,0,0,0,0,4,0,1,21,66,8774847
2025,Harvard,16,Andrew Glinksi,Andrew Glinksi,Andrew,Glinksi,So,M,16,9,0,0,0,0,0,0,2,0,0,0,0,8768760
2025,Harvard,32,Jack Petersen,Jack Petersen,Jack,Petersen,So,M,32,8,0,1,0,1,2,2,4,1,1,0,0,8768135
2025,Harvard,36,Jake Brownley,Jake Brownley,Jake,Brownley,Sr,D,36,8,0,0,0,0,0,0,2,1,1,0,0,8766516
2025,Harvard,37,Joe Dowling,Joe Dowling,Joe,Dowling,Sr,ATT,37,7,0,2,1,3,6,4,2,3,1,0,0,8766685
2025,Harvard,20,Finn Jensen,Finn Jensen,Finn,Jensen,Jr,M,20,6,0,1,0,1,1,1,3,1,4,0,0,8773842
2025,Harvard,33,Vince Cresci,Vince Cresci,Vince,Cresci,Sr,LSM,33,6,0,0,0,0,0,0,0,0,0,0,0,8765523
2025,Harvard,30,Nathan Cobery,Nathan Cobery,Nathan,Cobery,Fr,ATT,30,6,0,0,0,0,7,4,4,1,0,0,0,9098070
2025,Harvard,29,Matt Barraco,Matt Barraco,Matt,Barraco,Jr,FO,29,6,0,0,0,0,2,1,17,4,1,29,68,8762735
2025,Harvard,47,Max Ewald,Max Ewald,Max,Ewald,Sr,D,47,5,0,0,0,0,0,0,3,0,0,0,3,8770691
2025,Harvard,34,Thomas Martinson,Thomas Martinson,Thomas,Martinson,Sr,D,34,5,0,0,0,0,0,0,4,0,4,0,0,8771194
2025,Harvard,17,Michael Savadove,Michael Savadove,Michael,Savadove,Fr,D,17,4,0,0,0,0,0,0,1,0,1,0,0,9098064
2025,Harvard,50,Oscar Woloson,Oscar Woloson,Oscar,Woloson,Fr,M,50,3,0,0,0,0,2,0,0,1,0,0,0,9098076
2025,Harvard,25,Trevor Sardis,Trevor Sardis,Trevor,Sardis,Fr,FO,25,3,0,0,0,0,0,0,0,0,0,1,8,9098067
2025,Harvard,28,Teddy Kim,Teddy Kim,Teddy,Kim,So,GK,28,3,0,0,0,0,0,0,0,0,0,0,0,8771792
2025,Harvard,5,Jackson Greene,Jackson Greene,Jackson,Greene,So,M,5,3,0,1,1,2,2,2,0,0,0,0,0,8763016
2025,Harvard,0,Liam Griffiths,Liam Griffiths,Liam,Griffiths,Sr,ATT,0,3,0,1,0,1,1,1,0,0,0,0,0,8775676
2025,Harvard,2,Joey Graham,Joey Graham,Joey,Graham,Sr,ATT,2,3,0,0,0,0,2,1,0,1,0,0,0,8769944
2025,Harvard,43,Michael Smyth,Michael Smyth,Michael,Smyth,So,M,43,2,0,0,1,1,0,0,0,0,0,0,0,8768586
2025,Harvard,48,Elijah Cohen,Elijah Cohen,Elijah,Cohen,Sr,M,48,2,0,1,0,1,2,2,0,0,0,0,0,8763999
2025,Harvard,38,James Canipe,James Canipe,James,Canipe,So,M,38,2,0,0,0,0,0,0,1,0,0,0,0,8772179
2025,Harvard,44,Blake Hetherington,Blake Hetherington,Blake,Hetherington,Fr,M,44,2,0,0,0,0,1,0,0,0,0,0,0,9098074
2025,Harvard,51,John Fontham,John Fontham,John,Fontham,Sr,D,51,2,0,0,0,0,1,0,0,0,0,0,0,8765138
2025,Harvard,24,Mac Mohn,Mac Mohn,Mac,Mohn,Fr,ATT,24,1,0,0,0,0,0,0,0,0,0,0,0,9098066
2025,Harvard,6,Nick Bruckner,Nick Bruckner,Nick,Bruckner,So,M,6,1,0,0,0,0,0,0,1,0,0,0,0,8770153
2025,Harvard,11,Patrick Grimley,Patrick Grimley,Patrick,Grimley,Fr,M,11,1,0,0,0,0,0,0,0,0,0,0,0,9098062
2025,Harvard,42,Matthew Moore,Matthew Moore,Matthew,Moore,So,M,42,1,0,0,0,0,0,0,0,0,0,0,0,9098072
2025,High Point,4,Zack Brenfleck,Zack Brenfleck,Zack,Brenfleck,Sr,D,4,11,11,0,0,0,3,1,19,7,8,0,0,8775123
2025,High Point,11,Matt Lutzel,Matt Lutzel,Matt,Lutzel,Jr,ATT,11,11,5,7,3,10,28,13,11,6,2,0,0,8777963
2025,High Point,16,James Westbrooks,James Westbrooks,James,Westbrooks,Fr,LSM,16,11,10,0,0,0,0,0,8,0,12,0,0,9094690
2025,High Point,15,Colin Cooke,Colin Cooke,Colin,Cooke,Sr,M,15,11,7,6,5,11,23,14,9,17,0,0,0,9094689
2025,High Point,8,John Adams,John Adams,John,Adams,Sr,D,8,11,11,0,0,0,0,0,16,3,7,0,0,9094686
2025,High Point,2,Justin Wixted,Justin Wixted,Justin,Wixted,So,ATT,2,11,11,13,23,36,44,28,11,23,2,0,0,8762171
2025,High Point,14,Scott Moore,Scott Moore,Scott,Moore,So,FO,14,11,0,0,0,0,1,0,17,0,3,20,51,8761527
2025,High Point,3,Ian Cann,Ian Cann,Ian,Cann,So,M,3,11,3,3,3,6,17,14,16,16,5,0,0,8768815
2025,High Point,12,Collin Rovere,Collin Rovere,Collin,Rovere,Jr,M,12,11,11,11,12,23,51,37,16,4,2,1,1,8769945
2025,High Point,7,Ryan Hynes,Ryan Hynes,Ryan,Hynes,Jr,M,7,11,2,11,8,19,40,26,9,8,2,0,0,8770664
2025,High Point,47,Weston Benson,Weston Benson,Weston,Benson,Jr,D,47,11,0,0,0,0,0,0,11,2,3,0,0,8773636
2025,High Point,44,Zack Overend,Zack Overend,Zack,Overend,Jr,GK,44,11,9,0,0,0,0,0,27,7,2,0,0,8764246
2025,High Point,43,Luca Accardo,Luca Accardo,Luca,Accardo,Jr,FO,43,11,0,3,0,3,6,3,90,4,3,132,228,8764768
2025,High Point,21,Owen Bunten,Owen Bunten,Owen,Bunten,So,ATT,21,10,9,28,1,29,87,50,13,17,4,0,0,9094702
2025,High Point,51,Tommy Meehan,Tommy Meehan,Tommy,Meehan,Sr,M,51,9,3,6,2,8,26,14,3,7,0,0,0,9094753
2025,High Point,72,Luke Dermon,Luke Dermon,Luke,Dermon,Jr,SSDM,72,9,0,0,0,0,1,0,3,1,0,0,0,8773122
2025,High Point,55,Carson Robins,Carson Robins,Carson,Robins,Fr,ATT,55,9,6,10,8,18,15,11,6,5,3,0,0,9094771
2025,High Point,48,Owen Cooper,Owen Cooper,Owen,Cooper,Fr,ATT,48,9,0,1,0,1,12,7,5,4,0,0,0,9094741
2025,High Point,26,Jack McAdams,Jack McAdams,Jack,McAdams,Jr,SSDM,26,9,0,0,0,0,1,0,4,1,3,0,0,8771037
2025,High Point,1,Nicky Souza,Nicky Souza,Nicky,Souza,Jr,ATT,1,8,1,0,1,1,1,0,1,2,0,0,0,8772906
2025,High Point,77,Caio Stephens,Caio Stephens,Caio,Stephens,So,LSM,77,8,0,0,0,0,2,2,7,2,5,0,0,8763327
2025,High Point,13,Isiah Moran-Weekes,Isiah Moran-Weekes,Isiah,Moran-Weekes,Sr,ATT,13,8,3,8,0,8,16,12,6,6,2,0,0,8777824
2025,High Point,36,Cole Motter,Cole Motter,Cole,Motter,Fr,LSM,36,7,0,0,0,0,1,1,8,3,2,0,0,9094716
2025,High Point,54,Robby Lang,Robby Lang,Robby,Lang,Jr,D,54,7,1,1,0,1,1,1,4,0,1,0,0,8765403
2025,High Point,61,Asher Stull,Asher Stull,Asher,Stull,Fr,ATT,61,7,0,1,0,1,2,2,1,1,0,0,0,9094788
2025,High Point,52,Josh Weitzman,Josh Weitzman,Josh,Weitzman,So,M,52,7,0,0,1,1,1,1,17,1,4,0,0,8760576
2025,High Point,5,Jeb Brenfleck,Jeb Brenfleck,Jeb,Brenfleck,Sr,ATT,5,5,5,5,1,6,13,9,7,5,1,0,0,9094685
2025,High Point,18,Alex Chen,Alex Chen,Alex,Chen,Sr,D,18,5,0,0,0,0,0,0,1,0,0,0,0,8768081
2025,High Point,22,Nicholas Steele,Nicholas Steele,Nicholas,Steele,So,ATT,22,4,0,0,0,0,2,0,1,2,0,0,0,8761366
2025,High Point,20,Charlie Paxton,Charlie Paxton,Charlie,Paxton,So,SSDM,20,4,0,0,0,0,0,0,1,0,0,0,0,8768616
2025,High Point,39,Jude Smith,Jude Smith,Jude,Smith,Jr,GK,39,3,2,0,0,0,0,0,1,0,0,0,0,8770118
2025,High Point,31,Crew Nelson,Crew Nelson,Crew,Nelson,Fr,FO,31,2,0,0,0,0,0,0,0,1,0,1,1,9094708
2025,High Point,34,Brody Rhee,Brody Rhee,Brody,Rhee,So,LSM,34,2,0,0,0,0,0,0,1,0,0,0,0,8768560
2025,High Point,6,Daniel Jones,Daniel Jones,Daniel,Jones,Sr,ATT,6,2,0,0,0,0,0,0,1,0,0,0,0,8766025
2025,High Point,50,Travis Dick,Travis Dick,Travis,Dick,Sr,M,50,2,0,0,0,0,1,0,1,0,0,0,0,8762259
2025,High Point,27,John Long,John Long,John,Long,Jr,SSDM,27,2,0,0,0,0,1,1,1,0,0,0,0,8760679
2025,High Point,25,Spalding Hall,Spalding Hall,Spalding,Hall,Sr,LSM,25,2,0,0,0,0,0,0,0,0,0,0,0,8765593
2025,High Point,88,Aiden McCullough,Aiden McCullough,Aiden,McCullough,Jr,D,88,2,0,0,0,0,0,0,1,0,0,0,0,8770105
2025,High Point,49,Ryan Marengo,Ryan Marengo,Ryan,Marengo,So,LSM,49,1,0,0,0,0,0,0,0,0,0,0,0,8773828
2025,High Point,17,Calum Munro,Calum Munro,Calum,Munro,Sr,ATT,17,1,0,0,0,0,0,0,1,1,0,0,0,8762480
2025,High Point,58,Tommy Ruder,Tommy Ruder,Tommy,Ruder,So,M,58,1,0,0,0,0,1,1,1,0,1,0,0,9094776
2025,High Point,19,Trevor Dick,Trevor Dick,Trevor,Dick,Sr,LSM,19,1,0,0,0,0,0,0,1,0,0,0,0,8761300
2025,High Point,60,Hunt SANDS,Hunt SANDS,Hunt,SANDS,N/A,,60,1,0,1,0,1,1,1,0,0,0,0,0,9310791
2025,High Point,9,Dean DiMento,Dean DiMento,Dean,DiMento,Jr,ATT,9,1,0,0,0,0,1,0,0,0,0,0,0,8765542
2025,High Point,32,Tyler Guzik,Tyler Guzik,Tyler,Guzik,Sr,GK,32,1,0,0,0,0,0,0,0,1,0,0,0,8768203
2025,High Point,24,Alex Loveland,Alex Loveland,Alex,Loveland,Jr,M,24,1,0,0,0,0,0,0,0,0,0,0,0,8763295
2025,High Point,41,Christopher O'Grady,Christopher O'Grady,Christopher,O'Grady,Sr,GK,41,1,0,0,0,0,0,0,0,0,0,0,0,8764094
2025,High Point,10,Davis Whiting,Davis Whiting,Davis,Whiting,Sr,M,10,1,0,0,0,0,0,0,0,0,0,0,0,8773696
2025,Hofstra,91,Drew Bogardus,Drew Bogardus,Drew,Bogardus,Fr,ATT,91,10,10,26,5,31,73,46,17,8,3,0,0,9101004
2025,Hofstra,50,Jack Sakowski,Jack Sakowski,Jack,Sakowski,So,M,50,10,0,0,2,2,7,6,3,2,0,0,0,8759938
2025,Hofstra,6,Joey DeYoung,Joey DeYoung,Joey,DeYoung,So,M,6,10,0,9,2,11,26,14,3,3,2,0,0,8769534
2025,Hofstra,8,Shea Kennedy,Shea Kennedy,Shea,Kennedy,So,GK,8,10,9,0,0,0,0,0,21,6,2,0,0,8761083
2025,Hofstra,77,Austin Clarke,Austin Clarke,Austin,Clarke,Jr,D,77,10,10,1,1,2,1,1,15,4,10,0,0,8760778
2025,Hofstra,19,Henry Troy,Henry Troy,Henry,Troy,Jr,D,19,10,10,0,0,0,0,0,12,4,10,0,0,8760613
2025,Hofstra,41,Anthony Mollica,Anthony Mollica,Anthony,Mollica,Jr,ATT,41,10,10,18,16,34,43,30,17,12,0,0,0,8767488
2025,Hofstra,33,Cole Myers,Cole Myers,Cole,Myers,Jr,FO,33,10,0,0,0,0,1,0,28,1,1,59,143,8766854
2025,Hofstra,00,Trey Parkes,Trey Parkes,Trey,Parkes,Jr,M,0,10,10,13,17,30,58,26,9,21,1,0,0,8764377
2025,Hofstra,66,John Madsen,John Madsen,John,Madsen,Sr,M,66,10,10,23,6,29,75,48,13,10,4,0,0,8764806
2025,Hofstra,3,Chris Barry,Chris Barry,Chris,Barry,Sr,M,3,10,0,2,0,2,2,2,14,2,2,0,0,8760214
2025,Hofstra,42,Blake Cooling,Blake Cooling,Blake,Cooling,Sr,D,42,10,3,2,1,3,2,2,28,4,5,0,0,8766189
2025,Hofstra,29,Ryan Kiernan,Ryan Kiernan,Ryan,Kiernan,Sr,D,29,10,7,0,2,2,2,0,22,6,11,0,0,8766019
2025,Hofstra,12,Trevor Natalie,Trevor Natalie,Trevor,Natalie,Jr,ATT,12,10,10,19,10,29,59,34,15,14,4,0,0,8759764
2025,Hofstra,27,Rory Jones,Rory Jones,Rory,Jones,Sr,ATT,27,10,10,20,7,27,67,33,10,12,2,0,0,9100885
2025,Hofstra,5,Dan Bradley,Dan Bradley,Dan,Bradley,Sr,M,5,10,0,0,1,1,0,0,3,3,1,0,0,9100977
2025,Hofstra,16,Cayden Hollar,Cayden Hollar,Cayden,Hollar,So,M,16,9,0,0,0,0,0,0,3,0,0,0,0,8761890
2025,Hofstra,44,Kaden Major,Kaden Major,Kaden,Major,So,SSDM,44,9,0,0,0,0,0,0,3,0,2,0,0,8777626
2025,Hofstra,36,George Gilbert,George Gilbert,George,Gilbert,Jr,LSM,36,9,0,0,0,0,0,0,3,1,1,0,0,8768973
2025,Hofstra,45,Matt Vilas,Matt Vilas,Matt,Vilas,Sr,M,45,9,0,0,2,2,2,1,7,1,0,0,0,8764194
2025,Hofstra,37,Benjamin Niesman,Benjamin Niesman,Benjamin,Niesman,Sr,M,37,9,0,0,0,0,0,0,24,2,0,44,96,9100888
2025,Hofstra,98,Lorenzo Varona,Lorenzo Varona,Lorenzo,Varona,So,M,98,8,0,0,2,2,8,3,2,1,0,0,0,8774360
2025,Hofstra,31,Will Delaney,Will Delaney,Will,Delaney,Sr,DM,31,8,0,1,0,1,2,2,14,2,5,0,0,8764504
2025,Hofstra,17,Anthony Laber,Anthony Laber,Anthony,Laber,So,M,17,5,0,0,0,0,2,1,0,3,0,0,0,8765489
2025,Hofstra,22,Anthony Rinaldi,Anthony Rinaldi,Anthony,Rinaldi,So,M,22,5,0,1,0,1,3,2,2,0,0,0,0,8763789
2025,Hofstra,1,Sean Henderson,Sean Henderson,Sean,Henderson,Sr,GK,1,5,1,0,0,0,0,0,6,4,0,0,0,8764516
2025,Hofstra,4,Aaron Siebold,Aaron Siebold,Aaron,Siebold,Jr,D,4,5,0,1,0,1,2,1,5,1,2,0,0,8761659
2025,Hofstra,15,Topher Accetta,Topher Accetta,Topher,Accetta,Fr,M,15,4,0,0,0,0,3,1,1,0,0,0,0,9100989
2025,Hofstra,2,John Hicks,John Hicks,John,Hicks,Fr,M,2,4,0,0,1,1,4,2,1,0,0,0,0,9100974
2025,Hofstra,88,Grant Wille,Grant Wille,Grant,Wille,So,SSDM,88,4,0,0,0,0,0,0,2,0,0,0,0,8768743
2025,Hofstra,11,Gerard Kane,Gerard Kane,Gerard,Kane,Sr,ATT,11,4,0,2,0,2,4,4,0,0,0,0,0,8760486
2025,Hofstra,24,Noah Burdick,Noah Burdick,Noah,Burdick,Fr,LSM,24,3,0,0,0,0,1,1,4,0,1,0,0,9100997
2025,Hofstra,7,Owen Bosak,Owen Bosak,Owen,Bosak,So,FO,7,3,0,0,0,0,0,0,9,0,1,18,35,8770666
2025,Hofstra,34,Nicholas Sims,Nicholas Sims,Nicholas,Sims,So,LSM,34,2,0,0,0,0,0,0,0,0,0,0,1,8761387
2025,Hofstra,14,Roan Killian,Roan Killian,Roan,Killian,Fr,D,14,1,0,0,0,0,0,0,0,0,0,0,0,9100987
2025,Holy Cross,45,Owen Tunney,Owen Tunney,Owen,Tunney,Fr,ATT,45,12,1,2,4,6,33,15,6,11,1,0,0,9094583
2025,Holy Cross,37,Harry Attell,Harry Attell,Harry,Attell,Fr,FO,37,12,0,0,0,0,0,0,23,2,2,48,126,9094575
2025,Holy Cross,7,Andrew Ottomanelli,Andrew Ottomanelli,Andrew,Ottomanelli,Fr,ATT,7,12,7,9,8,17,44,20,8,1,1,0,0,9094154
2025,Holy Cross,28,Jon-Luke Duley,Jon-Luke Duley,Jon-Luke,Duley,So,M,28,12,10,16,1,17,63,40,7,8,1,0,0,9110319
2025,Holy Cross,44,Bo Webster,Bo Webster,Bo,Webster,So,ATT,44,12,1,4,4,8,20,14,3,6,0,0,0,8775239
2025,Holy Cross,32,Sam McDonald,Sam McDonald,Sam,McDonald,So,ATT,32,12,1,4,4,8,24,13,6,11,1,0,0,8777026
2025,Holy Cross,4,Jude Lynch,Jude Lynch,Jude,Lynch,So,M,4,12,4,15,1,16,51,26,13,4,1,0,0,8760308
2025,Holy Cross,8,Ryan Botek,Ryan Botek,Ryan,Botek,So,M,8,12,1,3,8,11,30,16,9,13,1,0,0,8777958
2025,Holy Cross,77,John Long,John Long,John,Long,Jr,GK,77,12,12,0,0,0,0,0,25,7,1,0,0,8776640
2025,Holy Cross,29,Michael Rincon,Michael Rincon,Michael,Rincon,Jr,LSM,29,12,11,0,0,0,3,2,27,10,20,0,0,8761726
2025,Holy Cross,11,Julian Jenkins,Julian Jenkins,Julian,Jenkins,Jr,D,11,12,11,0,0,0,4,2,27,4,18,0,0,8759927
2025,Holy Cross,20,Will Messineo,Will Messineo,Will,Messineo,Jr,ATT,20,12,10,15,1,16,55,37,7,14,3,0,0,8774401
2025,Holy Cross,5,Jack Dowling,Jack Dowling,Jack,Dowling,Jr,M,5,12,0,0,0,0,0,0,1,1,2,0,0,8763142
2025,Holy Cross,88,Luke Shoemaker,Luke Shoemaker,Luke,Shoemaker,Sr,ATT,88,12,12,0,1,1,2,0,18,9,17,0,0,8761204
2025,Holy Cross,47,Owen Larson,Owen Larson,Owen,Larson,Sr,FO,47,12,2,1,0,1,6,1,11,1,5,6,20,8770506
2025,Holy Cross,21,Calahan McPherson,Calahan McPherson,Calahan,McPherson,Sr,M,21,12,2,0,1,1,4,1,12,2,3,0,0,8760387
2025,Holy Cross,50,Henry Sheehan,Henry Sheehan,Henry,Sheehan,Sr,ATT,50,12,9,5,6,11,13,10,6,10,0,0,0,8776813
2025,Holy Cross,13,John Mitchell,John Mitchell,John,Mitchell,Sr,ATT,13,12,12,7,8,15,27,16,10,14,4,0,0,8772244
2025,Holy Cross,1,Matt Carbonell,Matt Carbonell,Matt,Carbonell,Sr,M,1,12,9,1,1,2,7,4,29,5,7,0,0,8761116
2025,Holy Cross,18,William Russler,William Russler,William,Russler,So,M,18,11,0,4,2,6,24,14,5,11,0,0,0,9094159
2025,Holy Cross,66,Jake Doran,Jake Doran,Jake,Doran,Fr,M,66,11,0,0,1,1,0,0,2,1,1,0,0,9094578
2025,Holy Cross,55,Max Hubler,Max Hubler,Max,Hubler,Jr,D,55,11,1,0,0,0,0,0,4,2,2,0,0,8769470
2025,Holy Cross,16,Gavin Ouhrabka,Gavin Ouhrabka,Gavin,Ouhrabka,So,FO,16,11,0,0,0,0,0,0,18,1,0,56,120,8763746
2025,Holy Cross,23,Michael Bonomo,Michael Bonomo,Michael,Bonomo,Sr,ATT,23,10,2,7,0,7,14,9,4,1,0,0,0,8764473
2025,Holy Cross,19,Matthew Marchetta,Matthew Marchetta,Matthew,Marchetta,Fr,LSM,19,10,0,0,0,0,0,0,11,1,1,0,0,9094161
2025,Holy Cross,26,Gavin Clary,Gavin Clary,Gavin,Clary,So,D,26,9,0,0,1,1,0,0,10,0,2,0,0,8764148
2025,Holy Cross,2,Damien Ramondo,Damien Ramondo,Damien,Ramondo,Jr,ATT,2,8,0,3,1,4,7,7,5,7,0,0,0,9094149
2025,Holy Cross,25,Jaydon Franklin,Jaydon Franklin,Jaydon,Franklin,Fr,LSM,25,8,0,0,0,0,0,0,7,2,1,0,0,9094580
2025,Holy Cross,24,Will Deo,Will Deo,Will,Deo,So,ATT,24,8,0,1,1,2,5,4,1,4,0,0,0,8776037
2025,Holy Cross,34,Cooper Fallon,Cooper Fallon,Cooper,Fallon,So,D,34,8,0,0,0,0,0,0,11,3,4,0,0,8760360
2025,Holy Cross,14,Brendan Lane,Brendan Lane,Brendan,Lane,Jr,M,14,6,0,0,0,0,1,0,8,0,4,0,0,8770156
2025,Holy Cross,6,Baker Reding,Baker Reding,Baker,Reding,Sr,M,6,6,2,0,0,0,0,0,7,0,2,0,0,8771223
2025,Holy Cross,12,Timothy Golden,Timothy Golden,Timothy,Golden,So,FO,12,5,0,0,0,0,0,0,0,0,0,4,18,8764333
2025,Holy Cross,17,Alex Andia,Alex Andia,Alex,Andia,Fr,LSM,17,4,0,0,0,0,0,0,1,0,1,0,0,9094157
2025,Holy Cross,36,Sean Miller,Sean Miller,Sean,Miller,Jr,GK,36,2,0,0,0,0,0,0,1,0,0,0,0,8768979
2025,Holy Cross,15,Henry Waisburd,Henry Waisburd,Henry,Waisburd,Fr,GK,15,2,0,0,0,0,0,0,0,0,0,0,0,9094156
2025,Holy Cross,27,Paul Korian,Paul Korian,Paul,Korian,So,D,27,1,0,0,0,0,0,0,0,0,0,0,0,8773624
2025,Holy Cross,49,Giacomo Bevacqua,Giacomo Bevacqua,Giacomo,Bevacqua,Fr,ATT,49,1,0,0,0,0,0,0,0,0,0,0,0,9094576
2025,Holy Cross,33,Billy Black,Billy Black,Billy,Black,Jr,M,33,1,0,0,0,0,0,0,1,0,0,0,0,8761981
2025,Holy Cross,0,Kyle Pagnani,Kyle Pagnani,Kyle,Pagnani,Fr,M,0,1,0,0,0,0,0,0,1,0,0,0,0,9094152
2025,Holy Cross,40,Bo Freebery,Bo Freebery,Bo,Freebery,Fr,ATT,40,1,0,0,0,0,1,0,0,0,0,0,0,9094581
2025,Holy Cross,9,Connor Bouvier,Connor Bouvier,Connor,Bouvier,So,M,9,1,0,0,0,0,0,0,0,0,0,0,0,8775634
2025,Holy Cross,43,William Vieceli,William Vieceli,William,Vieceli,Fr,D,43,1,0,0,0,0,0,0,0,1,0,0,0,9094584
2025,Jacksonville,45,Lucas Fraser,Lucas Fraser,Lucas,Fraser,Fr,LSM,45,10,1,1,0,1,11,4,28,3,12,1,3,9211212
2025,Jacksonville,1,Daylin John-Hill,Daylin John-Hill,Daylin,John-Hill,Fr,ATT,1,10,8,22,14,36,37,31,8,7,0,0,0,9193578
2025,Jacksonville,31,Drew Rippeon,Drew Rippeon,Drew,Rippeon,So,FO,31,10,0,1,2,3,1,1,45,2,1,117,223,8765198
2025,Jacksonville,8,Drew Kessenich,Drew Kessenich,Drew,Kessenich,So,M,8,10,2,7,2,9,28,11,7,10,2,0,0,9111257
2025,Jacksonville,14,Nicky Brown,Nicky Brown,Nicky,Brown,Jr,ATT,14,10,10,17,6,23,37,31,7,9,1,0,0,8771958
